gene	p_ebm	n_pep	abun	l2fc	color
Mllt6	0.0037639777387844615	4	306.8058860888	0.3820000703217792	#CCCCFF
Mlst8	8.59284014476422e-6	4	429.25312898180005	-0.7029187185246134	#FFCCCC
Mlx	1.8590474378085453e-4	3	234.3102647763	-0.6124243874028795	#FFCCCC
Mlxip	2.9628017295957413e-4	2	55.7523908527	-0.8297146077039841	#FFCCCC
Mlycd	7.869715665534024e-4	5	419.617424253	0.39820861837574156	#CCCCFF
Mmaa	0.00789742094004027	3	372.2411021647	0.35381450657846564	#CCCCFF
Mmab	1.504799262640453e-4	5	634.5740633417	0.3824056038749144	#CCCCFF
Mmadhc	0.0023341437577398443	4	122.1567529318	-0.3312286190178878	#FFCCCC
Mmgt1	0.027950675222985943	4	473.7352818295	0.24002792094065126	#CCCCFF
Mmp17	2.49301938008283e-6	3	122.1399134476	-1.1618023550439396	#BB1111
Mms19	2.491983404236734e-6	5	406.4501199906	-0.9514006137613515	#BB1111
Mms22l	0.12455309629264749	1	53.295075362	-0.20078431477926492	#C9C9C9
Mmtag2	0.04961074050415055	6	498.2098460579	0.23414247994170978	#CCCCFF
Mmut	1.8448443356945096e-4	5	520.9324127437	0.5003216237182603	#CCCCFF
Mnat1	3.1372172683241087e-4	4	349.5635017381	-0.3842243468483238	#FFCCCC
Mnd1	1.6299342730902623e-7	5	244.28003143799998	-1.0440334227006314	#BB1111
Mns1	0.0010872499860227355	1	21.0125244679	-0.8674869749054648	#FFCCCC
Mnt	0.004606943779799272	3	240.5765210921	0.42264252108432065	#CCCCFF
Mob1b	1.726866831575368e-9	7	747.3574847621001	-1.2524706053386718	#BB1111
Mob2	6.962543172257636e-9	5	400.987571692	-1.1325876374533232	#BB1111
Mob3a	4.035707272402898e-6	4	120.2715034771	-1.0605147703247533	#BB1111
Mob4	1.4717348036120538e-5	6	511.3795420276	-0.5984619900740838	#FFCCCC
Mocs1	6.08384304284044e-5	2	165.5693631808	0.520397319169145	#CCCCFF
Mocs2	5.1353517993468995e-8	5	199.4324675634	-1.640232355348123	#BB1111
Mocs3	1.771316291681371e-8	5	517.6990163424	-1.1216966319081998	#BB1111
Mogat2	9.27345407226225e-4	3	301.17561748139997	0.48340389527035493	#CCCCFF
Mogs	2.3951750756061578e-5	5	535.2739840725001	0.48947185892523587	#CCCCFF
Mon1a	0.002887826097744936	1	21.2345043048	-0.6520305791817478	#FFCCCC
Mon1b	0.23606963588545593	4	333.3377543676	-0.11900040180049765	#C9C9C9
Mon2	3.736088280160764e-6	7	762.2837773357	-0.9132550871300934	#BB1111
Morc1	0.6560199544503275	4	174.8967012984	-0.06083991579080638	#C9C9C9
Morc2a	0.004406284387378165	5	736.453112031	0.2545500731377359	#CCCCFF
Morc3	0.0029278918767408	6	978.3469819016	0.255721257329077	#CCCCFF
Morf4l1	0.0542641803350054	5	716.8877022116	-0.11005536146129191	#C9C9C9
Morf4l2	0.6626021736996728	7	1141.4766450634002	0.05932588554749607	#C9C9C9
Mospd1	0.036615420853500745	2	149.1663635529	0.30837920893965914	#CCCCFF
Mospd2	0.0030652812076916685	6	424.3984047718	0.37459045393743207	#CCCCFF
Mospd3	3.013571985233299e-4	2	293.509067742	0.36561309124164854	#CCCCFF
Mov10	0.016630468764089766	5	315.701508467	0.1651093691818316	#CCCCFF
Mpc1	0.027820939289916666	3	184.8148811367	0.42984449500495625	#CCCCFF
Mpc2	0.024865934772722535	3	797.8467286685	0.2681025365919314	#CCCCFF
Mpdz	0.03619113845040613	8	727.433743422	0.16515789836646327	#CCCCFF
Mpg	0.5119676122098485	6	544.9190226064	0.09423471268359891	#C9C9C9
Mphosph10	3.640127222382649e-6	5	395.7164514579	0.3451112576564461	#1111BB
Mphosph6	0.003898268101516243	6	665.8483319848	0.22914981245432636	#CCCCFF
Mphosph8	0.002134435999842706	5	619.1421848800001	0.32989665480103075	#CCCCFF
Mphosph9	0.0056411716498012635	1	53.5791389994	-0.46696891137430563	#FFCCCC
Mpi	2.569558616398274e-9	4	406.4058828489	-1.2027732803384779	#BB1111
Mpnd	0.012834931565674024	3	166.9058613862	0.20207992956593093	#CCCCFF
Mpp1	0.008164401880741313	4	437.8337658657	-0.24052640469652073	#FFCCCC
Mpp2	0.002716225387423498	3	152.4499399879	0.3690422063579237	#CCCCFF
Mpp3	7.232770098756156e-4	7	672.7113166701	-0.28402321026893634	#FFCCCC
Mpp5	0.0366304115994244	7	506.5603164226	0.16080205720590984	#CCCCFF
Mpp6	9.000413153149249e-4	8	979.3557570861	0.4128355994864279	#CCCCFF
Mpp7	0.029326267931932343	5	328.519100772	0.16340231704598462	#CCCCFF
Mprip	9.854959484787013e-4	9	729.9650146241	-0.27764197978131244	#FFCCCC
Mpst	0.10652744650660793	5	386.3743784203	-0.2048720777883159	#C9C9C9
Mpv17	1.5628668922901927e-6	4	506.2163322624	0.5347644049864082	#1111BB
Mpv17l2	0.02559718141847671	1	177.6702851245	0.2460770121871489	#CCCCFF
Mpzl1	0.006259163682219003	5	425.6098195329	0.16400468596808057	#CCCCFF
Mras	0.01988925515262336	7	1416.5582281442	-0.19581031322253703	#FFCCCC
Mrc2	0.00882943165829297	2	99.4347183205	-0.334725172088833	#FFCCCC
Mre11	0.12651734014614144	5	383.4598154043	0.14135470268017244	#C9C9C9
Mreg	6.059938054155419e-6	4	231.02031947389997	0.6466962820816053	#CCCCFF
Mrfap1	9.116805102276586e-4	2	129.3641922485	-0.64135318102052	#FFCCCC
Mrgbp	8.79636554771871e-6	6	560.7174781792	0.34009451147089154	#CCCCFF
Mrgpre	0.36224068971259027	1	31.9727896415	0.1185135991180751	#C9C9C9
Mri1	2.0289401750923136e-7	6	438.6323196146	-1.1033937415582904	#BB1111
Mrm1	0.0023002808720006176	5	388.0267466899	0.34254214604690436	#CCCCFF
Mrm2	4.180237409006856e-4	2	110.0016209408	0.3935647557609241	#CCCCFF
Mrm3	0.0177887002427316	2	181.3431569151	0.33973105549356686	#CCCCFF
Mrnip	5.203921955022361e-4	3	111.4825580745	-0.77899079350853	#FFCCCC
Mroh1	0.030525308107126524	1	59.074817509	-0.6289508092490844	#FFCCCC
Mroh2a	0.0476262974230947	1	70.90587696120001	0.16036999041604375	#CCCCFF
Mrpl1	0.0017167523868175088	6	484.4251535776	0.4508744512808183	#CCCCFF
Mrpl10	0.0015809597399831666	6	795.6601289346	0.38712757807407083	#CCCCFF
Mrpl11	0.0013161715499842754	4	499.6211311756	0.35418765675283237	#CCCCFF
Mrpl12	0.04927635940846074	5	460.6103462244	-0.15890060155344818	#FFCCCC
Mrpl13	3.9980970634121267e-4	6	659.3462721926	0.3513166885920512	#CCCCFF
Mrpl14	0.004898657928001211	6	994.8468063469	0.3320291268770878	#CCCCFF
Mrpl15	0.0024904173704397097	5	353.5969113119	0.4099591413117774	#CCCCFF
Mrpl16	0.006084824185445949	3	625.0863219856	0.4305702631352274	#CCCCFF
Mrpl17	5.724355602497714e-4	6	339.3810201153	0.35694910074675334	#CCCCFF
Mrpl18	0.08393914392098777	2	158.914180407	0.27747957462788286	#C9C9C9
Mrpl19	4.842130782595077e-5	6	731.1093706887	0.3888098620907852	#CCCCFF
Mrpl2	5.430105709229461e-5	5	1007.5425594024999	0.4762848040401786	#CCCCFF
Mrpl20	3.2015840194329735e-4	4	298.624909745	0.39250047313132164	#CCCCFF
Mrpl21	4.714712478627741e-4	8	552.5483681071	0.4369434841801545	#CCCCFF
Mrpl22	6.297597193778567e-5	5	361.2212608565	0.4193871694179204	#CCCCFF
Mrpl23	0.0019654933433181573	4	232.9250403106	0.3018495352079772	#CCCCFF
Mrpl24	9.853501210952433e-6	3	616.9842706582999	0.4613790997014684	#CCCCFF
Mrpl27	5.34022498011324e-5	5	932.7153919312	0.40791819376116045	#CCCCFF
Mrpl28	0.08568208131638122	2	216.4924833951	0.14975173029133612	#C9C9C9
Mrpl3	9.88002108044207e-4	7	773.9407011428	0.38460162201203874	#CCCCFF
Mrpl30	8.090395534888385e-4	3	482.6724379571	0.43350012205731236	#CCCCFF
Mrpl32	9.308806375258678e-4	5	742.8878621655	0.5399518488268873	#CCCCFF
Mrpl33	0.5216257049131098	4	763.7349508072	0.03191629395360609	#C9C9C9
Mrpl34	2.528486787601789e-4	4	333.2010676058	0.4435851742921591	#CCCCFF
Mrpl35	3.8372738809139674e-4	5	468.0698607978	0.42293622211297655	#CCCCFF
Mrpl37	0.005156428321977395	7	937.6884278058	0.34566548598095104	#CCCCFF
Mrpl38	0.0019954254158007184	5	618.3323912672	0.3931091886613596	#CCCCFF
Mrpl39	0.0034365029709652805	7	619.9893428358	0.31735979899154726	#CCCCFF
Mrpl4	0.004109990570520193	5	315.8037191827	0.39979475755388666	#CCCCFF
Mrpl40	0.0011135209046261726	6	323.5593027972	0.3786262099296463	#CCCCFF
Mrpl41	0.0015260253160019666	6	495.0199513904	0.3429835623569133	#CCCCFF
Mrpl42	0.0043433863112758535	1	149.0663970684	0.5547117404317169	#CCCCFF
Mrpl43	0.0015484863197283223	6	376.4417333116	0.4029807415412354	#CCCCFF
Mrpl44	0.04426085064444342	3	442.3549318634	0.30762100600901665	#CCCCFF
Mrpl45	5.538081510480385e-5	5	543.8728995778	0.4128817927935869	#CCCCFF
Mrpl46	0.0023605663431559613	7	1054.6882563193	0.3299859819621584	#CCCCFF
Mrpl47	6.087469836914578e-4	3	282.53907199459996	0.4724145982346715	#CCCCFF
Mrpl48	0.004601260780823633	6	1092.521357573	0.37523446686219525	#CCCCFF
Mrpl49	2.823825963917107e-4	7	806.5043176663	0.39709446751626937	#CCCCFF
Mrpl50	0.04588670378864785	3	468.096877105	0.2689689240958362	#CCCCFF
Mrpl51	7.600171959830817e-4	3	309.4536018992	0.49641273101480893	#CCCCFF
Mrpl53	0.001432987508785924	5	612.2191346127	0.3537543447313229	#CCCCFF
Mrpl54	0.026559380939306498	4	165.5011264895	0.2619683755562575	#CCCCFF
Mrpl55	0.007907756279852362	6	314.2761090642	0.31216263594350074	#CCCCFF
Mrpl57	0.0024953624336387236	3	199.9264015811	0.4339356184342891	#CCCCFF
Mrpl58	0.0010975245192302657	6	585.8393127034	0.387492708327002	#CCCCFF
Mrpl9	3.345002405431047e-4	6	408.1130475247	0.388068701886893	#CCCCFF
Mrps10	0.0036329546206283992	6	352.644344037	0.32317556002111647	#CCCCFF
Mrps11	0.003019894830457786	5	706.261104915	0.351783770209186	#CCCCFF
Mrps12	0.007022201771232476	4	539.5351639362	0.3859152468622882	#CCCCFF
Mrps14	0.0013031241646719713	3	254.2881436946	0.4429508869751959	#CCCCFF
Mrps15	2.4793987791687063e-4	7	388.8493920371	0.3697324403895347	#CCCCFF
Mrps16	7.397019467118987e-4	6	780.4045681449	0.3970821572444508	#CCCCFF
Mrps17	0.01514139315340782	5	668.7887950282	0.4040965459828426	#CCCCFF
Mrps18a	3.378490799732263e-4	5	350.0441918735	0.47482650729655485	#CCCCFF
Mrps18b	0.0027936069353525174	6	373.9904229747	0.4142018632837841	#CCCCFF
Mrps18c	2.1012465640683054e-4	4	1046.2870623034	0.40752268914193207	#CCCCFF
Mrps2	0.0014000761070454015	5	784.9849263101	0.3386796055554767	#CCCCFF
Mrps21	2.6691333063882076e-4	7	409.0273958586	0.32174020064333897	#CCCCFF
Mrps22	0.0014423662958002188	7	748.2740454143	0.39236881912435884	#CCCCFF
Mrps23	0.0017305543715187886	8	895.8533396931	0.35592997162233914	#CCCCFF
Mrps24	0.002896102519429912	4	711.3079136634001	0.4771035431976587	#CCCCFF
Mrps25	0.12309761127807112	3	83.4379105725	0.28538931665592215	#C9C9C9
Mrps26	0.0017898878149704373	7	828.7637447249	0.3363434363106021	#CCCCFF
Mrps27	0.02668854851236529	4	210.3923711427	0.26695072762566124	#CCCCFF
Mrps28	7.912058807312712e-5	5	496.79854851339996	0.4108249910263252	#CCCCFF
Mrps30	0.0019498495478529631	6	411.0176579816	0.38907578875008775	#CCCCFF
Mrps31	0.0049797210739519785	7	1358.4078575063	0.4398883434344621	#CCCCFF
Mrps33	5.441283381246504e-4	5	888.2485426965	0.39229156009368094	#CCCCFF
Mrps34	5.947357806410419e-4	6	773.0642088445	0.39613856487528587	#CCCCFF
Mrps35	0.0028112325641522803	6	764.7269708596	0.36395749220205087	#CCCCFF
Mrps36	0.18441633286657458	4	183.04468624010002	0.29615586985039855	#C9C9C9
Mrps5	6.591335859903612e-4	6	930.0493274449	0.37037930624507637	#CCCCFF
Mrps6	0.0026653906829744996	4	876.6575333002	0.37621351927076185	#CCCCFF
Mrps7	1.9346798637868404e-5	7	685.6023111511	0.404304845051427	#CCCCFF
Mrps9	1.5060001638376053e-4	3	332.3149041286	0.48285525008271546	#CCCCFF
Mrrf	3.182154205893761e-5	7	566.7841208394	0.3701130941165405	#CCCCFF
Mrs2	0.021457295764863302	6	318.4143913488	0.3036333203938585	#CCCCFF
Mrtfa	3.0995522116875335e-9	4	334.6567511036	-1.1105704354170782	#BB1111
Mrtfb	1.675224614505002e-5	3	139.151077572	-0.9273434067062203	#FFCCCC
Mrto4	0.009387955301563847	4	663.5900911008	-0.26780531653307393	#FFCCCC
Msantd2	0.0032323288867557843	5	245.2858596507	0.2614041795626285	#CCCCFF
Msantd3	2.2815806802870293e-4	4	290.65054616550003	0.3795681985892053	#CCCCFF
Msantd4	0.035542907156354574	2	116.6102923471	0.3023971668451925	#CCCCFF
Msh2	0.20280406999151052	5	306.4946340939	-0.2054260140087067	#C9C9C9
Msh3	0.1677729397538572	8	542.4232592082	-0.022781037925236725	#C9C9C9
Msh6	0.01722473611681068	6	355.17302927410003	-0.54667200431601215	#FFCCCC
Msi1	0.3665005261978905	5	452.1193772588	0.048502195614980516	#C9C9C9
Msi2	0.2641549308563363	6	560.1540796895	-0.033512395056506744	#C9C9C9
Msl1	2.1245417935820672e-4	3	149.35545500060002	0.2873013927428677	#CCCCFF
Msl2	0.003563621355721901	2	50.732650633000006	0.2923075764020303	#CCCCFF
Msl3	0.04030522137329205	4	395.5620207892	0.21172971190726197	#CCCCFF
Msl3l2	0.0816916837296717	1	61.668231266	-0.20684582041612273	#C9C9C9
Msmo1	0.08607030324411108	7	439.8522817677	0.15535089689480389	#C9C9C9
Msn	1.802812651587513e-4	5	339.9358050636	-0.5332342214114097	#FFCCCC
Msra	0.008407914773360838	4	558.549140242	-0.21109338069026534	#FFCCCC
Msrb2	6.87464419479777e-4	6	299.4696444283	0.37344021473567457	#CCCCFF
Msrb3	1.3716664317312974e-6	2	256.0398072364	-0.9673377390041797	#BB1111
Mst1r	3.858246007308045e-5	2	201.08493057980002	0.7451967897539673	#CCCCFF
Msto1	1.6021258745235684e-6	7	617.8707765606	-1.2257432349432322	#BB1111
Mt-Cyb	0.12493241579301152	1	102.9039392057	0.3738974874945522	#C9C9C9
Mta1	0.012803215597641675	8	1054.7386293598	0.20634866672140498	#CCCCFF
Mta2	0.0015660975254503137	7	383.9870047132	0.32724093234507035	#CCCCFF
Mta3	0.003023374764477109	8	518.7799349944	0.21048242748716892	#CCCCFF
Mtap	3.8282582100060203e-10	7	1042.8752383777999	-1.2723128349699386	#BB1111
Mtarc2	0.0023869225848730104	9	1001.3342307362	0.16258174993810623	#CCCCFF
Mtatp6	0.3762457990787024	2	438.17227690389996	0.15067292907332197	#C9C9C9
Mtatp8	0.6964192984161988	1	66.6754188121	0.16278849727934935	#C9C9C9
Mtbp	0.21127596437452137	5	517.2190828506	-0.0998214876020535	#C9C9C9
Mtch1	0.0011361434849134387	6	482.2504260412	0.32399184973807377	#CCCCFF
Mtch2	0.03066430572958526	4	443.2345723887	0.22412868721004728	#CCCCFF
Mtcl1	0.026047728707974824	3	148.8745695045	-0.30343910995601897	#FFCCCC
Mtco1	0.00248222343081397	3	356.4134859126	0.3845611305754561	#CCCCFF
Mtco2	0.013588870483662712	5	395.7140428569	0.3889458702373973	#CCCCFF
Mtdh	0.005148135342086364	7	471.629386208	0.4415605662031432	#CCCCFF
Mterf1a	0.19009564348112384	1	30.7643490167	0.18534961511043055	#C9C9C9
Mterf2	7.84086561999326e-5	5	253.83248120209998	0.4564878077393546	#CCCCFF
Mterf3	5.652467958554649e-5	3	701.4060724692	0.4400205674605062	#CCCCFF
Mterf4	7.05114492807348e-5	4	289.4841529641	0.4539295430050069	#CCCCFF
Mtf1	0.024927333350112102	1	42.304906944500004	-0.190418066555557	#FFCCCC
Mtf2	0.0015690061819154599	4	229.2710767248	0.34775413031924124	#CCCCFF
Mtfmt	5.881216206405893e-4	2	162.6754616842	0.5010403424305161	#CCCCFF
Mtfp1	0.04555840075372096	5	305.0780481682	0.15602345387183195	#CCCCFF
Mtfr1	2.2517458817624997e-4	1	30.5871742535	0.5472894341731412	#CCCCFF
Mtfr1l	0.19378417164296344	5	392.21589895060004	0.13100125208518107	#C9C9C9
Mtfr2	9.635763907199163e-4	3	180.8889040419	0.3899626222244634	#CCCCFF
Mtg1	3.044448071914054e-4	6	661.7868396013	0.44291665267953356	#CCCCFF
Mtg2	8.374937375383154e-4	5	331.8914745032	0.4180698161767357	#CCCCFF
Mthfd1	3.0276373902978396e-7	5	400.6798931349	-1.2968986532175413	#BB1111
Mthfd1l	0.010591533396105862	6	1077.6713285812	0.27310662211885744	#CCCCFF
Mthfd2	0.005911932198912971	6	372.94634125379997	0.3634991860923311	#CCCCFF
Mthfd2l	9.351469496274472e-4	3	340.2210977079	0.46109207901578136	#CCCCFF
Mthfr	8.147300149194016e-7	3	315.689320459	-0.8388529868835076	#BB1111
Mthfs	0.011375692711481918	3	185.11419509380002	-0.2210843545970598	#FFCCCC
Mthfsd	4.299314649000317e-7	10	829.6958265268	-0.65224614119849	#BB1111
Mtif2	7.206463221269342e-5	5	429.81702025759995	0.43337917646934737	#CCCCFF
Mtif3	1.4025284206621533e-5	5	656.2193771275	0.540287453762927	#CCCCFF
Mtmr10	6.196168967143517e-6	1	25.4131604411	-1.5242648780689636	#FFCCCC
Mtmr12	7.154493290400096e-7	5	165.095307988	-1.0107501186561836	#BB1111
Mtmr14	9.305389324112891e-7	2	141.7610601674	-1.180015296116054	#BB1111
Mtmr2	1.6856359054357748e-5	5	254.2641296571	-0.7763410066948947	#FFCCCC
Mtmr3	1.3364561720151855e-9	9	596.2729081538	-0.9342403512607517	#BB1111
Mtmr4	0.016636286753229056	2	81.1400715353	-0.23064006989080094	#FFCCCC
Mtmr6	7.642245059448304e-7	4	432.205855557	-1.1923887203274437	#BB1111
Mtmr7	3.7739248260835216e-7	6	347.69288283320003	-1.1149629628656645	#BB1111
Mtmr9	9.114566204828456e-7	5	300.0032477591	-1.0272538386235086	#BB1111
Mtnd1	0.004973735537940525	2	56.8919365424	0.46925291571783945	#CCCCFF
Mtnd2	4.491823932885164e-4	1	35.8881063783	0.3792396860543486	#CCCCFF
Mtnd3	3.6550291628283446e-4	1	58.6034985409	0.6389306044425522	#CCCCFF
Mtnd4	8.908248116383727e-5	2	274.64287934749996	0.44566633029220876	#CCCCFF
Mtnd4l	3.2506996977551644e-4	1	97.3708786455	0.5663761045578694	#CCCCFF
Mtnd5	0.00837908695591178	5	454.0568506894	0.32674223685326653	#CCCCFF
Mto1	4.7407654870215536e-4	4	470.6434391789	0.3811198087527051	#CCCCFF
Mtor	2.682237690092904e-6	6	288.4061599939	-0.6416308905644261	#BB1111
Mtpap	0.0017215838807533765	4	1267.9854988855	0.3128869777619955	#CCCCFF
Mtpn	1.9451303980653475e-6	5	494.3913302762	-1.2789810758035742	#BB1111
Mtr	3.3444702386256577e-6	2	140.1212557528	-1.0900756518661163	#BB1111
Mtres1	0.003807388335707951	3	233.8524338643	0.4147050219393114	#CCCCFF
Mtrex	0.3311024837941181	6	1260.3761739372999	0.11572114604031569	#C9C9C9
Mtrf1	7.242083181010656e-4	7	527.5883508334	0.369097165223507	#CCCCFF
Mtrf1l	8.109685581652353e-4	3	196.8471055966	0.34835292530801837	#CCCCFF
Mtrr	1.4464059430798615e-8	5	337.32048040949996	-1.3673591571291261	#BB1111
Mtss1	0.19778009558130002	2	92.1856027263	0.11487280633523529	#C9C9C9
Mtss2	0.001977724618991002	1	31.012012965	-0.7380105952568164	#FFCCCC
Mttp	0.3876869077884821	4	164.2487581608	0.07657042400231737	#C9C9C9
Mtus1	0.5500855792207763	5	585.8328219256	0.05388037941819398	#C9C9C9
Mtx1	0.011277841694305204	7	391.38268688650004	0.2957737858620658	#CCCCFF
Mtx2	0.019075258102633403	6	1008.505078135	0.30241343565413126	#CCCCFF
Mtx3	6.091167945873221e-5	5	226.59244286380002	0.3984783338557393	#CCCCFF
Muc2	0.04721928815193058	2	48.2676637512	-2.576834453777775	#FFCCCC
Mug1	0.024932676047007836	1	55.9294534511	0.9227974968639467	#CCCCFF
Mul1	0.23898971722541906	6	1119.3589615299	0.07372822996604206	#C9C9C9
Mus81	5.579019551259203e-4	5	298.6785705436	0.23267357294978344	#CCCCFF
Mvb12a	1.940083904841573e-6	4	456.879230603	-0.9093169687174154	#BB1111
Mvb12b	0.07358775197126534	4	122.8353394119	-0.7017537286759614	#C9C9C9
Mvd	3.660702020052542e-9	5	370.71055506609997	-1.3043661347604183	#BB1111
Mvk	1.1998869462736645e-8	4	363.4259641543	-1.403695962546565	#BB1111
Mvp	0.0033487974777966175	6	217.0032181875	-0.23997748665680052	#FFCCCC
Mxi1	9.585955681658678e-5	2	119.58606371779999	0.46465772356977386	#CCCCFF
Mxra7	0.0011747668645292688	7	1190.7175873075	0.661151829248471	#CCCCFF
Mxra8	1.6533753008150767e-5	3	174.6527286411	1.0633238563886473	#CCCCFF
Myadm	0.00928033105667104	5	283.75554082540003	0.41940107172759317	#CCCCFF
Myb	0.345580266198138	2	306.167873061	-0.0504241676071842	#C9C9C9
Mybbp1a	0.005989198317380858	6	1519.4235866589	0.3205203041394967	#CCCCFF
Mybl1	0.03826771866189792	5	235.11327820600002	0.1624108746749126	#CCCCFF
Mybl2	0.389740566935459	6	594.6761372585	0.024505540985730333	#C9C9C9
Myc	0.007234025681507658	5	279.6274424678	0.30100308210552945	#CCCCFF
Mycbp	2.6703826710885493e-4	4	453.1180253799	-0.43541929328282736	#FFCCCC
Mycbp2	1.548444942084236e-9	7	987.8172456249999	-0.5893881503248285	#BB1111
Mydgf	3.8087393466666006e-7	6	598.633833125	-0.8975615309605331	#BB1111
Myef2	0.12608651245836403	3	215.0940621436	0.26908926155242496	#C9C9C9
Myg1	1.669486819263103e-6	5	323.3343879198	-1.3031185623310837	#BB1111
Myh1	4.867656038042289e-5	1	78.3019367965	-1.087831076517375	#FFCCCC
Myh10	2.2854346294388435e-7	6	902.6287884317001	-0.7796967682160534	#BB1111
Myh11	1.0367979816661221e-5	4	226.80486773410001	-1.011203031492456	#FFCCCC
Myh14	7.572370190603316e-7	4	390.23659363449997	-1.0450898882496245	#BB1111
Myh3	1.1389765313603578e-7	2	81.3101135581	-0.934617082658658	#BB1111
Myh9	8.86605673093751e-8	6	429.0615916465	-0.9885417541651105	#BB1111
Myl12a	0.00300613570571729	1	55.4342843269	-0.8847333509479458	#FFCCCC
Myl12b	2.997721287760447e-6	3	121.3600628687	-1.0605100471267872	#BB1111
Myl4	0.053964723235864646	1	25.0779429725	-0.6356285160523788	#C9C9C9
Myl6	1.5201088771456041e-5	8	439.7400340442	-0.7491854946781022	#FFCCCC
Myl6b	9.935869752210432e-6	3	213.6686537795	-0.6945133971297598	#FFCCCC
Mynn	0.8118667817018329	4	232.6723560109	0.015146227981983368	#C9C9C9
Myo16	0.017062791152119623	4	309.5629616829	0.26992145666756057	#CCCCFF
Myo18a	3.618879020748542e-5	3	354.3867040245	-0.18368329583229195	#FFCCCC
Myo19	9.713297241552064e-6	6	686.0210744039999	0.46658244557827755	#CCCCFF
Myo1b	0.11228473709657028	5	245.9538100067	0.13324188378432744	#C9C9C9
Myo1c	0.11460068108058605	5	228.3726926278	0.1717003146470682	#C9C9C9
Myo5a	4.3343455304705393e-7	4	247.9932848696	-0.9561623505113122	#BB1111
Myo6	3.227441698108082e-5	9	424.5411212693	-0.6261080242113829	#FFCCCC
Myo9a	1.4389975728734735e-5	6	1363.2372602036	-0.5594394578835351	#FFCCCC
Myo9b	1.1760168611528686e-6	10	606.235977158	-0.7648318768834274	#BB1111
Myorg	1.0964852881746239e-4	3	221.5100833858	0.5085436163374801	#CCCCFF
Myrip	8.245657313874098e-4	6	505.9095756788	0.3429316243736329	#CCCCFF
Mysm1	0.25615983488160676	4	175.309094598	0.11087913538494942	#C9C9C9
Myt1	2.1357323531991175e-4	5	553.8335216306	0.40402341671373504	#CCCCFF
Myt1l	0.00491345793236656	5	272.0632800812	0.41412087326069436	#CCCCFF
Mzt2	4.5036406355185036e-5	3	174.60037083359998	-0.7154720478247703	#FFCCCC
N4bp1	5.187593719667768e-8	4	581.5899300424	-1.1680242391804707	#BB1111
N4bp2	7.53570799499652e-7	6	552.2113638933	-0.646937744682277	#BB1111
N4bp2l2	6.09555224314928e-4	5	386.3597586682	0.30014319853707255	#CCCCFF
N4bp3	0.003654932536665999	3	318.3829607084	0.26417804720277527	#CCCCFF
N6amt1	1.0379004857596086e-6	2	44.7833680476	-1.4356256562756329	#BB1111
Naa10	2.8209166585649215e-6	10	813.6349826062	-0.8709589334025822	#BB1111
Naa15	1.5090426354011398e-5	7	338.9550357381	-0.8415793435151749	#FFCCCC
Naa16	1.795982752544944e-4	6	584.6698354398	-0.4842138857508801	#FFCCCC
Naa20	5.680209353201287e-6	4	310.1720673906	-0.8993892488117241	#BB1111
Naa25	1.5863534125533266e-5	4	373.9753225689	-0.9085648834112703	#FFCCCC
Naa30	0.0025441340650731456	3	162.8895465521	-0.4980131226015533	#FFCCCC
Naa35	1.0578895261762079e-5	7	837.3044264788	-0.5768774245883513	#FFCCCC
Naa38	3.3669037609440795e-5	1	36.0523615017	-0.8249368770831993	#FFCCCC
Naa40	2.3401285316755472e-4	5	289.6306268219	-0.5311842135247498	#FFCCCC
Naa50	1.1016667444758394e-7	7	1187.7273850727001	-0.9251897389287852	#BB1111
Naaa	2.2000251175383537e-4	5	381.29446206480003	-0.14579591187807295	#FFCCCC
Naalad2	0.010127278207556135	2	150.7513211254	0.20512517332672892	#CCCCFF
Nab1	0.05108481010800976	4	175.11346829410002	-0.3400666018449975	#C9C9C9
Nab2	0.0042279714184419535	5	408.39981223259997	-0.5345920777716052	#FFCCCC
Nabp1	1.8584403065282571e-4	3	83.9110084633	0.5397991423934152	#CCCCFF
Nabp2	0.03333362914819251	3	359.3380248677	0.20768739998174202	#CCCCFF
Naca	2.3798467777397626e-5	4	426.78177488480003	-0.5536603195663174	#FFCCCC
Nacad	5.32627802238942e-4	7	611.1347216716	0.4372831019940246	#CCCCFF
Nacc1	0.7623916678328253	6	780.606187473	-0.07257274536591325	#C9C9C9
Nadk	1.8832101784298632e-8	5	522.9608374575	-1.2759313399202203	#BB1111
Nadk2	1.8962552692269386e-4	7	492.1144448881	0.47720932653335174	#CCCCFF
Nae1	1.2106802903792705e-8	4	255.8839525141	-1.2563164076772937	#BB1111
Naf1	3.0276880620708315e-5	2	244.2387558142	-0.7811760275656106	#FFCCCC
Naga	0.030028206926949814	5	692.9928664593	0.20505840377960002	#CCCCFF
Nagk	1.5230656718369601e-7	6	520.6800161738	-1.284350963080906	#BB1111
Naglu	0.5567964276036251	5	632.4908414698999	0.052526014346844306	#C9C9C9
Nagpa	0.03807024920456111	6	615.4762211468	0.11207924040202834	#CCCCFF
Naip2	5.227572451153631e-5	6	315.80670035960003	-0.6043335211742712	#FFCCCC
Nampt	1.6425973046653204e-8	8	1087.9249613676	-1.1645306918336422	#BB1111
Nanos1	0.0011462099118242353	1	31.62812492	-0.7693239292029417	#FFCCCC
Nanp	4.5236117521858086e-7	4	277.20113326119997	-0.9931985389477922	#BB1111
