gene	p_ebm	n_pep	abun	l2fc	color
Phf21a	0.0065919909361164646	6	557.6199458997	0.13648332188579246	#CCCCFF
Phf21b	0.2763061373501152	7	711.1314931118	-0.07069941329216321	#C9C9C9
Phf23	0.0013010418619183789	8	905.3755187429	-0.21835247340464636	#FFCCCC
Phf3	0.01813463081453944	7	1014.7840476046	-0.2373373583373792	#FFCCCC
Phf5a	0.023373085572325605	6	421.3902111724	-0.1648676026792544	#FFCCCC
Phf6	0.009627122954079392	7	759.6977071848	-0.2213766963397292	#FFCCCC
Phf8	0.5455945658631025	7	520.1298501911	-0.07772347346420007	#C9C9C9
Phgdh	0.002146760176280468	4	744.0319835156	0.43431851048624126	#CCCCFF
Phip	4.094207361460455e-4	6	761.9779167039001	-0.3095911055886177	#FFCCCC
Phka2	0.08916671304593728	3	310.9804882996	0.13980804715701148	#C9C9C9
Phkb	0.02832010770932262	3	371.5184642559	0.19208975253866956	#CCCCFF
Phkg2	0.011617431943446142	3	191.3215741797	0.19229342032026303	#CCCCFF
Phldb1	0.6154221503477398	7	629.2884433286999	0.02745545657555402	#C9C9C9
Phlpp1	0.19203598009667303	2	294.0156965714	-0.10390489630399707	#C9C9C9
Phlpp2	0.9730609070271153	3	247.02587404049999	-0.013441310547035186	#C9C9C9
Phospho2	0.057416140907088485	4	220.6773407824	0.18191646754285945	#C9C9C9
Phox2a	0.02113041639054702	6	505.0798029716	-0.23839120174549688	#FFCCCC
Phox2b	0.0015349788030180598	9	1506.1512587584	-0.3466100557765093	#FFCCCC
Phpt1	0.010760682214132887	6	803.7759023056	0.25672787369129785	#CCCCFF
Phrf1	0.07801771861903042	5	252.3598367607	-0.17535801604164838	#C9C9C9
Phtf1	0.0010616415098015936	4	563.3546820989	-0.30191668559639817	#FFCCCC
Phtf2	7.72508997355678e-4	6	680.9050227235	-0.3346462478314795	#FFCCCC
Phyh	0.6094913045083581	5	330.51594780060003	-0.0444916480260498	#C9C9C9
Phykpl	0.04502493536085194	1	54.9347165272	0.23722768661096422	#CCCCFF
Pi16	0.009427990713211471	6	564.445209431	0.3552164528810612	#CCCCFF
Pi4k2a	0.20237073756839308	5	355.2302519364	-0.003723641606853654	#C9C9C9
Pi4k2b	0.17805593330793357	3	120.7962220188	-0.13854970745047068	#C9C9C9
Pi4ka	0.4451743479133047	5	316.7483825693	-0.12632188751138662	#C9C9C9
Pi4kb	0.6794634451122611	3	166.1993607037	0.06521969167532839	#C9C9C9
Pias1	0.3479783856470176	3	304.8128618006	-0.06649810421169647	#C9C9C9
Pias2	0.017773636836388343	4	446.6149219703	-0.09239478330458287	#FFCCCC
Pias3	0.5835590805044356	4	267.4951979209	-0.05902253982267318	#C9C9C9
Pias4	0.41147658834451484	4	164.1478410793	-0.0879230022277308	#C9C9C9
Pibf1	0.10769385953998885	5	337.32898016340005	-0.05741928789536146	#C9C9C9
Picalm	0.1253184248883204	6	631.1007545262	-0.12735484166390898	#C9C9C9
Pick1	0.524386276342824	5	348.296518392	0.061986483388701316	#C9C9C9
Piezo1	0.0020371367853630642	6	367.8579414131	-0.36662087410475785	#FFCCCC
Piga	0.007786858002911557	4	322.4754214093	-0.2544600526717622	#FFCCCC
Pigb	3.240882719733529e-4	6	693.1251867661	-0.36790736255931117	#FFCCCC
Pigc	0.07364367805634134	1	78.5183481073	-0.1869568892598753	#C9C9C9
Pigg	4.0122760424845795e-4	5	458.3735891595	-0.3317844039114207	#FFCCCC
Pigh	0.16824991180905333	4	245.27832413320002	-0.13119970125124933	#C9C9C9
Pigk	0.1903996783979085	6	342.683485102	-0.11639936732597675	#C9C9C9
Pigl	0.2215705488476135	1	19.2977422666	0.2398443055158222	#C9C9C9
Pigo	0.65320589379963645	6	590.7499099326	-0.0770568551361634	#C9C9C9
Pigp	0.04612710407548361	1	72.5978141703	-0.2831178017313419	#FFCCCC
Pigq	0.045840370153037116	1	335.0274498263	-0.20246664438426534	#FFCCCC
Pigs	0.030777554187549728	5	458.3455328199	-0.21285696137083626	#FFCCCC
Pigt	0.03286789249403971	7	462.0492117875	-0.1855880124765164	#FFCCCC
Pigu	0.02366872501532137	6	356.2210012111	-0.1787933630982816	#FFCCCC
Pigw	0.12172339913521489	5	332.6948948658	-0.11172270623688049	#C9C9C9
Pigx	0.12573328526842845	5	247.4931257913	-0.15469498264811615	#C9C9C9
Pih1d1	0.4673057258336462	6	354.153418774	-0.007354192659594548	#C9C9C9
Pik3c2a	0.17339743644963607	6	870.2774590812	-0.09193872631723664	#C9C9C9
Pik3c3	0.3443373680806057	4	320.67112800440003	-0.05005799011915313	#C9C9C9
Pik3ca	0.19086236470922377	5	637.3932589146	0.09465087380079443	#C9C9C9
Pik3cb	0.6120913207808597	3	236.9643005399	0.06885138870070386	#C9C9C9
Pik3ip1	0.08850079213585699	2	79.49113234699999	0.1803265671565929	#C9C9C9
Pik3r1	0.24805583697973596	4	487.40778103419996	0.0953271756390271	#C9C9C9
Pik3r2	0.08410585995058477	4	486.02399125809995	0.14135710268275414	#C9C9C9
Pik3r3	0.049847042324171704	2	165.7587600519	0.09544919621596981	#CCCCFF
Pik3r4	0.20093020705781053	4	119.39397582160001	0.04803383221629181	#C9C9C9
Pikfyve	0.07455044331593708	5	527.0320137502	0.14403118480520283	#C9C9C9
Pimreg	0.005049168703646884	5	208.5529774785	-0.2236162475841692	#FFCCCC
Pin1	0.2425639952477095	7	1705.3922141973	0.0932876857739921	#C9C9C9
Pin4	0.4845871762188966	7	781.2931300036	0.040438728172784134	#C9C9C9
Pinx1	5.96399552739601e-4	5	504.0472974176	-0.43837798787593446	#FFCCCC
Pip4k2a	0.6397018624135463	6	341.8475744856	-0.06210473150358403	#C9C9C9
Pip4k2b	0.24836387186402278	6	477.1381406726	0.01764635205664004	#C9C9C9
Pip4k2c	0.24674732590570952	4	380.3165551901	0.08788143848850301	#C9C9C9
Pip4p1	0.11713391509290969	4	440.0458124273	-0.17039200826555317	#C9C9C9
Pip4p2	0.0730922975237283	5	286.3843210672	-0.14801996778192666	#C9C9C9
Pip5k1a	0.01592059747640943	4	149.9386719396	-0.23485666490536355	#FFCCCC
Pip5k1c	0.17176148635654528	3	121.2902145651	-0.11458982971114562	#C9C9C9
Pir	0.30235782941610045	2	607.1541903140001	0.12104249223642967	#C9C9C9
Pisd	0.7028941845534624	5	380.13586660650003	-0.0449965727520315	#C9C9C9
Pithd1	0.18388435947959056	5	263.6977838546	0.1368698510349159	#C9C9C9
Pitpna	0.062194955141531	4	427.8218611588	0.147048812519366	#C9C9C9
Pitpnb	0.13760204160022974	3	352.5407937028	0.16903743289969328	#C9C9C9
Pitpnm1	0.37710246887941107	5	384.8282922912	-0.039574537600366264	#C9C9C9
Pitpnm2	0.049876750893132565	4	356.7804758589	-0.16153852850688283	#FFCCCC
Pitrm1	0.015211733862538507	5	733.0174917421	-0.2687488709322311	#FFCCCC
Pja2	0.5470356133913571	5	366.2944112742	0.06595368007948293	#C9C9C9
Pkd2	0.5286525021129741	3	171.3345790015	-0.0976098955251548	#C9C9C9
Pkm	0.030166994008106254	18	2693.9309363432	0.2220563851994785	#CCCCFF
Pkmyt1	0.21474817489615847	1	69.0085234225	-0.20510349780301484	#C9C9C9
Pkn1	0.11704364224504159	5	341.5448362885	0.09821876467524229	#C9C9C9
Pkn2	0.42798414092923037	5	594.7338868881	-0.08903200301746027	#C9C9C9
Pknox1	0.008526639787545282	5	359.4179548614	-0.15989277679223005	#FFCCCC
Pkp2	0.571306414726181	3	276.53344840750003	-0.07767092519098667	#C9C9C9
Pkp4	0.008198072423206217	7	379.829401378	-0.25900480541723914	#FFCCCC
Pla2g12a	8.782185025819887e-4	2	304.3794742984	-0.46852078026370614	#FFCCCC
Pla2g15	0.0869127414997849	2	220.3188577523	-0.15468709191133284	#C9C9C9
Pla2g6	0.0994048248697913	6	339.722214174	0.15425815332641757	#C9C9C9
Plaa	0.007843313224265718	5	537.7624500306	0.18037571793609686	#CCCCFF
Plat	2.2648314680839932e-4	2	130.0308288826	-0.4731776891650966	#FFCCCC
Platr25	0.003037547350564401	2	126.9613051099	-0.24505952056834646	#FFCCCC
Plaur	0.14774512747796864	4	286.4280945299	0.1796709289273549	#C9C9C9
Plbd2	0.745539987013267	5	389.6319974085	0.041704065648149366	#C9C9C9
Plcb3	0.6116270699279096	4	300.7951406545	-0.07817537718256103	#C9C9C9
Plcb4	0.03093077156405318	9	826.2321218605	-0.15736875292549612	#FFCCCC
Plcd3	0.25603247033399906	5	234.1879093993	-0.16026074985158403	#C9C9C9
Plce1	0.7221719885215576	2	134.5579084714	0.05180576208996101	#C9C9C9
Plcg1	0.4077450518335432	5	325.35229620300004	0.07891751846779581	#C9C9C9
Plch1	0.01632466044364671	4	389.7124431862	-0.15753267428091505	#FFCCCC
Plcl2	0.6347983918494765	6	477.4067569104	-0.01504309308740909	#C9C9C9
Plcxd3	0.040013773461978	6	981.6313186328999	0.17424242688660307	#CCCCFF
Pld1	0.4445102766714366	2	67.5091745643	0.07695797087738634	#C9C9C9
Pld3	0.0010815812165572646	5	251.3018762431	-0.31291393384871796	#FFCCCC
Plec	0.10950551965684699	11	1153.3635158755	-0.0611910520851392	#C9C9C9
Plekha2	0.2753550341988861	4	385.6975790911	0.08505369254212815	#C9C9C9
Plekha3	0.7869687889317296	3	135.2523521313	0.0391933403440844	#C9C9C9
Plekha5	0.4942895033402026	4	338.4854249488	-0.0495162633398383	#C9C9C9
Plekha6	9.489289010633005e-4	6	533.4314850493	-0.24386923841935448	#FFCCCC
Plekha7	0.0029336165848537496	6	594.1353320968	-0.20751985196421247	#FFCCCC
Plekha8	0.050989784466061984	4	468.7981711401	-0.13769480274113316	#C9C9C9
Plekhb2	0.24027674329499993	1	59.3433077404	0.12556348393565117	#C9C9C9
Plekhf1	0.006544045357881087	5	209.2254110708	-0.03697460644978353	#FFCCCC
Plekhf2	0.29908326776650257	4	440.4259998195	0.09344592111422559	#C9C9C9
Plekhg1	0.4086158315030775	6	403.7906061534	0.08786466720389094	#C9C9C9
Plekhg5	0.7337966601412429	3	112.2564687178	-0.05221185237551725	#C9C9C9
Plekhh3	0.5229997340003275	2	166.8800980769	-0.05996877563402013	#C9C9C9
Plekhj1	0.603278244114031	2	61.8756895936	0.05203932890542621	#C9C9C9
Plekhm1	0.5734417745996921	3	393.0797556434	0.04806115225335049	#C9C9C9
Plekhm2	0.42759728667051905	2	87.79831733399999	0.04395007041032939	#C9C9C9
Plekhm3	0.38889349171301624	3	124.3467511094	0.06207881634187194	#C9C9C9
Plekho1	0.09764055934826511	6	421.6764656074	-0.12123352570511517	#C9C9C9
Plekho2	0.44687437132361313	2	158.7982565464	0.02449827782806222	#C9C9C9
Plg	0.4603283387283784	2	113.2408449168	-0.24963354798884305	#C9C9C9
Plgrkt	0.5143352253433653	6	390.8274681089	-0.032031954732841636	#C9C9C9
Plin2	0.05620185576060471	2	132.3703569703	-0.20544622569365315	#C9C9C9
Plin3	0.025489778183130623	5	431.8751631947	0.2411867755069345	#CCCCFF
Plk1	0.007983365255115494	2	257.3617876567	-0.31647826555128195	#FFCCCC
Plk3	0.2751443096365939	1	46.2717646	-0.3708898132843406	#C9C9C9
Plk4	0.5127398264949614	1	161.373313398	-0.05840565094706972	#C9C9C9
Plod1	0.3404893703126202	5	398.50158424480003	-0.10006593588333049	#C9C9C9
Plod2	1.960120921105867e-8	7	647.1301201274	-0.850744205311056	#BB1111
Plod3	0.01438558186326271	4	155.471649497	-0.2052506452583856	#FFCCCC
Plp2	0.5550533401725235	3	361.7941691207	-0.07477559677251142	#C9C9C9
Plpbp	0.2496324543104804	7	867.3685218981	0.09839788189868474	#C9C9C9
Plpp1	0.23867080738187735	7	875.5878272612	-0.19203363793552902	#C9C9C9
Plpp2	0.024617997391707516	5	327.7227106083	-0.18630094293036764	#FFCCCC
Plpp6	0.09803099097754371	2	74.0235670254	-0.11442078209714107	#C9C9C9
Plppr2	0.009001929867410803	2	49.1094865008	-0.3848618948602037	#FFCCCC
Plppr4	0.07814471937046126	2	54.4150347235	-0.22353042253030403	#C9C9C9
Plrg1	0.0017371798026038113	5	547.477163048	-0.2383220403071423	#FFCCCC
Plscr1	0.4223100216623272	5	240.7515660101	-0.12512530385677081	#C9C9C9
Plxna1	0.01796932713122431	3	180.053836862	-0.20547153426667783	#FFCCCC
Plxna3	0.29834934091423476	5	348.5281961614	-0.09892611886851461	#C9C9C9
Plxna4	0.002661944935117733	12	789.0245938317	-0.24719904538882723	#FFCCCC
Plxnb1	0.08927314134708227	3	235.1199694365	-0.17946553634805254	#C9C9C9
Plxnb2	0.05132022656882417	6	634.2093072311	-0.18187892864717153	#C9C9C9
Plxnc1	1.170980384825565e-5	4	145.2527566828	-0.8665333895521823	#FFCCCC
Plxnd1	5.055000974150723e-7	3	245.5523965002	-0.7258302084445782	#BB1111
Pmf1	0.4891659624244955	8	371.541929824	-0.12106758162000035	#C9C9C9
Pmfbp1	0.06763259113279885	1	82.2754398816	-0.15972043063068533	#C9C9C9
Pml	0.10327522815537922	6	561.3636836205	-0.13800082774229974	#C9C9C9
Pmm1	4.298141042838271e-4	5	533.2381116093	0.24304091332371064	#CCCCFF
Pmm2	0.09919188274539802	6	1161.1943388064	0.1420027963932774	#C9C9C9
Pmpca	0.01689825117822465	7	698.161556573	-0.26469922682528424	#FFCCCC
Pmpcb	0.07280469888385596	5	496.5424119338	-0.20477945354166383	#C9C9C9
Pms1	0.8542994189267268	2	79.8665895201	-0.04362844523603911	#C9C9C9
Pms2	0.3542976430090167	6	614.9847300292	0.055921969811069075	#C9C9C9
Pmvk	0.008163712391953359	4	592.7440392533	0.2832609888939493	#CCCCFF
Pnisr	0.02794226908336244	4	281.8446588054	-0.1658025186977376	#FFCCCC
Pnkd	0.07703206753009716	9	585.3255181989	-0.1372084870733122	#C9C9C9
Pnkp	0.20949960244970706	4	389.98925681180003	0.04492449457894102	#C9C9C9
Pnma5	0.6078785303374054	3	96.26843648440001	0.02953373476604058	#C9C9C9
Pnma8a	0.38408768133935534	5	379.2944559557	-0.06041948324568419	#C9C9C9
Pnn	0.030840228405965196	7	660.4453889307999	-0.1967145458535735	#FFCCCC
Pno1	0.05030546939370794	4	451.3833090477	-0.1912824039349565	#C9C9C9
Pnp	0.01292045433180365	6	499.6738785053	0.18542607163388491	#CCCCFF
Pnpla2	0.32522939590765054	3	139.0815130275	0.14615518395031984	#C9C9C9
Pnpla6	0.012791225107005859	5	460.54408728510003	-0.27325752773766626	#FFCCCC
Pnpla7	0.12346429695830856	5	439.87725773560004	-0.15223067143497737	#C9C9C9
Pnpla8	0.6497920890696695	5	368.8640324771	-0.045752450920166	#C9C9C9
Pnpo	0.3428525696523627	3	188.4512599196	0.06981486064528739	#C9C9C9
Pnpt1	0.0025195990257341617	5	645.9006503035	-0.345974440581106	#FFCCCC
Poc1a	0.02263371551084011	5	335.2728990493	-0.13784276359698525	#FFCCCC
Poc1b	0.1503685736835104	3	180.2363213877	-0.07492046302967613	#C9C9C9
Poc5	0.32597727679811617	6	364.5217417115	-0.12893700092938537	#C9C9C9
Podxl	0.33079028431546975	7	356.3816805944	-0.18050871849712544	#C9C9C9
Pofut1	0.8960916724553829	3	115.4891302419	-0.017338330129702734	#C9C9C9
Pofut2	7.077252849795236e-4	5	639.1451713138	-0.3191850657323065	#FFCCCC
Poglut1	2.7794073934787265e-4	2	77.2675747636	-0.5529849380610267	#FFCCCC
Poglut2	0.07010479223456906	6	771.4845369782	-0.15486028187439502	#C9C9C9
Poglut3	0.00292265146652337	2	138.83094364459998	-0.2771015029255843	#FFCCCC
Pogz	0.015697788523725192	7	538.4003963325	-0.24979035911791359	#FFCCCC
Pola1	0.11452840126264766	5	543.0407262894	-0.14191152566428064	#C9C9C9
Pola2	0.8119687204413285	2	66.5236931894	-0.07749888138010236	#C9C9C9
Polb	0.8113244518415044	7	1248.7216105618	-0.04034164216160042	#C9C9C9
Pold1	0.8015277931493197	6	1046.8686387709	-0.028178022315996882	#C9C9C9
Pold2	0.5150578697425041	4	517.6609069678	-0.03589669205736706	#C9C9C9
Pold3	0.5211724635777933	6	624.3798713517	-0.05704970423147404	#C9C9C9
Pold4	4.017192041529468e-4	1	65.3451185306	0.6108615254755917	#CCCCFF
Poldip2	0.026434536258499775	6	421.90712042170003	-0.22188705264900146	#FFCCCC
Poldip3	0.017849853293166983	8	658.9569074393	-0.30706736220368813	#FFCCCC
Pole	0.4723108150729023	4	246.5440624447	-0.0998572700495538	#C9C9C9
Pole2	0.3405325328810079	5	375.7941752894	-0.0652443866031256	#C9C9C9
Pole3	0.11121345789551279	4	395.3200005686	-0.16533296191869726	#C9C9C9
Pole4	0.6902352816245765	2	449.369367635	0.009024596419904038	#C9C9C9
Polg	0.132799736870847	3	228.48633094320002	-0.15088094697612514	#C9C9C9
Polg2	0.04430177828627495	3	167.531749634	-0.20682080621656612	#FFCCCC
Poli	0.2979674106470794	2	172.4856122597	0.07043123360724135	#C9C9C9
Polk	0.08024757199278534	3	77.7401688576	0.14085900043116384	#C9C9C9
Polm	0.003021095829480399	1	54.6438641472	0.1786565458724038	#CCCCFF
Polq	0.12766495535459843	2	301.7090615319	0.1393238086457469	#C9C9C9
Polr1a	0.05157350707776774	6	579.2322070296	-0.1590467747971497	#C9C9C9
Polr1b	0.18091366256515123	6	491.8760682999	-0.14424886811332094	#C9C9C9
Polr1c	0.33785160352108967	5	174.2473620061	-0.10695178586236546	#C9C9C9
Polr1d	7.725441914767302e-4	9	759.8294520117	-0.18157959354380585	#FFCCCC
Polr1e	0.001827185357339075	6	1063.3051970964	-0.2896134432505808	#FFCCCC
Polr1f	0.04431671014361684	5	353.7423174085	-0.19673119832925173	#FFCCCC
Polr1g	0.006276337159209626	6	905.9610257629	-0.2452014313513447	#FFCCCC
Polr1h	0.01622088223862505	3	195.4122683342	-0.30787848957264485	#FFCCCC
Polr2a	0.0022502754186787374	6	462.0603659124	-0.29072425956681636	#FFCCCC
Polr2b	0.10834538203376998	4	410.15276136709997	-0.19853160763294242	#C9C9C9
Polr2c	0.7738749864103878	5	301.1942916053	-0.0270655214167409	#C9C9C9
Polr2d	0.44869753630351356	2	267.8335768651	-0.031258867407584635	#C9C9C9
Polr2e	0.04510815650776674	7	743.587354114	-0.18210042363005924	#FFCCCC
Polr2f	0.63506994678456	1	52.613059475	-0.125983625161327	#C9C9C9
Polr2g	0.030520431264424247	7	620.9608327281001	-0.17496307199728922	#FFCCCC
Polr2h	0.03265493761130662	6	321.0334596498	-0.1671607071055073	#FFCCCC
Polr2i	0.8835366268973499	7	597.9347718672	-0.03169853313988967	#C9C9C9
Polr2j	0.8323782490420883	5	773.0258358259	0.02508634531797523	#C9C9C9
Polr2k	0.019495187779008393	4	346.3672828639	-0.2321226015132559	#FFCCCC
Polr2l	0.22074512065788768	4	494.4477709537	-0.1165465887756957	#C9C9C9
Polr2m	0.1375673817891252	10	1038.3208413225	0.15338091774883977	#C9C9C9
Polr3a	0.5533720899025754	6	284.460191228	0.04935801221732354	#C9C9C9
Polr3b	0.4002285665905916	5	495.0450536311	-0.07616267159162166	#C9C9C9
Polr3c	0.0496802357831263	4	401.6415166429	0.05691508418566133	#CCCCFF
Polr3d	0.9413922262230807	5	353.1470744146	-0.022516675078028618	#C9C9C9
Polr3e	0.4170336446560509	5	435.30751552009997	-0.09714992116269933	#C9C9C9
Polr3f	0.3569022466351162	5	283.8413834048	0.050527847340596656	#C9C9C9
Polr3g	0.8583443856628806	5	347.7345505472	0.03535134323388604	#C9C9C9
Polr3h	0.8382600283341058	5	389.7766430535	0.038396928076503314	#C9C9C9
Polr3k	0.3849392871436756	7	1033.9920625299	-0.03174816134703626	#C9C9C9
Polrmt	0.008199245124446503	4	249.46713417829997	-0.2990017139602737	#FFCCCC
Pom121	0.019332783058334267	5	371.2136431215	-0.2259148740161452	#FFCCCC
Pomgnt1	0.005399083068906637	4	306.2555464749	-0.2766129862020925	#FFCCCC
Pomgnt2	0.01234620205810541	6	210.7147419425	-0.3158133062849141	#FFCCCC
Pomk	0.0020716849910518667	5	346.4299527127	-0.24525146468885634	#FFCCCC
Pomp	0.33515354035657646	2	298.9075761321	0.09812045744602538	#C9C9C9
Pomt1	4.2236646025006747e-4	6	354.9503023685	-0.3991996674742612	#FFCCCC
Pomt2	1.3239661784691488e-5	5	356.4298323015	-0.4596142767463073	#FFCCCC
Pop1	0.0013811708128188434	7	673.4350431697001	-0.2608329816037142	#FFCCCC
Pop4	0.03445089542387255	7	591.5863520775999	-0.113153954917377	#FFCCCC
Pop5	0.20311371420122756	5	234.564619735	-0.10417640376111603	#C9C9C9
Pop7	0.049195689839532895	2	164.4200284051	-0.09465091601533757	#FFCCCC
Por	0.23122642537056598	7	446.3591884388	-0.15015889579477698	#C9C9C9
Pot1	0.5280146918454093	6	620.5988000658	-0.005342992017084891	#C9C9C9
Pot1b	0.027745516386533248	3	142.8787301891	-0.1738109910039326	#FFCCCC
Pou2f1	0.08712037199106876	4	281.7671792498	0.09144427902920511	#C9C9C9
Pou4f1	0.0010169455159715238	3	348.22115233859995	-0.3643716216582032	#FFCCCC
Pou4f2	0.0017789926945660471	1	154.8537075612	-0.4548044702879667	#FFCCCC
Ppa1	0.19978271694230737	7	2150.7383854659	0.13336866957191626	#C9C9C9
Ppa2	0.03423188004477831	8	1086.2131470125	-0.19962493373263956	#FFCCCC
Ppan	0.05023147211886965	6	363.9789512319	-0.13573958336523784	#C9C9C9
Ppat	0.9536284995552298	7	608.3959341899	0.008827568959130928	#C9C9C9
Ppcs	0.011794746730347172	4	548.2601911244	0.21162445645150538	#CCCCFF
Ppef2	0.07329972881738743	1	454.7812493327	-0.2798810815492051	#C9C9C9
Ppfia1	0.1846479386358296	8	1183.8291153333	-0.03650432994396479	#C9C9C9
Ppfia2	0.5252585432113974	5	348.8771237496	0.0763148273781193	#C9C9C9
Ppfia3	0.4774102803844499	3	147.9645704644	0.08769116446365441	#C9C9C9
Ppfibp1	0.3234350604036511	7	336.4953637333	-0.11280853844184427	#C9C9C9
Ppfibp2	0.06083326652206778	6	351.7610003632	-0.1479842676082938	#C9C9C9
Pphln1	0.0015610877838255852	6	609.4205177343999	-0.2946315254723764	#FFCCCC
Ppia	0.022701030856303622	6	733.2582504248	0.20432687032648522	#CCCCFF
Ppib	0.7396518343302636	5	534.2448199153	0.07050603594184848	#C9C9C9
Ppid	0.3524535877103771	3	239.9813634793	0.14388038744638143	#C9C9C9
Ppie	0.02606680316304276	5	426.5564942639	-0.18949127316046033	#FFCCCC
Ppif	0.043447238211549784	5	522.6863476185	-0.2602882471563623	#FFCCCC
Ppig	0.013480440032754743	5	273.9156604329	-0.2634453420941796	#FFCCCC
Ppih	0.133575168383601	7	956.8603617068001	-0.09245819079004915	#C9C9C9
Ppil1	0.13684647637673478	4	345.0622660877	-0.1920022002649708	#C9C9C9
Ppil2	0.011781023064413912	7	922.5145247629	-0.09670067421246523	#FFCCCC
Ppil3	0.7230814587804573	5	1053.2199271234	-0.05917068027973151	#C9C9C9
Ppil4	0.7020152093031784	7	594.0585253529	-0.052891592581450736	#C9C9C9
Ppip5k2	0.016525150674203033	7	511.238870903	0.18831042421134617	#CCCCFF
Ppm1a	0.10884342630425863	6	399.2957747013	0.15559258684132918	#C9C9C9
Ppm1b	0.1299568030472784	6	898.2161198849	0.16912334007874363	#C9C9C9
Ppm1d	0.0076005724618365975	3	184.5887245917	-0.30782079077368374	#FFCCCC
Ppm1e	0.013593575795025374	6	1097.9289834478	0.24753745857501508	#CCCCFF
Ppm1f	0.0560181028218984	7	375.17405689689997	0.20006686561684056	#C9C9C9
Ppm1g	0.3013565487275819	6	1230.3188767566	0.08098117449547794	#C9C9C9
Ppm1h	0.04588312919425077	5	330.2660015396	0.18950333515341028	#CCCCFF
Ppm1k	1.3359446756463574e-5	2	206.66228901329998	-0.4682877762157974	#FFCCCC
Ppm1l	0.03707857539012713	6	528.8582600149	-0.18363726750626042	#FFCCCC
Ppme1	0.3102066060647145	8	974.599261091	0.09215204355211007	#C9C9C9
Ppox	0.16606935889438199	4	120.898858386	-0.16080553312884285	#C9C9C9
Ppp1ca	0.18431217306845377	3	392.52379789450003	-0.11114640574468135	#C9C9C9
Ppp1cb	0.39645980239621575	4	181.2822508651	-0.04840988968544282	#C9C9C9
Ppp1cc	0.347839617408574	5	235.1808319923	-0.10907176249480513	#C9C9C9
Ppp1r10	0.003870421476323583	5	954.8465042914	-0.22745623998343045	#FFCCCC
Ppp1r11	0.5725484415573334	2	112.20813323409999	0.08686027563170363	#C9C9C9
Ppp1r12a	0.16200759941940446	6	554.928477344	-0.16845588412433135	#C9C9C9
Ppp1r12b	0.0065007717179778254	2	182.82340999029998	-0.3659871983392353	#FFCCCC
Ppp1r12c	0.818594049352622	3	145.47590260549998	-0.042091092595221404	#C9C9C9
Ppp1r13b	0.8349497429691345	4	149.77385638250001	-0.04106462784731449	#C9C9C9
Ppp1r14b	0.2964141833151478	3	313.45878522559997	0.0852611576170919	#C9C9C9
Ppp1r14c	0.11102713920966598	3	195.8672101281	0.13499585401464012	#C9C9C9
Ppp1r15b	0.013654620662125295	3	175.8925140936	-0.23228502376232266	#FFCCCC
Ppp1r16b	0.3391449782865537	3	297.6091126413	0.09320763594401672	#C9C9C9
Ppp1r18	0.9235596383956579	4	234.24168721409998	-0.02965858317890396	#C9C9C9
Ppp1r2	0.4623920343837659	6	1095.4336024048	0.07169568973757169	#C9C9C9
Ppp1r21	0.7187518473197545	6	285.705384068	0.03718902016054988	#C9C9C9
Ppp1r35	0.6528581506680989	1	43.1601466192	0.051733667034882906	#C9C9C9
Ppp1r37	0.8974862836516797	6	489.4379295991	0.040831954623495335	#C9C9C9
Ppp1r3d	0.04416765069197711	3	155.0493328975	0.21374609035282813	#CCCCFF
Ppp1r3e	0.14439311315691772	1	66.6867837161	0.14701009314066674	#C9C9C9
Ppp1r3f	0.9007736913029354	1	31.1197224911	-0.02248207920036901	#C9C9C9
Ppp1r7	0.036708970674902267	6	662.6135688495	0.19682065199833476	#CCCCFF
Ppp1r8	0.8233512699938013	6	799.6582268727	-0.04295077467993097	#C9C9C9
Ppp1r9a	0.03272557046620605	6	270.3578658938	-0.20324655277629503	#FFCCCC
Ppp1r9b	0.01862713347436772	4	488.8171110006	-0.22484210130808288	#FFCCCC
Ppp2ca	0.5087074367353894	3	475.8627023458	-0.019560334074029576	#C9C9C9
Ppp2cb	0.2069797297679497	8	532.9616242732	0.0907596612636078	#C9C9C9
Ppp2r1a	0.3229076862748028	6	1086.410660958	0.06043320462376655	#C9C9C9
Ppp2r1b	0.352126934191149	7	802.4859022742	0.04575601340722944	#C9C9C9
Ppp2r2a	0.2754211439954692	9	910.3693667826	0.07885761604745203	#C9C9C9
Ppp2r2b	0.9926433497998185	2	135.38393485659998	-0.004940389253204073	#C9C9C9
Ppp2r2d	0.26290738799634594	5	363.0717084801	0.11646257011139115	#C9C9C9
Ppp2r3c	0.8215629049583678	2	197.58406802949997	-0.026702014278707668	#C9C9C9
Ppp2r3d	0.059518624379946296	2	72.2409479675	0.21208590679048017	#C9C9C9
Ppp2r5a	0.24510232624513761	5	262.9258847557	0.13108889756456737	#C9C9C9
Ppp2r5b	0.11282930047383997	5	552.3027096264	0.11160177266973627	#C9C9C9
Ppp2r5c	0.5636992588235828	8	753.3291689635	-0.03568905895115982	#C9C9C9
Ppp2r5d	0.7248803982202876	2	154.5371389668	-0.014137359841072075	#C9C9C9
Ppp2r5e	0.8903335173324609	4	348.6362376142	0.02220508987518936	#C9C9C9
Ppp3ca	0.06369059062369489	9	1044.9702885404	-0.00787141671510488	#C9C9C9
Ppp3cb	0.3992338672049187	6	591.9282231511	0.03126198325472392	#C9C9C9
