inchi_key	inchi	smiles	cell_line	conc	target_value	control_value
OZOMQRBLCMDCEG-VIZOYTHASA-N	OZOMQRBLCMDCEG-VIZOYTHASA-N	O=C1CN(/N=C/c2ccc(-c3ccc([N+](=O)[O-])cc3)o2)C(=O)N1	GFP	10	0.982073255372213	-0.384251581060047
RZRPZWGIOOZIBE-UHFFFAOYSA-N	RZRPZWGIOOZIBE-UHFFFAOYSA-N	Clc1ccccc1CNCC1CCC(CNCc2ccccc2Cl)CC1	GFP	10	0.29549509928847	-1.352130773991
ZOTHAEBAWXWVID-HXEFRTELSA-N	ZOTHAEBAWXWVID-HXEFRTELSA-N	CCNC(=O)[C@H]1O[C@@H](n2cnc3c(NCC(c4ccccc4)c4ccccc4)nc(C(=O)NCCNC(=O)NC4CCN(c5ccccn5)CC4)nc32)[C@H](O)[C@@H]1O	GFP	10	2.76992985884955	0.095049955491198
NOYPYLRCIDNJJB-UHFFFAOYSA-N	NOYPYLRCIDNJJB-UHFFFAOYSA-N	COc1cc(NCc2ccc3nc(N)nc(N)c3c2C)cc(OC)c1OC	GFP	10	2.76749987197777	4.78329161748337
DKXHSOUZPMHNIZ-UHFFFAOYSA-N	DKXHSOUZPMHNIZ-UHFFFAOYSA-N	O=C1NCCc2[nH]c(-c3ccncc3)cc21	GFP	10	-10.4021998044697	-5.19735906618679
SIIJWJNEODXHNY-CHWSQXEVSA-N	SIIJWJNEODXHNY-CHWSQXEVSA-N		GFP	10	-3.1424008408267	-0.494958538540251
UGMPOJSWOINMDE-UHFFFAOYSA-N	UGMPOJSWOINMDE-UHFFFAOYSA-N	Nc1cc2c(cn1)[nH]c1ccccc12	GFP	10	-5.25181007724721	-8.24460291742571
KIDSRUSWXRTAQB-UHFFFAOYSA-N	KIDSRUSWXRTAQB-UHFFFAOYSA-N		GFP	10	-0.45593693696096	-0.0528006738976809
FPCCSQOGAWCVBH-UHFFFAOYSA-N	FPCCSQOGAWCVBH-UHFFFAOYSA-N	O=C(c1ccc(F)cc1)C1CCN(CCn2c(=O)[nH]c3ccccc3c2=O)CC1	GFP	10	-2.39986743263641	-1.57565683237443
DPFHVUSPVHRVFL-YFKPBYRVSA-N	DPFHVUSPVHRVFL-YFKPBYRVSA-N	C[C@@H](NCc1cc(Br)cc2[nH]c(=O)c(=O)[nH]c12)P(=O)(O)O	GFP	10	-0.418380157622419	-1.11253250644514
UPABQMWFWCMOFV-UHFFFAOYSA-N	UPABQMWFWCMOFV-UHFFFAOYSA-N	c1ccc(CCNCc2ccccc2)cc1	GFP	10	6.77227452557719	0.617974002855028
MOYKHGMNXAOIAT-JGWLITMVSA-N	MOYKHGMNXAOIAT-JGWLITMVSA-N	O=[N+]([O-])O[C@H]1CO[C@H]2[C@@H]1OC[C@H]2O[N+](=O)[O-]	GFP	10	0.53775962839706	-0.192690162177066
CYHAERRXOYRCDH-VIFPVBQESA-N	CYHAERRXOYRCDH-VIFPVBQESA-N		GFP	10	-0.601210994672686	0.561754670703777
WKNFADCGOAHBPG-UHFFFAOYSA-N	WKNFADCGOAHBPG-UHFFFAOYSA-N	CN1CCC(c2c[nH]c3ccc(O)cc23)CC1	GFP	10	-0.860004717721023	0.117662974407475
WTLRWOHEKQGKDS-UHFFFAOYSA-N	WTLRWOHEKQGKDS-UHFFFAOYSA-N	NS(=O)(=O)c1c(Cl)ccc(NC(=O)Nc2cccc(Cl)c2Cl)c1O	GFP	10	-0.837177563828146	-0.737329779886338
UJTNRXYTECQKFO-QHCPKHFHSA-N	UJTNRXYTECQKFO-QHCPKHFHSA-N	CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1)[C@H](C(=O)OC)C(C)C	GFP	10	-3.20947660508837	0.186496087317354
DDAWTSCZLAACFR-GVUKDKGQSA-N	DDAWTSCZLAACFR-GVUKDKGQSA-N	N#Cc1ccc(CCNC(=O)[C@@H]2CCN2c2cc(-c3ccc([C@H]4CC[C@H](C(=O)O)CC4)cc3)nc(C(F)(F)F)n2)cc1	GFP	10	5.22532457406703	2.44942507538006
AQCHWTWZEMGIFD-UHFFFAOYSA-N	AQCHWTWZEMGIFD-UHFFFAOYSA-N	Cc1ccccc1N1C(=O)c2cc(S(N)(=O)=O)c(Cl)cc2NC1C	GFP	10	-0.815848784049548	0.127087828604086
WPHIEFHDFQKSGI-UUOWRZLLSA-N	WPHIEFHDFQKSGI-UUOWRZLLSA-N	N#Cc1ccc(C[C@@]23C[C@H](NC(=O)CCC(N)=O)CN2C(=O)N(c2cc(Cl)cc(Cl)c2)C3=O)cc1	GFP	10	0.521383485300891	0.27189793152077
CHMHJEDRLHNRBJ-UHFFFAOYSA-N	CHMHJEDRLHNRBJ-UHFFFAOYSA-N		GFP	10	0.609289354053002	0.204653360188409
WSUXACNDZSQZBC-IERDGZPVSA-N	WSUXACNDZSQZBC-IERDGZPVSA-N	O=C(Nc1ccc(C(=O)N2CCC[C@H]3CCCC[C@@H]32)cc1)c1ccc(F)cc1	GFP	10	0.00976028629256548	-0.39196293556038
KXDROGADUISDGY-UHFFFAOYSA-N	KXDROGADUISDGY-UHFFFAOYSA-N	N/C(=N\C(=O)c1nc(Cl)c(N)nc1N)NCc1ccccc1	GFP	10	-0.0313623033515648	-3.02061627671676
SJDOMIRMMUGQQK-UHFFFAOYSA-N	SJDOMIRMMUGQQK-UHFFFAOYSA-N	COc1ccccc1N1CCN(CCCCN2C(=O)c3ccccc3C2=O)CC1	GFP	10	1.98993252016632	0.496961425401279
KNVIKFNDVKLRJM-UHFFFAOYSA-N	KNVIKFNDVKLRJM-UHFFFAOYSA-N		GFP	10	-0.670447204299265	1.19006896046149
MBAFFKJSYQWZHU-UHFFFAOYSA-N	MBAFFKJSYQWZHU-UHFFFAOYSA-N	COc1ccc(-c2cc3c(ccc4c5c([nH]c43)CCC5=O)cn2)cc1F	GFP	10	-5.33268149344428	-3.09983807488867
HDTKLZINZGEPFG-UHFFFAOYSA-N	HDTKLZINZGEPFG-UHFFFAOYSA-N	COc1ccc(S(=O)(=O)N2CCCCC2)cc1C	GFP	10	-1.67906851525292	0.162120378222395
DAZCBQNFGSWSQG-UHFFFAOYSA-N	DAZCBQNFGSWSQG-UHFFFAOYSA-N	CC(C)COC(=O)Nc1ccc(-c2cnc3c(-c4ccc(N5CCN(C)CC5)cc4)cnn3c2N)cc1	GFP	10	-12.0795150584146	-12.8350160451601
FYNMINFUAIDIFL-UHFFFAOYSA-N	FYNMINFUAIDIFL-UHFFFAOYSA-N	Cc1ncc(NC(=O)c2cccc(C(F)(F)F)c2)cc1-c1cnc(OC2CCOCC2)c(N2CCOCC2)c1	GFP	10	1.27919298635231	1.30672955518645
OLIKCJUMYWSDIV-UHFFFAOYSA-N	OLIKCJUMYWSDIV-UHFFFAOYSA-N	Cc1oc2ccccc2c1Cc1cc(I)c(OCC(=O)O)c(I)c1	GFP	10	-0.842538578781385	-0.896056571673553
XJFPWEGWVPIYIH-NSHDSACASA-N	XJFPWEGWVPIYIH-NSHDSACASA-N	O=C(Nc1ccc(Cl)c(C(F)(F)F)c1)N[C@H]1CCN(c2ccc3nncn3n2)C1	GFP	10	-8.5520005532288	-6.50740547687142
AATHJLXYARFGKZ-UHFFFAOYSA-N	AATHJLXYARFGKZ-UHFFFAOYSA-N	O=C(c1ccc(-c2cc[n+]([O-])cc2)cc1)N1CCN(S(=O)(=O)c2ccc3cc(Cl)ccc3c2)CC1	GFP	10	0.212497040926097	0.232461941799147
MGSRCZKZVOBKFT-UHFFFAOYSA-N	MGSRCZKZVOBKFT-UHFFFAOYSA-N		GFP	10	0.799401835609141	0.196965720302404
JMIQFISPBOHMQG-UHFFFAOYSA-N	JMIQFISPBOHMQG-UHFFFAOYSA-N	Clc1cccc(Cl)c1Nc1ncc[nH]1	GFP	10	0.707888815365351	0.786866588058575
JCFYHERKXJTSGF-UHFFFAOYSA-N	JCFYHERKXJTSGF-UHFFFAOYSA-N	Cc1noc(C)c1-c1cc(COc2ccc(CCC(=O)O)c(F)c2)ccc1Cl	GFP	10	-0.145454779789922	0.951043641248804
JUWDSDKJBMFLHE-UHFFFAOYSA-N	JUWDSDKJBMFLHE-UHFFFAOYSA-N	Cc1cc(C(=O)CN2CCCC2)c(C)n1-c1ccc(F)cc1	GFP	10	-1.18838109047849	-1.35085287839236
VSWPGAIWKHPTKX-UHFFFAOYSA-N	VSWPGAIWKHPTKX-UHFFFAOYSA-N	Cc1scc2c1N(C(=O)CN1CCN(C)CC1)c1ccccc1NC2=O	GFP	10	-0.922002727653856	-0.342289231490254
NUUSUAWULNXMGF-UHFFFAOYSA-N	NUUSUAWULNXMGF-UHFFFAOYSA-N	O=C(Nc1ccc(Cl)c(Cl)c1)Nc1ccc2nnsc2c1	GFP	10	0.20792208777975	3.97975180950781
ULNXAWLQFZMIHX-UHFFFAOYSA-N	ULNXAWLQFZMIHX-UHFFFAOYSA-N	CCCc1cc(C)[nH]c(=O)c1CNC(=O)c1cc(-c2ccnc(N3CCN(C)CC3)c2)cc2c1cnn2C(C)C	GFP	10	-1.81369669958518	-1.32654417649026
JAUOIFJMECXRGI-UHFFFAOYSA-N	JAUOIFJMECXRGI-UHFFFAOYSA-N	Clc1ccc2c(c1)CCc1cccnc1C2=C1CCNCC1	GFP	10	-0.537802505519853	1.51764188308588
ZKFVOZCCAXQXBU-UHFFFAOYSA-N	ZKFVOZCCAXQXBU-UHFFFAOYSA-N	O=C(NC12CC3CC(CC(C3)C1)C2)c1cnc2ccccc2n1	GFP	10	0.543216274537252	-0.0263570827540553
RFWGABANNQMHMZ-JUVTZQQOSA-N	RFWGABANNQMHMZ-JUVTZQQOSA-N		GFP	10	0.809915324359407	0.183982696774621
BVWHOZYQECWMFG-UHFFFAOYSA-N	BVWHOZYQECWMFG-UHFFFAOYSA-N	Cc1ccc(-c2nc3ccccc3[nH]2)cc1NC(=S)NC(=O)c1ccc2c(c1)OCCO2	GFP	10	-3.97990884938023	5.41458256403911
MBBCVAKAJPKAKM-UHFFFAOYSA-N	MBBCVAKAJPKAKM-UHFFFAOYSA-N	O=C(NC1CCN(CCCCC2(C(=O)NCC(F)(F)F)c3ccccc3-c3ccccc32)CC1)c1ccccc1-c1ccc(C(F)(F)F)cc1	GFP	10	-1.6297456736201	5.21578814608146
MLLQJNIKDWEEFT-UHFFFAOYSA-N	MLLQJNIKDWEEFT-UHFFFAOYSA-N	Nc1nccc(Oc2ccc3c(C(=O)Nc4cccc(C(F)(F)F)c4)cccc3c2)n1	GFP	10	-6.7119579260692	-3.8768520860913
IQIBKLWBVJPOQO-UHFFFAOYSA-N	IQIBKLWBVJPOQO-UHFFFAOYSA-N	CC1(C)CCSc2ccc(C#Cc3ccc(C(=O)O)cn3)cc21	GFP	10	-4.9087066805814	-2.42195622761294
PDOCNPCPPLPXRV-UHFFFAOYSA-N	PDOCNPCPPLPXRV-UHFFFAOYSA-N	Nc1nc2ccc(Cl)cc2[nH]1	GFP	10	-1.40419328257121	-0.497005815777857
DFDGRKNOFOJBAJ-UHFFFAOYSA-N	DFDGRKNOFOJBAJ-UHFFFAOYSA-N	CC1(c2ccccc2)OC(C(=O)O)=CC1=O	GFP	10	1.11900067879147	-0.618384074482362
GCWIICJLIHIUNY-UHFFFAOYSA-N	GCWIICJLIHIUNY-UHFFFAOYSA-N	O=C1OC2CN1CCC2Oc1ccccc1	GFP	10	-1.22822551169959	0.026222367250952
FBLPQCAQRNSVHB-UHFFFAOYSA-N	FBLPQCAQRNSVHB-UHFFFAOYSA-N	CCc1cncnc1N1CCN(Cc2nc3cc(C(F)(F)F)ccc3[nH]2)CC1	GFP	10	-1.09944568237445	-1.05548068032337
NKRAIOQPSBRMOV-NRMKKVEVSA-N	NKRAIOQPSBRMOV-NRMKKVEVSA-N		GFP	10	-0.867803878471075	-1.25648191669813
KQZKQPCMHFSLEK-ITINGCSBSA-N	KQZKQPCMHFSLEK-ITINGCSBSA-N	C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)[C@H](C)C(=O)N(C)[C@@H]([C@H](C)CN2CCN(CCOC)CC2)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C	GFP	10	8.41876842926976	6.56645155134966
KBZOIRJILGZLEJ-UHFFFAOYSA-N	KBZOIRJILGZLEJ-UHFFFAOYSA-N	N=C(N)NCCCC(NC(=O)C1CCCN1C(=O)C1CSSCC(N)C(=O)NC(Cc2ccc(O)cc2)C(=O)NC(Cc2ccccc2)C(=O)NC(CCC(N)=O)C(=O)NC(CC(N)=O)C(=O)N1)C(=O)NCC(N)=O	GFP	10	-0.888327200013635	0.102979619534174
IASPBORHOMBZMY-UHFFFAOYSA-N	IASPBORHOMBZMY-UHFFFAOYSA-N	O=C(Nc1ccccc1-c1cn2c(CN3CCNCC3)csc2n1)c1cnc2ccccc2n1	GFP	10	2.75338242071911	0.0928895869969478
VILCJCGEZXAXTO-UHFFFAOYSA-N	VILCJCGEZXAXTO-UHFFFAOYSA-N	NCCNCCNCCN	GFP	10	-0.481744518739484	-0.498143737022428
YAWWQIFONIPBKT-FQEVSTJZSA-N	YAWWQIFONIPBKT-FQEVSTJZSA-N	CCCC[C@@]1(C2CCCC2)Cc2cc(OCC(=O)O)c(Cl)c(Cl)c2C1=O	GFP	10	1.55056421194357	-0.116928973839721
OURCBWJERHUWHH-UHFFFAOYSA-N	OURCBWJERHUWHH-UHFFFAOYSA-N	Nc1cccc(-c2ccc3c(=O)[nH]c(Nc4ccccc4)cc3c2)c1	GFP	10	2.42391877185164	1.08976364027847
WYQIPCUPNMRAKP-UHFFFAOYSA-O	WYQIPCUPNMRAKP-UHFFFAOYSA-O	O=C1c2ccccc2-[n+]2ccc3c([nH]c4ccccc43)c21	GFP	10	-12.2184003602953	-12.456752230868
XJCLYGZLMYHFCN-UHFFFAOYSA-N	XJCLYGZLMYHFCN-UHFFFAOYSA-N	Cc1cc(C)c(Nc2cccc3c(C)n[nH]c(=O)c23)c(C)c1	GFP	10	0.24920583152959	1.86150529149143
LPPRLWFUMJHAKF-UHFFFAOYSA-N	LPPRLWFUMJHAKF-UHFFFAOYSA-N	COC(=O)c1cc2c(N3CCN(CCCCN4C(=O)c5ccccc5S4(=O)=O)CC3)cccc2[nH]1	GFP	10	-0.534837541771735	0.257552097438724
GKCBAIGFKIBETG-UHFFFAOYSA-N	GKCBAIGFKIBETG-UHFFFAOYSA-N	CCCCNc1ccc(C(=O)OCCN(C)C)cc1	GFP	10	-0.502061460211284	-1.51524437478307
DJLOPBNMNYCRDV-SQHAQQRYSA-N	DJLOPBNMNYCRDV-SQHAQQRYSA-N	Cc1cccc(C[C@H](Nc2ccc3c(c2)C(=O)OC3(C)C)C(=O)N[C@H](C#N)COCc2cccc(C(=O)O)c2)c1	GFP	10	1.04168672937666	-0.0956033394359566
DDPFCUXJEFSBMK-FQEVSTJZSA-N	DDPFCUXJEFSBMK-FQEVSTJZSA-N	C[C@H]1CN(c2cncnc2)Cc2cc(C(=O)Nc3cc(CN4CCCN(C)CC4)cc(C(F)(F)F)c3)ccc21	GFP	10	-12.3362510779031	-12.6224217408281
SJAPSPJRTQCDNO-UHFFFAOYSA-N	SJAPSPJRTQCDNO-UHFFFAOYSA-N	Oc1noc2cc(Cl)ccc12	GFP	10	-0.165559089043396	-0.0198562270452554
TXGKRVFSSHPBAJ-JKSUJKDBSA-N	TXGKRVFSSHPBAJ-JKSUJKDBSA-N	NC(=O)c1cnc(N[C@@H]2CCCC[C@@H]2N)nc1Nc1cccc(-n2nccn2)c1	GFP	10	-12.3738607484029	-12.7496240496552
ULFRLSNUDGIQQP-UHFFFAOYSA-N	ULFRLSNUDGIQQP-UHFFFAOYSA-N	CN(C)CCc1c[nH]c2ccc(Cn3cncn3)cc12	GFP	10	0.615000193974017	0.0419050488602562
RPJPZDVUUKWPGT-RMMXNQGHSA-N	RPJPZDVUUKWPGT-RMMXNQGHSA-N		GFP	10	8.1177650745559	5.39010303718295
MPEAULRVUBBAGO-VQTJNVASSA-N	MPEAULRVUBBAGO-VQTJNVASSA-N	CCn1cnc2c(Nc3ccc(S(=O)(=O)N4CCCCC4)cc3)nc(N[C@@H]3CCCC[C@@H]3C(N)=O)nc21	GFP	10	-12.0880023159046	-12.8687371294869
PVXYYWORFYROCX-UHFFFAOYSA-N	PVXYYWORFYROCX-UHFFFAOYSA-N	Cc1c(F)c(N)cc(C(=O)Nc2cc(-c3ccc(NC(=O)CCCN)cc3)ccc2N2CCN(C)CC2)c1Cl	GFP	10	-3.35281807536716	-1.39421034152457
KVHRYLNQDWXAGI-UHFFFAOYSA-N	KVHRYLNQDWXAGI-UHFFFAOYSA-N	COc1cn(-c2ccc(-n3cccn3)cc2F)nc(-c2ccnn2-c2ccccc2)c1=O	GFP	10	-0.350965589319426	-0.858400182766198
FNKQXYHWGSIFBK-RPDRRWSUSA-N	FNKQXYHWGSIFBK-RPDRRWSUSA-N	C[C@H](O)[C@H](O)[C@H]1CNc2[nH]c(N)nc(=O)c2N1	GFP	10	-0.144296261003285	0.00472149943074536
GYNZGXINUJMHPX-UHFFFAOYSA-N	GYNZGXINUJMHPX-UHFFFAOYSA-N	CN(C)C1CCN(c2ccc(Nc3ncc4cc(C#N)n(C5CCCC5)c4n3)nc2)CC1	GFP	10	-3.50990494572589	0.92065276878222
WKSHMJCYWFOADB-UHFFFAOYSA-N	WKSHMJCYWFOADB-UHFFFAOYSA-N	CN(C(=O)Oc1nsnc1N1CCOCC1)C1CCCCCCC1	GFP	10	-4.28801595086011	-2.93983100325646
KKYOZZAUCIMAQW-IBGZPJMESA-N	KKYOZZAUCIMAQW-IBGZPJMESA-N	CC1(C)CNc2c(cccc2S(=O)(=O)N[C@@H](CCCNC(=N)N)C(=O)N2CCC(CCO)CC2)C1	GFP	10	1.78924363915366	0.515788211717394
FWCVZAQENIZVMY-UHFFFAOYSA-N	FWCVZAQENIZVMY-UHFFFAOYSA-N	CC(C)n1nccc1-c1ncccc1COc1cccc(O)c1C=O	GFP	10	-0.595806486817934	-0.973603330776538
OZBSSKGBKHOLGA-UHFFFAOYSA-N	OZBSSKGBKHOLGA-UHFFFAOYSA-N	CC(=O)Nc1nc(C)c(S(=O)(=O)Nc2ccc(C(O)(C(F)(F)F)C(F)(F)F)cc2)s1	GFP	10	-2.33379654223317	-1.43196004819208
YGURPIQSTIMWPG-UHFFFAOYSA-N	YGURPIQSTIMWPG-UHFFFAOYSA-N	O=C(c1ccccc1)N1CCC(N(C(=O)CCl)c2ccccc2)CC1	GFP	10	-0.896905928197404	0.582023420710103
IAYGCINLNONXHY-LBPRGKRZSA-N	IAYGCINLNONXHY-LBPRGKRZSA-N	NC(=O)Nc1cc(-c2cccc(F)c2)sc1C(=O)N[C@H]1CCCNC1	GFP	10	-11.8167750541095	-12.8183474050073
FMTVWAGUJRUAKE-UHFFFAOYSA-N	FMTVWAGUJRUAKE-UHFFFAOYSA-N	CC(C)Oc1ccc(-c2c[nH]cc2CN(C)CCN)cc1	GFP	10	0.197539372933019	2.43355615128418
LHBBUGLYVFZUTH-GXVHRJHYSA-N	LHBBUGLYVFZUTH-GXVHRJHYSA-N	CC(C)c1cccc(CNC[C@@H](O)[C@@H]2C[C@H](C)CCCCCCCCC(=O)N(C)[C@@H](C)C(=O)N2)c1	GFP	10	-1.38156969605369	1.07470205742881
XZWYZXLIPXDOLR-UHFFFAOYSA-N	XZWYZXLIPXDOLR-UHFFFAOYSA-N	CN(C)C(=N)N=C(N)N	GFP	10	-0.0268624633216189	-0.658185566132253
VAAUVRVFOQPIGI-SPQHTLEESA-N	VAAUVRVFOQPIGI-SPQHTLEESA-N	CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nc(=O)c(O)nn3C)CS[C@H]12)c1csc(N)n1	GFP	10	-0.343687484260853	-1.06352477702068
QGZYDVAGYRLSKP-UHFFFAOYSA-N	QGZYDVAGYRLSKP-UHFFFAOYSA-N	O=C(CCCCCCNC(=O)c1cnc(N(c2ccccc2)c2ccccc2)nc1)NO	GFP	10	-8.83234157971666	-4.04648605610959
LXFOLMYKSYSZQS-XKHGBIBOSA-N	LXFOLMYKSYSZQS-XKHGBIBOSA-N	CC(C)N(C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O)C1CC(CCc2nc3cc(C(C)(C)C)ccc3[nH]2)C1	GFP	10	1.02352098488757	-1.23494064658838
WHTVZRBIWZFKQO-UHFFFAOYSA-N	WHTVZRBIWZFKQO-UHFFFAOYSA-N	CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12	GFP	10	1.40439690038928	1.21576861464701
KMKBEESNZAPKMP-UHFFFAOYSA-N	KMKBEESNZAPKMP-UHFFFAOYSA-N	Cc1c(OCc2cccc(-c3ccc(C(=O)O)cc3)c2)cc2c(c1C)C(=O)C(C1CCCC1)C2	GFP	10	3.43764124521115	-0.667547428018351
WZFNBQBUDJACCD-ZSYWEHCUSA-N	WZFNBQBUDJACCD-ZSYWEHCUSA-N	CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](O)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)[C@@H]2CC[C@H](/C=C/1C)ON2c1ccccc1	GFP	10	-1.71385326287604	0.657452718933748
QPLBGBUETBAFIV-LTOFHGMRSA-N	QPLBGBUETBAFIV-LTOFHGMRSA-N	CC1=CC[C@]23O[C@@]2(C)CC[C@H]2C(CN(C)C)C(=O)O[C@@H]2[C@@H]13	GFP	10	0.580051839724015	0.298626832388812
QODWZTUPLVMSQR-HZPDHXFCSA-N	QODWZTUPLVMSQR-HZPDHXFCSA-N	CN1C(=O)[C@@H]2CN(S(=O)(=O)c3ccc4occc4c3)C[C@@H]2c2cnccc21	GFP	10	-1.36582268151667	-1.15146590590177
JCVGLWTXHBOEKI-UHFFFAOYSA-N	JCVGLWTXHBOEKI-UHFFFAOYSA-N	O=C1CN(c2c(O)cc(CC3CCCCC3)cc2F)S(=O)(=O)N1	GFP	10	0.36786999678324	0.202342428986089
MDGIEDNDSFMSLP-UHFFFAOYSA-N	MDGIEDNDSFMSLP-UHFFFAOYSA-N	Nc1nc(NCc2ccccc2)nc(-c2ccccc2CO)n1	GFP	10	-0.281382032090003	-2.24618056208563
QZKOOEFIMWKZPK-UHFFFAOYSA-N	QZKOOEFIMWKZPK-UHFFFAOYSA-N	N=C(N)c1ccc2[nH]c(Cc3nc4cc(C(=N)N)ccc4[nH]3)nc2c1	GFP	10	-1.7485260191674	-0.87842591494225
QANMHLXAZMSUEX-UHFFFAOYSA-N	QANMHLXAZMSUEX-UHFFFAOYSA-N	c1coc(CNc2ncnc3[nH]cnc23)c1	GFP	10	0.129052220152546	-0.0595318418828896
WHUUTDBJXJRKMK-GSVOUGTGSA-N	WHUUTDBJXJRKMK-GSVOUGTGSA-N	N[C@H](CCC(=O)O)C(=O)O	GFP	10	0.106210979967042	-1.12324965207803
FSEZESVJDPKRDS-UWJYYQICSA-N	FSEZESVJDPKRDS-UWJYYQICSA-N	CN1CC(=O)N2[C@@H](Cc3cc4c(cc3[C@H]2c2c[nH]c3ccc(Cl)cc23)OCO4)C1=O	GFP	10	-0.324497531935189	-0.0441598589092909
GRWNPFJXINLSNF-UHFFFAOYSA-N	GRWNPFJXINLSNF-UHFFFAOYSA-N	CCS(=O)(=O)c1ccc(CC(=O)Nc2nc(-c3cccc(Cl)c3)c(C(=O)c3ccccc3Cl)s2)cc1	GFP	10	3.49133326418178	2.20845293352283
GXAQELJVODWLDD-UHFFFAOYSA-N	GXAQELJVODWLDD-UHFFFAOYSA-N	CN(C)CC1CCc2cc(NC(=O)c3ccc(-c4ccc(F)cc4)cc3)ccc2C1	GFP	10	-13.0080586786788	-12.4547557081615
PPONHQQJLWPUPH-JTQLQIEISA-N	PPONHQQJLWPUPH-JTQLQIEISA-N	CCN(C[C@H]1COC(N)=N1)c1ccccc1	GFP	10	-0.132659035221304	-0.683340393957345
PUMYFTJOWAJIKF-UHFFFAOYSA-N	PUMYFTJOWAJIKF-UHFFFAOYSA-N	CN1C(=O)CN=C(c2ccc(Cl)cc2)c2cc(Cl)ccc21	GFP	10	-1.27727602025138	-0.355612119184036
ISMFHXHTOAYRLV-ZEQRLZLVSA-N	ISMFHXHTOAYRLV-ZEQRLZLVSA-N		GFP	10	-0.200760589327644	-0.467957303620078
UFTXCRWHCXBQKN-UHFFFAOYSA-N	UFTXCRWHCXBQKN-UHFFFAOYSA-N	N=C(N)Nc1nc2c(s1)CCCCC2	GFP	10	-0.949511489929486	-0.236564075614065
VQQRBBFRJRBWPF-UHFFFAOYSA-N	VQQRBBFRJRBWPF-UHFFFAOYSA-N	CCN1CCN(Cc2ccc(NC(=O)Nc3ccc(Oc4ccnc(N)n4)cc3)cc2C(F)(F)F)CC1	GFP	10	-12.2780126233975	-12.4828541094074
LFKCJRRKCGWJCA-OXMZGPKHSA-N	LFKCJRRKCGWJCA-OXMZGPKHSA-N		GFP	10	0.0112895101139979	5.04206359914647
STEPVHGLTKMRIT-SFHVURJKSA-N	STEPVHGLTKMRIT-SFHVURJKSA-N		GFP	10	-4.42791355435999	-1.68918211316309
SVJMLYUFVDMUHP-UHFFFAOYSA-N	SVJMLYUFVDMUHP-UHFFFAOYSA-N	COC(=O)C1=C(C)NC(C)=C(C(=O)OCCCN2CCC(c3ccccc3)(c3ccccc3)CC2)C1c1cccc([N+](=O)[O-])c1	GFP	10	-1.75751974533322	4.96256064531413
VQTHMGSYEABTGU-UHFFFAOYSA-N	VQTHMGSYEABTGU-UHFFFAOYSA-N	O=c1c2ccccc2nc(-c2ccccc2O)n1CCc1ccccc1	GFP	10	0.0644023469093458	1.56819479437823
OHOZGQXXXVZLBJ-NBOCEFNVSA-N	OHOZGQXXXVZLBJ-NBOCEFNVSA-N	C[C@H](CO)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C	GFP	10	0.248055825712711	-0.316433638495543
URRVADSRTAEFCN-UHFFFAOYSA-N	URRVADSRTAEFCN-UHFFFAOYSA-N		GFP	10	-0.431521075451594	2.28821876023257
SYTBZMRGLBWNTM-UHFFFAOYSA-N	SYTBZMRGLBWNTM-UHFFFAOYSA-N	CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1	GFP	10	-0.575876713708829	2.07318745799858
QKKIWEILHCXECO-UHFFFAOYSA-N	QKKIWEILHCXECO-UHFFFAOYSA-N	CN1CCN(Cc2ccc(-c3cnc4[nH]cc(-c5ccc6[nH]ccc6c5)c4c3)cc2)CC1	GFP	10	-12.2858798212381	-12.8842486322446
BPZSYCZIITTYBL-UHFFFAOYSA-N	BPZSYCZIITTYBL-UHFFFAOYSA-N	COc1ccc(CC(C)NCC(O)c2ccc(O)c(NC=O)c2)cc1	GFP	10	-1.89702339168329	0.373439919653075
ZKUIDNFBWWVULC-UHFFFAOYSA-N	ZKUIDNFBWWVULC-UHFFFAOYSA-N	NS(=O)(=O)c1ccc(NC(=O)CN2CCOCC2)cc1	GFP	10	-0.3052970204181	-0.0866907545855776
