gene	p_ebm	n_pep	abun	l2fc	color
Acad12	0.12229362655256935	2	119.0323514247	0.16295158728235576	#C9C9C9
Acad8	0.8883895275410977	3	179.9396662909	0.009760180764353572	#C9C9C9
Acad9	0.7644331344198286	8	1235.712820811	-0.017300280271191383	#C9C9C9
Acadl	0.8005676786999784	8	1226.602138258	-0.03218923751008293	#C9C9C9
Acadm	0.5923442646323807	4	408.3840397778	0.026488881465225638	#C9C9C9
Acads	0.42476162067142054	5	1178.4132609641001	0.03352740271466299	#C9C9C9
Acadsb	0.005995999519502847	6	427.8963413459	0.21532359051847133	#CCCCFF
Acadvl	0.7926021036833135	5	749.1158728448	-0.04750497140059643	#C9C9C9
Acan	0.7982448994671301	1	25.0281355368	0.03337380465243105	#C9C9C9
Acap2	7.299411528426904e-4	6	662.5380962808	-0.30807807733884784	#FFCCCC
Acap3	0.007740158904202975	2	228.51795391299999	-0.2542918451488364	#FFCCCC
Acat1	0.6390917236825625	6	440.8080511549	0.062853051173128	#C9C9C9
Acat2	0.018006600143474008	4	183.5189357506	-0.3069513143728347	#FFCCCC
Acbd3	0.4772345036570059	7	947.4128670243999	0.07228139805643836	#C9C9C9
Acbd4	0.07387915091271438	5	418.9160573416	0.20996128030274538	#C9C9C9
Acbd5	0.08299928337101005	8	786.0585692917	0.15856331889812786	#C9C9C9
Acbd6	0.007046210419447672	5	398.3847215335	-0.330132977908032	#FFCCCC
Accs	0.004867622284479569	2	91.2385637001	-0.2541778136298237	#FFCCCC
Accsl	0.9588094289817468	2	91.75617085100001	0.017535530463967476	#C9C9C9
Acd	0.8720805177308906	3	179.9949694193	-0.06218744840948489	#C9C9C9
Ace	0.1796775288151032	5	180.5275843335	-0.14679135779820882	#C9C9C9
Ache	0.4644340722619311	1	74.9912631031	0.08372176525652954	#C9C9C9
Acin1	0.9495608237361348	8	418.3609290901	-0.012986157689816476	#C9C9C9
Acly	0.011344781793130816	7	595.8792658153	-0.23340489592668417	#FFCCCC
Aco1	0.0033261119459187275	6	550.3481295241	-0.2924969767781026	#FFCCCC
Aco2	0.5165681040583783	5	1148.6684049475	0.06683225258773784	#C9C9C9
Acot11	0.08061577489067687	6	508.6553743796	-0.2018073446314769	#C9C9C9
Acot13	0.950509598349118	5	862.6657172915	0.0037833030997643123	#C9C9C9
Acot2	4.266087109259187e-4	6	629.5838089587	0.35441337787704347	#CCCCFF
Acot7	0.0025118855892795285	9	889.3093743386	-0.16783059683114954	#FFCCCC
Acot8	0.43652903649165353	5	365.7636212162	0.06766440521961047	#C9C9C9
Acot9	0.3457575486499904	10	892.9987354854	-0.0018364036142839383	#C9C9C9
Acox1	0.011177013506193866	4	256.8050793225	0.32559842325852106	#CCCCFF
Acox3	0.23493686162916283	1	161.1230728556	0.09890492292919394	#C9C9C9
Acp1	0.00222521448035202	8	1166.3938383144	-0.2760603024574496	#FFCCCC
Acp2	0.25528568346443126	3	96.5632833234	0.1525154323087236	#C9C9C9
Acp6	0.11995579685245857	3	508.3995354264	0.13423241026280847	#C9C9C9
Acsf3	0.7001727438256765	5	394.9867984481	0.039309915667427614	#C9C9C9
Acsl1	0.002330648128063278	5	570.1835270875999	0.31094627164557587	#CCCCFF
Acsl3	0.6541133943355057	6	586.1401825928	-0.020834464911378244	#C9C9C9
Acsl4	0.7986545586152034	5	847.7548800456	0.044530288378393644	#C9C9C9
Acsl5	0.15578099868327636	5	562.1852165089	0.13838190540407994	#C9C9C9
Acsl6	0.08339917092803761	4	216.1576440532	0.1417212349447999	#C9C9C9
Acss2	0.06569745166689503	6	567.7991797934	-0.16707804464541973	#C9C9C9
Acta2	0.08090943752448007	11	1015.2716896867	0.13919441250788672	#C9C9C9
Actbl2	0.6214432202478343	5	388.7458911277	-0.12284059209523494	#C9C9C9
