inchi_key	conc	cells	nuclei	prp	gfp
XNWDRALEEPGBHB-UHFFFAOYSA-N	0.006292737	GFP-GPI	879	-0.748121704	-1.46294441
RQVLGMREYUFLPQ-UHFFFAOYSA-N	0.006292737	GFP-GPI	871	-0.177354977	-0.204703463
PMJIHLSCWIDGMD-UHFFFAOYSA-N	0.006292737	GFP-GPI	932	-0.042447555	1.603086558
VOASEWXFCTZRDF-UHFFFAOYSA-N	0.006292737	GFP-GPI	1016	-0.269748265	-0.056923461
YPHMISFOHDHNIV-FSZOTQKASA-N	0.006292737	GFP-GPI	928	0.373264716	-0.065611621
CLGRAWDGLMENOD-UHFFFAOYSA-N	0.006292737	GFP-GPI	908	1.076384268	-0.331389725
GNKAYRQCODZPBL-HSZRJFAPSA-N	0.006292737	GFP-GPI	953	-0.924203222	0.157368683
	NA	GFP-GPI	1009	-0.758000727	1.199332281
FUPKFFJNRCYVCY-AREMUKBSSA-N	20	GFP-GPI	398	0.651884855	2.19091635
UZIATSFXNVOVFE-OAHLLOKOSA-N	20	GFP-GPI	278	0.070067777	-9.171630002
LAYAEBGGDTWXAZ-RUZDIDTESA-N	20	GFP-GPI	306	-3.693566602	-6.632389077
BSQHKYLMKDAHEX-GOSISDBHSA-N	20	GFP-GPI	429	5.285936384	-1.750425288
XBJHBEQDHSREQB-QHCPKHFHSA-N	20	GFP-GPI	263	-4.422065376	-0.621381048
TZUYDLKHNQUNKS-UHFFFAOYSA-N	20	GFP-GPI	435	-5.500818254	-6.004263375
GGPZCOONYBPZEW-UHFFFAOYSA-N	20	GFP-GPI	410	-3.588919885	-0.379880519
SXHHURZUIGDYAR-QGZVFWFLSA-N	20	GFP-GPI	80	-6.367115689	-10.7886292
KASDHRXLYQOAKZ-XDSKOBMDSA-N	20	GFP-GPI	571	-3.614563072	-0.031357247
YZRLVRHBPHBXFV-KYJUHHDHSA-N	20	GFP-GPI	515	-5.224206849	0.719211609
ULFUJLFTRWWLPO-UHFFFAOYSA-N	20	GFP-GPI	94	-5.500670469	-5.953144028
ZCMFEWUYBFMLIN-UHFFFAOYSA-N	20	GFP-GPI	900	-4.801563032	2.810334485
RQFYFNAGNBUGFC-UHFFFAOYSA-N	20	GFP-GPI	772	-0.167712858	-5.80967396
GNKXHXKTZQAERZ-UHFFFAOYSA-N	20	GFP-GPI	547	-5.074335645	1.210561836
JDEAFXJUIKOFAH-UHFFFAOYSA-N	20	GFP-GPI	664	-6.715124978	-4.509080562
	NA	GFP-GPI	923	2.737313936	0.436675571
FUPKFFJNRCYVCY-AREMUKBSSA-N	20	GFP-GPI	419	-1.747643825	0.087967042
UZIATSFXNVOVFE-OAHLLOKOSA-N	20	GFP-GPI	312	-1.536726239	-10.08900725
LAYAEBGGDTWXAZ-RUZDIDTESA-N	20	GFP-GPI	245	-5.765021665	-6.658829191
BSQHKYLMKDAHEX-GOSISDBHSA-N	20	GFP-GPI	535	1.463340632	-3.223723144
XBJHBEQDHSREQB-QHCPKHFHSA-N	20	GFP-GPI	300	-6.648024023	-1.942593004
TZUYDLKHNQUNKS-UHFFFAOYSA-N	20	GFP-GPI	460	-7.372593092	-7.23604184
GGPZCOONYBPZEW-UHFFFAOYSA-N	20	GFP-GPI	420	-5.503705285	-2.065777547
SXHHURZUIGDYAR-QGZVFWFLSA-N	20	GFP-GPI	135	-8.072316203	-11.80706768
KASDHRXLYQOAKZ-XDSKOBMDSA-N	20	GFP-GPI	490	-5.596060015	-1.836741104
YZRLVRHBPHBXFV-KYJUHHDHSA-N	20	GFP-GPI	533	-6.87764083	-0.794309867
ULFUJLFTRWWLPO-UHFFFAOYSA-N	20	GFP-GPI	84	-7.847641257	-9.692595519
ZCMFEWUYBFMLIN-UHFFFAOYSA-N	20	GFP-GPI	820	-6.478209686	0.928404954
RQFYFNAGNBUGFC-UHFFFAOYSA-N	20	GFP-GPI	827	-1.937837688	-6.232494925
GNKXHXKTZQAERZ-UHFFFAOYSA-N	20	GFP-GPI	565	-6.039107566	-0.330799683
JDEAFXJUIKOFAH-UHFFFAOYSA-N	20	GFP-GPI	743	-8.399422383	-5.595716262
	NA	GFP-GPI	813	1.874487935	0.47551641
FUPKFFJNRCYVCY-AREMUKBSSA-N	6.32	GFP-GPI	577	0.802841286	0.434880638
UZIATSFXNVOVFE-OAHLLOKOSA-N	6.32	GFP-GPI	441	-2.60052835	-10.30850659
LAYAEBGGDTWXAZ-RUZDIDTESA-N	6.32	GFP-GPI	474	-6.067455071	-0.478955871
BSQHKYLMKDAHEX-GOSISDBHSA-N	6.32	GFP-GPI	741	-0.204686478	1.467344516
XBJHBEQDHSREQB-QHCPKHFHSA-N	6.32	GFP-GPI	709	-5.0326277169999996	0.074203352
TZUYDLKHNQUNKS-UHFFFAOYSA-N	6.32	GFP-GPI	424	-4.798634146	-6.384790913
GGPZCOONYBPZEW-UHFFFAOYSA-N	6.32	GFP-GPI	630	-0.441522802	1.488366545
SXHHURZUIGDYAR-QGZVFWFLSA-N	6.32	GFP-GPI	200	-9.611888186	-12.59035697
KASDHRXLYQOAKZ-XDSKOBMDSA-N	6.32	GFP-GPI	673	-0.94005945	0.270911724
YZRLVRHBPHBXFV-KYJUHHDHSA-N	6.32	GFP-GPI	684	-0.685181329	1.304410388
ULFUJLFTRWWLPO-UHFFFAOYSA-N	6.32	GFP-GPI	648	-1.960484558	0.593475385
ZCMFEWUYBFMLIN-UHFFFAOYSA-N	6.32	GFP-GPI	824	0.915762521	1.118807979
RQFYFNAGNBUGFC-UHFFFAOYSA-N	6.32	GFP-GPI	910	-0.002330203	-4.280002448
GNKXHXKTZQAERZ-UHFFFAOYSA-N	6.32	GFP-GPI	619	-0.035919104	-0.524736212
JDEAFXJUIKOFAH-UHFFFAOYSA-N	6.32	GFP-GPI	900	-0.905518971	2.062373971
	NA	GFP-GPI	864	-0.384738052	-1.132611254
FUPKFFJNRCYVCY-AREMUKBSSA-N	6.32	GFP-GPI	542	-1.444562829	-0.093204052
UZIATSFXNVOVFE-OAHLLOKOSA-N	6.32	GFP-GPI	464	-4.307093632	-10.7712169
LAYAEBGGDTWXAZ-RUZDIDTESA-N	6.32	GFP-GPI	472	-7.693058973	-1.505938275
BSQHKYLMKDAHEX-GOSISDBHSA-N	6.32	GFP-GPI	737	-0.700459806	1.466107399
XBJHBEQDHSREQB-QHCPKHFHSA-N	6.32	GFP-GPI	679	-6.612831296	0.081425878
TZUYDLKHNQUNKS-UHFFFAOYSA-N	6.32	GFP-GPI	502	-6.042045758	-6.325572613
GGPZCOONYBPZEW-UHFFFAOYSA-N	6.32	GFP-GPI	553	-2.01476359	0.944375262
SXHHURZUIGDYAR-QGZVFWFLSA-N	6.32	GFP-GPI	252	-10.84719151	-9.62919244
KASDHRXLYQOAKZ-XDSKOBMDSA-N	6.32	GFP-GPI	617	-2.607170299	0.094602265
YZRLVRHBPHBXFV-KYJUHHDHSA-N	6.32	GFP-GPI	737	-2.327910745	-0.436643505
ULFUJLFTRWWLPO-UHFFFAOYSA-N	6.32	GFP-GPI	654	-3.060293034	0.314742694
ZCMFEWUYBFMLIN-UHFFFAOYSA-N	6.32	GFP-GPI	816	-1.246258214	0.578769517
RQFYFNAGNBUGFC-UHFFFAOYSA-N	6.32	GFP-GPI	757	-0.528203418	-6.914853531
GNKXHXKTZQAERZ-UHFFFAOYSA-N	6.32	GFP-GPI	738	-1.198157463	-0.018779068
JDEAFXJUIKOFAH-UHFFFAOYSA-N	6.32	GFP-GPI	978	-0.187575482	1.488416405
	NA	GFP-GPI	909	-0.023954002	-0.20801906
FUPKFFJNRCYVCY-AREMUKBSSA-N	1.99712	GFP-GPI	685	4.943401915	2.214314488
UZIATSFXNVOVFE-OAHLLOKOSA-N	1.99712	GFP-GPI	540	-4.729740988	-10.44539632
LAYAEBGGDTWXAZ-RUZDIDTESA-N	1.99712	GFP-GPI	742	-5.272091505	-0.218789133
BSQHKYLMKDAHEX-GOSISDBHSA-N	1.99712	GFP-GPI	775	0.420241776	1.64052272
XBJHBEQDHSREQB-QHCPKHFHSA-N	1.99712	GFP-GPI	846	-2.117723224	1.145030328
TZUYDLKHNQUNKS-UHFFFAOYSA-N	1.99712	GFP-GPI	503	-0.496787976	-5.552603837
GGPZCOONYBPZEW-UHFFFAOYSA-N	1.99712	GFP-GPI	888	1.420301894	0.179136035
SXHHURZUIGDYAR-QGZVFWFLSA-N	1.99712	GFP-GPI	131	-11.70442847	-11.42532706
KASDHRXLYQOAKZ-XDSKOBMDSA-N	1.99712	GFP-GPI	809	-1.122531561	0.663220798
YZRLVRHBPHBXFV-KYJUHHDHSA-N	1.99712	GFP-GPI	994	0.395325101	2.719326691
ULFUJLFTRWWLPO-UHFFFAOYSA-N	1.99712	GFP-GPI	881	-1.695617375	0.754488692
ZCMFEWUYBFMLIN-UHFFFAOYSA-N	1.99712	GFP-GPI	1002	0.976211076	-0.332155095
RQFYFNAGNBUGFC-UHFFFAOYSA-N	1.99712	GFP-GPI	999	-0.523482151	-1.574482184
GNKXHXKTZQAERZ-UHFFFAOYSA-N	1.99712	GFP-GPI	933	0.008270813	-0.040696814
JDEAFXJUIKOFAH-UHFFFAOYSA-N	1.99712	GFP-GPI	1049	-1.774391013	1.729596782
	NA	GFP-GPI	1077	-0.613323744	0.84320601
FUPKFFJNRCYVCY-AREMUKBSSA-N	1.99712	GFP-GPI	853	1.821740888	2.016224477
UZIATSFXNVOVFE-OAHLLOKOSA-N	1.99712	GFP-GPI	566	-5.086647688	-10.96842692
LAYAEBGGDTWXAZ-RUZDIDTESA-N	1.99712	GFP-GPI	617	-6.208762616	-1.573615846
BSQHKYLMKDAHEX-GOSISDBHSA-N	1.99712	GFP-GPI	811	0.197414354	1.694366969
XBJHBEQDHSREQB-QHCPKHFHSA-N	1.99712	GFP-GPI	851	-3.090805591	0.296436308
TZUYDLKHNQUNKS-UHFFFAOYSA-N	1.99712	GFP-GPI	542	-1.548517022	-6.7088502
GGPZCOONYBPZEW-UHFFFAOYSA-N	1.99712	GFP-GPI	957	0.076989639	1.053187911
SXHHURZUIGDYAR-QGZVFWFLSA-N	1.99712	GFP-GPI	161	-12.82306785	-12.43860107
KASDHRXLYQOAKZ-XDSKOBMDSA-N	1.99712	GFP-GPI	861	-1.309027224	-0.027967481
YZRLVRHBPHBXFV-KYJUHHDHSA-N	1.99712	GFP-GPI	825	0.816539058	0.128956861
ULFUJLFTRWWLPO-UHFFFAOYSA-N	1.99712	GFP-GPI	872	-1.415915443	1.141420844
ZCMFEWUYBFMLIN-UHFFFAOYSA-N	1.99712	GFP-GPI	1066	-0.004022826	-0.717681639
RQFYFNAGNBUGFC-UHFFFAOYSA-N	1.99712	GFP-GPI	1054	-1.486523418	-1.22707377
GNKXHXKTZQAERZ-UHFFFAOYSA-N	1.99712	GFP-GPI	933	-0.629129278	0.096542073
JDEAFXJUIKOFAH-UHFFFAOYSA-N	1.99712	GFP-GPI	1059	-1.324451955	0.315249588
	NA	GFP-GPI	948	-1.184035972	-1.777609415
FUPKFFJNRCYVCY-AREMUKBSSA-N	0.63108992	GFP-GPI	863	4.958040918	2.616957288
UZIATSFXNVOVFE-OAHLLOKOSA-N	0.63108992	GFP-GPI	539	-1.408596221	-8.465369631
LAYAEBGGDTWXAZ-RUZDIDTESA-N	0.63108992	GFP-GPI	850	-2.166794138	0.498115098
BSQHKYLMKDAHEX-GOSISDBHSA-N	0.63108992	GFP-GPI	865	0.307285836	0.838212055
XBJHBEQDHSREQB-QHCPKHFHSA-N	0.63108992	GFP-GPI	962	1.100520784	0.993265601
TZUYDLKHNQUNKS-UHFFFAOYSA-N	0.63108992	GFP-GPI	577	-0.033936567	-4.632987556
GGPZCOONYBPZEW-UHFFFAOYSA-N	0.63108992	GFP-GPI	957	1.481533182	0.001784141
SXHHURZUIGDYAR-QGZVFWFLSA-N	0.63108992	GFP-GPI	777	4.188670394	-2.777022204
KASDHRXLYQOAKZ-XDSKOBMDSA-N	0.63108992	GFP-GPI	982	0.213017168	1.833255337
YZRLVRHBPHBXFV-KYJUHHDHSA-N	0.63108992	GFP-GPI	941	1.734734361	2.153730247
ULFUJLFTRWWLPO-UHFFFAOYSA-N	0.63108992	GFP-GPI	1024	-1.134411793	1.42954804
ZCMFEWUYBFMLIN-UHFFFAOYSA-N	0.63108992	GFP-GPI	988	2.069700419	0.898715775
RQFYFNAGNBUGFC-UHFFFAOYSA-N	0.63108992	GFP-GPI	951	1.698237634	-0.142439934
GNKXHXKTZQAERZ-UHFFFAOYSA-N	0.63108992	GFP-GPI	928	-0.644087222	0.876886702
JDEAFXJUIKOFAH-UHFFFAOYSA-N	0.63108992	GFP-GPI	967	-1.62890832	-0.568827958
	NA	GFP-GPI	1050	-1.269808797	-1.366717242
FUPKFFJNRCYVCY-AREMUKBSSA-N	0.63108992	GFP-GPI	730	1.637856499	1.939177479
UZIATSFXNVOVFE-OAHLLOKOSA-N	0.63108992	GFP-GPI	566	-4.478019344	-9.331610025
LAYAEBGGDTWXAZ-RUZDIDTESA-N	0.63108992	GFP-GPI	784	-4.003252872	0.242460568
BSQHKYLMKDAHEX-GOSISDBHSA-N	0.63108992	GFP-GPI	864	-0.297300553	0.57459543
XBJHBEQDHSREQB-QHCPKHFHSA-N	0.63108992	GFP-GPI	951	-1.411455273	1.296870391
TZUYDLKHNQUNKS-UHFFFAOYSA-N	0.63108992	GFP-GPI	550	-2.254664091	-5.6815465530000004
GGPZCOONYBPZEW-UHFFFAOYSA-N	0.63108992	GFP-GPI	820	-0.391894181	0.582678215
SXHHURZUIGDYAR-QGZVFWFLSA-N	0.63108992	GFP-GPI	664	2.282298763	-3.243523225
KASDHRXLYQOAKZ-XDSKOBMDSA-N	0.63108992	GFP-GPI	905	-0.14727856	0.83322145
YZRLVRHBPHBXFV-KYJUHHDHSA-N	0.63108992	GFP-GPI	906	-0.729853003	0.514779926
ULFUJLFTRWWLPO-UHFFFAOYSA-N	0.63108992	GFP-GPI	893	-0.736964658	0.513936591
ZCMFEWUYBFMLIN-UHFFFAOYSA-N	0.63108992	GFP-GPI	928	0.291031416	0.133097088
RQFYFNAGNBUGFC-UHFFFAOYSA-N	0.63108992	GFP-GPI	1006	-0.021700742	1.084944493
GNKXHXKTZQAERZ-UHFFFAOYSA-N	0.63108992	GFP-GPI	953	-0.034341367	-0.232983444
JDEAFXJUIKOFAH-UHFFFAOYSA-N	0.63108992	GFP-GPI	977	-2.171943745	-0.259981552
	NA	GFP-GPI	857	-0.274672545	0.163006325
FUPKFFJNRCYVCY-AREMUKBSSA-N	0.199424415	GFP-GPI	740	4.633270375	1.506113434
UZIATSFXNVOVFE-OAHLLOKOSA-N	0.199424415	GFP-GPI	691	0.798235098	-7.484996837
LAYAEBGGDTWXAZ-RUZDIDTESA-N	0.199424415	GFP-GPI	816	0.381292028	0.074025866
BSQHKYLMKDAHEX-GOSISDBHSA-N	0.199424415	GFP-GPI	902	1.552904572	-1.481369868
XBJHBEQDHSREQB-QHCPKHFHSA-N	0.199424415	GFP-GPI	966	-0.544734296	0.036637736
TZUYDLKHNQUNKS-UHFFFAOYSA-N	0.199424415	GFP-GPI	670	0.466361873	-0.167891948
GGPZCOONYBPZEW-UHFFFAOYSA-N	0.199424415	GFP-GPI	1011	-0.156227172	-1.450293366
SXHHURZUIGDYAR-QGZVFWFLSA-N	0.199424415	GFP-GPI	1081	1.763001584	-0.347939226
KASDHRXLYQOAKZ-XDSKOBMDSA-N	0.199424415	GFP-GPI	990	1.0231045	0.625328951
YZRLVRHBPHBXFV-KYJUHHDHSA-N	0.199424415	GFP-GPI	937	-1.183521556	-0.127225079
ULFUJLFTRWWLPO-UHFFFAOYSA-N	0.199424415	GFP-GPI	971	-0.10868247	1.495734522
ZCMFEWUYBFMLIN-UHFFFAOYSA-N	0.199424415	GFP-GPI	967	-0.006404328	-0.290963268
RQFYFNAGNBUGFC-UHFFFAOYSA-N	0.199424415	GFP-GPI	1019	1.939701721	0.990080227
GNKXHXKTZQAERZ-UHFFFAOYSA-N	0.199424415	GFP-GPI	1049	-0.481540692	0.036132376
JDEAFXJUIKOFAH-UHFFFAOYSA-N	0.199424415	GFP-GPI	797	-0.100933249	0.715281322
	NA	GFP-GPI	964	8.7e-4	0.724926087
FUPKFFJNRCYVCY-AREMUKBSSA-N	0.199424415	GFP-GPI	836	4.024393692	-0.042465995
UZIATSFXNVOVFE-OAHLLOKOSA-N	0.199424415	GFP-GPI	773	0.496106391	-6.055906055
LAYAEBGGDTWXAZ-RUZDIDTESA-N	0.199424415	GFP-GPI	747	-0.349154408	-0.932026019
BSQHKYLMKDAHEX-GOSISDBHSA-N	0.199424415	GFP-GPI	814	0.588611076	-0.189157757
XBJHBEQDHSREQB-QHCPKHFHSA-N	0.199424415	GFP-GPI	910	-0.192011895	0.387104442
TZUYDLKHNQUNKS-UHFFFAOYSA-N	0.199424415	GFP-GPI	768	0.193937339	-1.875379018
GGPZCOONYBPZEW-UHFFFAOYSA-N	0.199424415	GFP-GPI	861	0.051972631	0.777779665
SXHHURZUIGDYAR-QGZVFWFLSA-N	0.199424415	GFP-GPI	1041	0.885132206	-0.164803683
KASDHRXLYQOAKZ-XDSKOBMDSA-N	0.199424415	GFP-GPI	908	-1.126342041	-0.53996822
YZRLVRHBPHBXFV-KYJUHHDHSA-N	0.199424415	GFP-GPI	966	-0.550227966	-0.065139033
ULFUJLFTRWWLPO-UHFFFAOYSA-N	0.199424415	GFP-GPI	978	0.133038632	1.213868247
ZCMFEWUYBFMLIN-UHFFFAOYSA-N	0.199424415	GFP-GPI	962	0.418108214	-0.614369548
RQFYFNAGNBUGFC-UHFFFAOYSA-N	0.199424415	GFP-GPI	974	0.248538523	-0.760379272
GNKXHXKTZQAERZ-UHFFFAOYSA-N	0.199424415	GFP-GPI	1009	-1.042573787	1.068632979
JDEAFXJUIKOFAH-UHFFFAOYSA-N	0.199424415	GFP-GPI	1018	-0.009168395	0.806086495
	NA	GFP-GPI	980	0.67377734	0.367255907
FUPKFFJNRCYVCY-AREMUKBSSA-N	0.063018115	GFP-GPI	773	3.224101197	0.180573151
UZIATSFXNVOVFE-OAHLLOKOSA-N	0.063018115	GFP-GPI	804	-0.05048708	-4.026000178
LAYAEBGGDTWXAZ-RUZDIDTESA-N	0.063018115	GFP-GPI	871	-0.549270665	0.451234545
BSQHKYLMKDAHEX-GOSISDBHSA-N	0.063018115	GFP-GPI	922	-0.273458558	-1.91904317
XBJHBEQDHSREQB-QHCPKHFHSA-N	0.063018115	GFP-GPI	954	0.124158176	0.183182304
TZUYDLKHNQUNKS-UHFFFAOYSA-N	0.063018115	GFP-GPI	875	1.308138827	2.514999025
GGPZCOONYBPZEW-UHFFFAOYSA-N	0.063018115	GFP-GPI	797	0.514567358	-0.0748758
SXHHURZUIGDYAR-QGZVFWFLSA-N	0.063018115	GFP-GPI	902	2.395464825	0.271911693
KASDHRXLYQOAKZ-XDSKOBMDSA-N	0.063018115	GFP-GPI	893	0.791495887	0.860315995
YZRLVRHBPHBXFV-KYJUHHDHSA-N	0.063018115	GFP-GPI	894	0.451557431	0.17471499
ULFUJLFTRWWLPO-UHFFFAOYSA-N	0.063018115	GFP-GPI	928	0.417241584	-0.020509321
ZCMFEWUYBFMLIN-UHFFFAOYSA-N	0.063018115	GFP-GPI	867	1.10473455	0.361714745
RQFYFNAGNBUGFC-UHFFFAOYSA-N	0.063018115	GFP-GPI	886	1.004247372	-1.239626012
GNKXHXKTZQAERZ-UHFFFAOYSA-N	0.063018115	GFP-GPI	931	0.923436552	0.248786515
JDEAFXJUIKOFAH-UHFFFAOYSA-N	0.063018115	GFP-GPI	1050	0.264277478	-0.183027919
	NA	GFP-GPI	984	0.534770309	-1.949913795
FUPKFFJNRCYVCY-AREMUKBSSA-N	0.063018115	GFP-GPI	771	0.376334293	-1.029619986
UZIATSFXNVOVFE-OAHLLOKOSA-N	0.063018115	GFP-GPI	680	-1.08572808	-4.446711221
LAYAEBGGDTWXAZ-RUZDIDTESA-N	0.063018115	GFP-GPI	656	-0.336700432	-1.676445574
BSQHKYLMKDAHEX-GOSISDBHSA-N	0.063018115	GFP-GPI	917	-1.247838595	-0.396685384
XBJHBEQDHSREQB-QHCPKHFHSA-N	0.063018115	GFP-GPI	875	-1.52759567	-0.500881611
TZUYDLKHNQUNKS-UHFFFAOYSA-N	0.063018115	GFP-GPI	862	-1.105674515	0.33225129
GGPZCOONYBPZEW-UHFFFAOYSA-N	0.063018115	GFP-GPI	817	-0.637466994	1.717245014
SXHHURZUIGDYAR-QGZVFWFLSA-N	0.063018115	GFP-GPI	1002	1.443546778	1.022811192
KASDHRXLYQOAKZ-XDSKOBMDSA-N	0.063018115	GFP-GPI	963	-0.893484616	0.395497291
YZRLVRHBPHBXFV-KYJUHHDHSA-N	0.063018115	GFP-GPI	890	-1.570094984	0.807119047
ULFUJLFTRWWLPO-UHFFFAOYSA-N	0.063018115	GFP-GPI	968	-0.753347644	0.055343882
ZCMFEWUYBFMLIN-UHFFFAOYSA-N	0.063018115	GFP-GPI	924	0.054658314	-0.132512232
RQFYFNAGNBUGFC-UHFFFAOYSA-N	0.063018115	GFP-GPI	1116	-1.22105805	0.799133673
GNKXHXKTZQAERZ-UHFFFAOYSA-N	0.063018115	GFP-GPI	960	-1.04246182	-0.121897402
JDEAFXJUIKOFAH-UHFFFAOYSA-N	0.063018115	GFP-GPI	1024	-0.419780876	-0.768406716
	NA	GFP-GPI	1115	-0.712700799	-1.265359095
FUPKFFJNRCYVCY-AREMUKBSSA-N	0.019913724	GFP-GPI	781	-0.701252264	0.375158728
UZIATSFXNVOVFE-OAHLLOKOSA-N	0.019913724	GFP-GPI	675	-1.492102831	-1.694818044
LAYAEBGGDTWXAZ-RUZDIDTESA-N	0.019913724	GFP-GPI	633	-0.347841272	0.478451958
BSQHKYLMKDAHEX-GOSISDBHSA-N	0.019913724	GFP-GPI	705	-0.668628957	-0.024235784
XBJHBEQDHSREQB-QHCPKHFHSA-N	0.019913724	GFP-GPI	809	-0.010824298	2.108218465
TZUYDLKHNQUNKS-UHFFFAOYSA-N	0.019913724	GFP-GPI	751	-0.225667808	0.200351095
GGPZCOONYBPZEW-UHFFFAOYSA-N	0.019913724	GFP-GPI	710	-0.847653513	-1.17584786
SXHHURZUIGDYAR-QGZVFWFLSA-N	0.019913724	GFP-GPI	793	0.084646527	-1.536051051
KASDHRXLYQOAKZ-XDSKOBMDSA-N	0.019913724	GFP-GPI	849	-1.531336453	-0.809268966
YZRLVRHBPHBXFV-KYJUHHDHSA-N	0.019913724	GFP-GPI	836	0.789145454	1.466606434
ULFUJLFTRWWLPO-UHFFFAOYSA-N	0.019913724	GFP-GPI	853	-1.115142804	-1.082848005
ZCMFEWUYBFMLIN-UHFFFAOYSA-N	0.019913724	GFP-GPI	954	0.278140804	-0.790639235
RQFYFNAGNBUGFC-UHFFFAOYSA-N	0.019913724	GFP-GPI	993	-0.053947403	0.336054696
GNKXHXKTZQAERZ-UHFFFAOYSA-N	0.019913724	GFP-GPI	962	-0.673905735	-0.933255622
JDEAFXJUIKOFAH-UHFFFAOYSA-N	0.019913724	GFP-GPI	952	-1.352520015	-0.365772073
	NA	GFP-GPI	1021	-1.095712059	-0.741277557
FUPKFFJNRCYVCY-AREMUKBSSA-N	0.019913724	GFP-GPI	749	0.339928829	1.117528558
UZIATSFXNVOVFE-OAHLLOKOSA-N	0.019913724	GFP-GPI	816	-0.006201387	-2.33223218
LAYAEBGGDTWXAZ-RUZDIDTESA-N	0.019913724	GFP-GPI	749	0.207447221	-0.202836427
BSQHKYLMKDAHEX-GOSISDBHSA-N	0.019913724	GFP-GPI	728	-0.436261128	0.714641531
XBJHBEQDHSREQB-QHCPKHFHSA-N	0.019913724	GFP-GPI	778	-0.385542614	1.992163706
TZUYDLKHNQUNKS-UHFFFAOYSA-N	0.019913724	GFP-GPI	766	-0.447741138	-0.397415811
GGPZCOONYBPZEW-UHFFFAOYSA-N	0.019913724	GFP-GPI	923	-1.320381004	-0.011379136
SXHHURZUIGDYAR-QGZVFWFLSA-N	0.019913724	GFP-GPI	775	-0.598599162	0.141079326
KASDHRXLYQOAKZ-XDSKOBMDSA-N	0.019913724	GFP-GPI	937	-0.784131807	0.982274725
YZRLVRHBPHBXFV-KYJUHHDHSA-N	0.019913724	GFP-GPI	936	-1.374263152	-0.098079632
ULFUJLFTRWWLPO-UHFFFAOYSA-N	0.019913724	GFP-GPI	974	-1.176565236	0.800482928
ZCMFEWUYBFMLIN-UHFFFAOYSA-N	0.019913724	GFP-GPI	923	-0.466787198	0.056400122
RQFYFNAGNBUGFC-UHFFFAOYSA-N	0.019913724	GFP-GPI	945	-0.273876966	-0.134547071
GNKXHXKTZQAERZ-UHFFFAOYSA-N	0.019913724	GFP-GPI	1106	0.319855491	1.001095619
JDEAFXJUIKOFAH-UHFFFAOYSA-N	0.019913724	GFP-GPI	970	-0.495844617	-0.697317154
	NA	GFP-GPI	908	-0.84596492	-1.929688955
FUPKFFJNRCYVCY-AREMUKBSSA-N	0.006292737	GFP-GPI	706	0.37939	1.720708679
UZIATSFXNVOVFE-OAHLLOKOSA-N	0.006292737	GFP-GPI	670	-1.070754299	-0.677705841
LAYAEBGGDTWXAZ-RUZDIDTESA-N	0.006292737	GFP-GPI	660	0.206456826	2.506543494
BSQHKYLMKDAHEX-GOSISDBHSA-N	0.006292737	GFP-GPI	645	-0.959794873	-0.377275934
XBJHBEQDHSREQB-QHCPKHFHSA-N	0.006292737	GFP-GPI	705	-1.519321791	-0.789306037
TZUYDLKHNQUNKS-UHFFFAOYSA-N	0.006292737	GFP-GPI	804	0.640655499	0.112955737
GGPZCOONYBPZEW-UHFFFAOYSA-N	0.006292737	GFP-GPI	854	0.014507392	-0.639717071
SXHHURZUIGDYAR-QGZVFWFLSA-N	0.006292737	GFP-GPI	795	-1.695779212	0.297858327
KASDHRXLYQOAKZ-XDSKOBMDSA-N	0.006292737	GFP-GPI	912	0.032581124	1.121851774
YZRLVRHBPHBXFV-KYJUHHDHSA-N	0.006292737	GFP-GPI	1012	-1.077461842	2.17380208
ULFUJLFTRWWLPO-UHFFFAOYSA-N	0.006292737	GFP-GPI	882	-0.570671905	1.092184335
ZCMFEWUYBFMLIN-UHFFFAOYSA-N	0.006292737	GFP-GPI	936	-0.077654425	0.610712583
RQFYFNAGNBUGFC-UHFFFAOYSA-N	0.006292737	GFP-GPI	901	-0.467864728	-0.903523221
GNKXHXKTZQAERZ-UHFFFAOYSA-N	0.006292737	GFP-GPI	1062	-0.32158646	0.076835409
JDEAFXJUIKOFAH-UHFFFAOYSA-N	0.006292737	GFP-GPI	875	-0.220943245	0.025241738
	NA	GFP-GPI	828	-0.665284627	0.551308881
FUPKFFJNRCYVCY-AREMUKBSSA-N	0.006292737	GFP-GPI	738	0.819409941	2.011626841
UZIATSFXNVOVFE-OAHLLOKOSA-N	0.006292737	GFP-GPI	902	-1.379813478	0.028746673
LAYAEBGGDTWXAZ-RUZDIDTESA-N	0.006292737	GFP-GPI	813	0.082700137	0.385364814
BSQHKYLMKDAHEX-GOSISDBHSA-N	0.006292737	GFP-GPI	832	0.739730177	2.220035361
XBJHBEQDHSREQB-QHCPKHFHSA-N	0.006292737	GFP-GPI	840	0.005967643	-0.374004084
TZUYDLKHNQUNKS-UHFFFAOYSA-N	0.006292737	GFP-GPI	736	0.118785113	0.404251035
GGPZCOONYBPZEW-UHFFFAOYSA-N	0.006292737	GFP-GPI	815	-0.089910079	-0.845834635
SXHHURZUIGDYAR-QGZVFWFLSA-N	0.006292737	GFP-GPI	829	-0.568045941	0.489018726
KASDHRXLYQOAKZ-XDSKOBMDSA-N	0.006292737	GFP-GPI	878	-0.104960948	-1.281731719
