Barcode,multiplexed_barcode,hcse_plate_id,Row,Column,well_type,inchi_key,solution_name,plate_name,concentration,units,GFP.PrP.count_value,GFP.PrP.count_ratio_value,GFP.PrPko.count_value,GFP.PrPko.count_ratio_value,GFPko.PrP.count_value,GFPko.PrP.count_ratio_value,GFPko.PrPko.count_value,GFPko.PrPko.count_ratio_value,Membrane_Intensity_MedianIntensity_CorrPrP.Category1_unclassified.median_value,Membrane_Intensity_MedianIntensity_CorrPrP.GFP.PrP.median_value,Membrane_Intensity_MedianIntensity_CorrPrP.GFP.PrPko.median_value,Membrane_Intensity_MedianIntensity_CorrPrP.GFPko.PrP.median_value,Membrane_Intensity_MedianIntensity_CorrPrP.GFPko.PrPko.median_value,Membrane_Intensity_MedianIntensity_GFP.Category1_unclassified.median_value,Membrane_Intensity_MedianIntensity_GFP.GFP.PrP.median_value,Membrane_Intensity_MedianIntensity_GFP.GFP.PrPko.median_value,Membrane_Intensity_MedianIntensity_GFP.GFPko.PrP.median_value,Membrane_Intensity_MedianIntensity_GFP.GFPko.PrPko.median_value,total.count_value
VH97007019,,35979,26,8,SA,CKCSOMMBIPJYSG-UHFFFAOYSA-N,SOL11E77B71,AEOS01138800,0.19942441472 ,uM ,-0.9135865464736735,-0.6603742006213749,-0.16537540692991598,0.2507174727591948,0.1901234966875571,0.5798305498760158,-0.1378279575487214,-0.21570084660080147,0.543869960283488,0.41860375136467115,-2.0012350873253957,0.9288932869933982,-0.23290514514860505,-0.29027814843351535,0.28148739439410736,-0.9251537450733287,-0.23892864188601196,0.03892036590310347,707.0
VH97007019,,35979,26,11,SA,KLSRELDSEJWOAS-UHFFFAOYSA-N,SOL1238471E,AEOS01138800,0.19942441472 ,uM ,0.547676336813684,-0.29566156376939245,0.12080462508881909,-0.38425365425741337,0.6969769269010617,0.3049790827743715,1.2108260571336638,0.8232768703701597,1.96245082839817,0.9865412829028943,1.4375741487123292,0.9077628208124126,-0.7546054907531458,0.7293137713395591,-1.8041874508702032,-2.9349647889877133,1.1402962690672502,-0.1698764080364664,854.0
VH97007019,,35979,26,14,SA,BWZNJVZTAWBIFG-UHFFFAOYSA-N,SOL123F993B,AEOS01138800,0.19942441472 ,uM ,1.6231216657829604,0.5008962641484389,0.5034443827702922,-0.38257110084347196,-0.9617556061876157,-1.7950372423741934,1.9326198109197208,1.2266913118503993,-1.5719584572985505,-0.5511968096872424,2.452166572686769,-0.5132790129504274,0.4768710847596797,-1.3494425183095218,0.22245777491164717,-0.12552710985084348,-2.119951412908103,-0.4077345436757423,925.0
VH97007019,,35979,26,17,SA,NRJSHVPDELFHKB-UHFFFAOYSA-N,SOL1244434A,AEOS01138800,0.19942441472 ,uM ,0.15677269503676228,1.2228350302762163,-1.8371468371612274,-1.6142016922398696,0.31585597040893193,0.9832958962791898,-0.9491774495396361,-1.0792185238663292,0.6086822631659574,0.32056841542573544,0.24204865558167815,2.0824317501244454,0.7942351017315981,1.2321736327026818,0.5724786581910897,0.658279556416433,0.8149098466686485,2.2495014254021997,804.0
VH97007019,,35979,26,20,SA,CEGSUKYESLWKJP-UHFFFAOYSA-N,SOL12080B32,AEOS01138800,0.19942441472 ,uM ,0.2781562701966362,0.3509033263620639,-0.5559929320507307,-0.5545301810361964,-0.1308894857720735,0.13201721506349942,0.21465527572290632,0.0534607686792672,1.359348623106346,0.15413203333613557,1.7051668890501408,-0.04049915919178566,-0.26048263755530915,0.34764440493119975,-2.15485041649757,-0.9191176026773409,2.0418257172070775,-2.354916262133634,863.0
VH97007019,,35979,26,23,SA,WJUNQSYQHHIVFX-UHFFFAOYSA-N,SOL124A379E,AEOS01138800,0.19942441472 ,uM ,0.3892976994709313,-0.131118572447317,1.180765583472965,0.83554947429233,-1.027340086292898,-1.1406995387298493,-0.19592013971905364,-0.46399724757241667,0.2945576202962934,-0.763856482099877,1.4197505260832877,-0.007139246228190363,0.10506194689673531,0.2839813128559189,1.8194751843172552,2.0114399217303394,-0.20686121850267483,-2.9781703104392645,907.0
VH97007019,,35979,26,26,SA,XNWDRALEEPGBHB-UHFFFAOYSA-N,SOL11E43FF5,AEOS01138800,0.19942441472 ,uM ,0.39513269917569777,0.13979635146366687,-0.08314471486084168,-0.17073806417212328,0.5991211115714581,0.7510813912480535,-0.9533122412679866,-1.180601277425104,0.8543985062903691,0.27466149020031383,-3.600799126846433,0.4636399941142985,-1.869535269410084,0.6023121249827698,0.07328177248644986,0.7280275932851381,1.3688187771748361,-0.12298105926733714,926.0
VH97007019,,35979,26,29,SA,BZZYIHQWCXHSMZ-FMSKOOSDSA-N,SOL1238787C,AEOS01138800,0.19942441472 ,uM ,1.2586809318611483,2.541590618172781,-3.2297816801952144,-2.740876187656514,-0.2058479336134165,-0.13009008399667757,-1.3182068795181698,-1.5263545209632254,-0.17919766905235462,0.843737556487503,0.21790194704793578,1.0986562264847064,0.290050116710924,-0.30270448992049626,-0.2649809207787578,-1.7773816268927296,0.7178645849410622,1.0053851058072298,926.0
VH97007019,,35979,26,32,SA,PMJIHLSCWIDGMD-UHFFFAOYSA-N,SOL1249C83E,AEOS01138800,0.19942441472 ,uM ,2.041181371658831,-0.2206057947339864,2.4143333090192587,0.9303426193892336,0.36288174824945724,-0.42274779829629994,-0.0496426611363905,-0.8002621146807978,2.4738825611727835,-0.03574101721801011,-0.5251156312623344,0.8828084818097816,0.06717054633188049,0.8069043499513023,1.132293475547598,1.0241974426697824,1.1988179161148378,-0.8378985480263392,1098.0
VH97007019,,35979,26,35,SA,KXSNSVDPSDYDHW-HXUWFJFHSA-N,SOL121F59AE,AEOS01138800,0.19942441472 ,uM ,1.8107466006247694,0.26320183129047997,0.13589932027144686,-0.5552709825728283,0.350577520985781,-0.13522677311413936,1.4382060974622024,0.6499530543333218,-0.4544535925435415,1.0356750782490125,1.7434728770701151,-1.6436693224109618,-0.8571354189614807,-1.5327421013662323,0.445855803688481,-2.896756158704481,-0.6676243357729489,-0.8900938711841122,1046.0
VH97007019,,35979,26,38,SA,YPHMISFOHDHNIV-FSZOTQKASA-N,SOL124A3E53,AEOS01138800,0.19942441472 ,uM ,-1.9815895261921885,-2.5582079355800893,-0.7000733219564734,0.40756609181562414,2.0155455427004707,3.958240480889329,1.6676395017408563,2.304849027791734,-0.4755132669052092,-3.3368859099805817,5.43895716375331,-1.5168094363596916,0.7970280365627536,-1.542019394944252,-8.904303860265545,-5.807094467211368,0.627725921659777,-1.1054176084343619,788.0
VH97007019,,35979,26,41,SA,XYUYSDBKGVJSKN-UHFFFAOYSA-N,SOL124EB472,AEOS01138800,0.19942441472 ,uM ,0.9188878987887149,1.0128108475119928,0.16227271702220095,0.08947050757722612,-2.210540349758718,-2.3852956884455505,-1.093481423799648,-1.1973510965320988,-1.0036315888053824,0.6607938687639019,-0.7501103402292456,0.8744611511021922,-0.6795182720269816,-0.9739403173201959,2.8400648507881456,0.2957661528847558,1.981831126495131,3.9862709584363687,892.0
VH97007019,,35979,26,44,SA,GNKAYRQCODZPBL-HSZRJFAPSA-N,SOL120BFE9B,AEOS01138800,0.19942441472 ,uM ,-0.5464024521372635,-1.1625484424448482,0.26701825282066294,0.6335569156750904,0.8077725645768283,1.4077039668279043,0.1572448781820001,0.21575490769229344,5.417864151320408,-0.255346310133098,-0.27578072200122455,0.8863128067307422,-0.057724803609237915,0.22011958165640894,-0.7500279134527261,-1.2923405995299442,0.5001836427795827,-1.4666836929544034,850.0
VH97007019,,35979,26,47,R1,,,AEOS01138800,,,-9.816668947207432,-26.312175412254966,31.70494406446956,36.64942578852465,-4.578713377556625,-5.699686449223039,3.636882721734576,4.957253589478132,-4.686073385536726,-6.921132685315407,-16.544711881746,,-2.680534684762235,-1.98389448656043,3.7500565120860423,7.820484058117611,,-0.2355981665393066,719.0
VH97007019,,35979,27,2,SA,HHBOWXZOLYQFNY-UHFFFAOYSA-N,SOL123DA04F,AEOS01138800,0.06301811505152 ,uM ,-0.3880557772229466,0.6189008444538324,0.18547662753060115,0.3259183440661603,-1.3264786647242206,-1.5595044716306883,-0.45015531746006066,-0.9480464426297432,1.5867952871137336,-1.2874542206944197,-1.4562260031627678,-0.5730556944977288,0.0056587560665541485,1.437459928747797,1.947032906630638,2.8088609473300914,0.8581048974811495,0.16879209536633452,716.0
VH97007019,,35979,27,5,SA,TXZRKKQUOSAZKF-UHFFFAOYSA-N,SOL120824C6,AEOS01138800,0.06301811505152 ,uM ,-0.8842608852147293,1.2926072717804182,-2.171766284622469,-1.7847035069217116,-0.291012605167345,0.4603031026703726,-1.1620159348636072,-1.4104700203814733,3.664849861998423,0.7355546514063472,4.058892950005677,-0.307927866763039,1.1561999715395241,0.03754411065948392,-0.49338714785437104,-3.711124040892317,0.2965696768323947,-0.6025514785060021,659.0
VH97007019,,35979,27,8,SA,CKCSOMMBIPJYSG-UHFFFAOYSA-N,SOL11E77B71,AEOS01138800,0.06301811505152 ,uM ,-0.9577982060504284,-0.8594736087953087,0.9841810523739191,1.5066347416173325,-0.4990924477044362,-0.4245683558214446,-0.9455863904968161,-1.2215244200747026,-0.6453631007857544,-1.0748874973941818,1.0015223169865477,0.14879580892754848,0.4899758614059627,-0.8421338832116108,1.9516154652768265,0.9023933710048284,1.4509370269761288,2.306005159989284,722.0
VH97007019,,35979,27,11,SA,KLSRELDSEJWOAS-UHFFFAOYSA-N,SOL1238471E,AEOS01138800,0.06301811505152 ,uM ,-1.87612717821433,-1.9885267952958916,0.06807431842918177,0.9911253067625065,0.7879935713493712,2.0502806971205754,0.6763280750236038,1.1199229944775255,-0.6476695527342834,-0.13274452041209822,-0.27568584042092503,0.5237653439498215,-1.1933736021598098,-0.6218654370996736,-1.0866679902350698,1.6884379439876338,1.5226109982896379,-1.6482701842917187,703.0
VH97007019,,35979,27,14,SA,BWZNJVZTAWBIFG-UHFFFAOYSA-N,SOL123F993B,AEOS01138800,0.06301811505152 ,uM ,-0.14755456333529057,1.2444733216614585,-1.0347507100745907,-0.6884482286381615,-1.3490812180994387,-1.2960514413956237,-0.7959513173740909,-0.8911711839841485,-0.4897742063408667,0.5567309041782008,2.3632661350645225,-0.10574251708324243,0.21566729578422267,-3.044254792548354,0.9571296296997406,0.8507952645678727,-1.5439891143034359,0.04353243172365114,773.0
VH97007019,,35979,27,17,SA,NRJSHVPDELFHKB-UHFFFAOYSA-N,SOL1244434A,AEOS01138800,0.06301811505152 ,uM ,-1.107871031626868,0.32239744345110427,-1.3611751209778689,-0.5249885126229401,-0.10291388670048983,1.1021040470201335,-1.0107275782153247,-0.87128751098679,-0.46464458359270305,-0.3345851647529049,0.5245290343403974,-0.956689230818667,-0.4068732655632713,-2.783342902580667,0.4280995470546807,1.3822258171980952,-1.4353303514382372,2.2485980623570136,737.0
VH97007019,,35979,27,20,SA,CEGSUKYESLWKJP-UHFFFAOYSA-N,SOL12080B32,AEOS01138800,0.06301811505152 ,uM ,-0.5211809996687448,-0.2866082252644261,0.378338700435455,0.7424783358458388,-1.9124527710126953,-1.8297719265323615,1.1835789754794857,1.301622212817544,-0.403989460150433,-2.4724335529460304,-1.0781278712969533,-0.5840228655773563,-0.524782426440839,-0.5161891169680894,1.814527239635582,-0.5774021985866028,-0.8843641292748943,0.7244665423280248,817.0
VH97007019,,35979,27,23,SA,WJUNQSYQHHIVFX-UHFFFAOYSA-N,SOL124A379E,AEOS01138800,0.06301811505152 ,uM ,-1.623324977704734,-2.5202732759544824,3.168612464952953,3.735672546568049,-1.5331751856156144,-1.2213426918501495,0.2918177464380412,0.4589015317718463,-0.5905844617536185,-2.7010564942450332,-0.7879776924465739,-0.28326463301592175,-1.1050336330315662,-0.27776747753742315,-0.414016273549083,1.0688474948090474,-0.370853819392132,-0.31717410591969114,823.0
VH97007019,,35979,27,26,SA,XNWDRALEEPGBHB-UHFFFAOYSA-N,SOL11E43FF5,AEOS01138800,0.06301811505152 ,uM ,-0.6354789823511255,-1.4934462179752346,2.975590416844618,2.8676372198092124,-1.691466757498581,-1.7253637761263427,-0.09812257385438197,-0.23841574780821337,0.2973836241611209,-1.8532669992849642,-0.13321725032264356,0.6798935078278227,-0.1836442632360969,0.6707806532116963,-0.380696580903405,1.3263543924509151,1.8674980478847618,0.14838596729675743,895.0
VH97007019,,35979,27,29,SA,BZZYIHQWCXHSMZ-FMSKOOSDSA-N,SOL1238787C,AEOS01138800,0.06301811505152 ,uM ,-0.695921846241625,-0.8861592551830497,0.8653792662945877,1.2514579092933216,-0.5209195526445419,-0.20039833878804744,0.12807769139064784,0.05053508404329243,-0.5455457753319342,-1.335377431562366,0.5466655823131138,-0.7904065803114491,-0.2756630274968996,-0.5782338715068059,-0.9402188030851303,0.7947749176879296,-0.6039314058446615,-0.35902026729318437,894.0
VH97007019,,35979,27,32,SA,PMJIHLSCWIDGMD-UHFFFAOYSA-N,SOL1249C83E,AEOS01138800,0.06301811505152 ,uM ,0.9308622855978638,-0.27926798187074714,0.7804541013821489,0.2688432568031156,0.005608708467149812,-0.30874231754388953,1.3594375219216681,0.6865616482980906,-0.7822560863297606,-1.4124264138021208,1.6024717238533388,0.6987633834373115,0.771406167779697,0.23653816603362915,-0.4245239264523703,0.6320731323598201,1.1906540605758704,-0.856367656180722,1018.0
VH97007019,,35979,27,35,SA,KXSNSVDPSDYDHW-HXUWFJFHSA-N,SOL121F59AE,AEOS01138800,0.06301811505152 ,uM ,-0.027777003401719402,-0.5079556960059504,1.7903589168159701,1.73961700220728,-1.5940027390630664,-1.5932158447460774,-0.5530717850882962,-0.7143306952222381,0.1920468367898229,-1.7138344991327663,0.13465881068651642,-1.821569926911312,0.3553583044547161,0.8418266403392819,-1.7699278078318077,-0.19076620533309152,1.1707044175436443,0.8600227030930092,929.0
VH97007019,,35979,27,38,SA,YPHMISFOHDHNIV-FSZOTQKASA-N,SOL124A3E53,AEOS01138800,0.06301811505152 ,uM ,-0.4875763059349437,-1.1426361189851957,-0.48850364604359947,-0.14749066350124224,1.530044781530333,2.333609747948048,0.8935760225926375,0.9063557133174905,-0.5008640716248441,-1.4216695042772847,1.5226934880964784,0.9430399053999144,0.19771188537408818,-2.11055401796087,-3.023053478783521,-1.4012234843436682,-1.5302590099030169,2.0999025642803657,887.0
VH97007019,,35979,27,41,SA,XYUYSDBKGVJSKN-UHFFFAOYSA-N,SOL124EB472,AEOS01138800,0.06301811505152 ,uM ,0.16356977721804128,0.37026930023112903,0.04962073607485954,0.33138423759823205,-1.048179477604959,-0.8015532486718278,-1.5128493096100688,-1.5214004415594398,-0.41428667657718704,-0.7752265669944225,-1.2418742817468236,-0.21639332190436686,0.6248360510008686,-1.3354229108658133,0.4086334552735352,-0.22279876874671198,2.838530242407032,1.9957857199555968,871.0
VH97007019,,35979,27,44,SA,GNKAYRQCODZPBL-HSZRJFAPSA-N,SOL120BFE9B,AEOS01138800,0.06301811505152 ,uM ,-0.8446291257599529,-0.5280788950661616,-0.386200819834735,0.4709536826423233,-0.32813467424527076,0.3247265204932933,-0.273540629253096,-0.04570753494129296,-0.548370534100276,-1.7040616875461942,-0.38780353498848674,0.7372381676160095,0.057929593636536776,-1.40436490159216,0.8928707786641019,0.3205274732156251,-0.5693322995256879,-0.9758510354442148,821.0
VH97007019,,35979,27,47,R1,,,AEOS01138800,,,-9.816668947207432,-26.311628795728396,31.70494406446956,37.137532194516034,-4.486613121377987,-5.564454717058553,2.5139563708721173,3.6607748081706433,-4.730963461839244,-4.494115719518349,-16.954511528704586,-2.690748411659053,-2.6052367253112636,-1.364638774455713,-10.788999245609052,5.074380667408051,-3.1498043030253733,1.523497724502458,712.0
VH97007019,,35979,28,2,SA,HHBOWXZOLYQFNY-UHFFFAOYSA-N,SOL123DA04F,AEOS01138800,0.06301811505152 ,uM ,-0.7946769833587852,0.7869236947778636,0.5186730292980948,0.9428918822096338,-2.8675514507952573,-3.663384365620913,-0.13224213874867197,-0.4060225796507373,-0.5518480963045023,-0.0591775109374788,-2.7851404100782893,3.6107516212420703,-2.1297450252778503,-1.3481417909919253,1.9216341350537567,3.3848168528056863,1.0870800976138493,2.1924314881149694,694.0
VH97007019,,35979,28,5,SA,TXZRKKQUOSAZKF-UHFFFAOYSA-N,SOL120824C6,AEOS01138800,0.06301811505152 ,uM ,-0.23891408997358035,0.4961775168053258,-1.7314866304487289,-1.862699849544036,1.1170627248062055,1.6626017581391446,0.38037819267760936,0.12271983058021972,0.4327705370812674,1.0685544129737716,-1.8413505780973622,-1.14238407557332,-0.3946354485121922,0.19413354356230914,-0.17606292337620885,-0.4392265109748911,1.4871460829436793,-1.3803053659192501,745.0
VH97007019,,35979,28,8,SA,CKCSOMMBIPJYSG-UHFFFAOYSA-N,SOL11E77B71,AEOS01138800,0.06301811505152 ,uM ,-0.8370237260489839,0.5661371882566621,-0.7228786463150169,-0.19079709770252454,-0.9956157269885765,-0.8910819707512778,-0.9044493574715723,-1.0540001469540516,-0.8239165428744019,0.3598368256907469,4.504552967272821,1.0902306539868065,-1.5606104767328133,-0.279056606676966,1.5526310113995747,1.2916245794757815,-0.9953110897728348,1.1516492540212924,707.0
VH97007019,,35979,28,11,SA,KLSRELDSEJWOAS-UHFFFAOYSA-N,SOL1238471E,AEOS01138800,0.06301811505152 ,uM ,-1.2740674668318992,-0.4431235840096615,-0.5728843738578882,0.1430784241030964,-0.026795621077636056,0.7079542871721379,-0.25428542514032415,-0.1126615542817302,3.368554287746954,0.2725777676690544,-1.4475496407018071,-0.8392137027855938,-0.187861512964492,1.5256487243927588,-0.17737549643759132,-1.0783653104318456,0.0855053888602833,-0.6422924281645952,717.0
VH97007019,,35979,28,14,SA,BWZNJVZTAWBIFG-UHFFFAOYSA-N,SOL123F993B,AEOS01138800,0.06301811505152 ,uM ,-0.522229055991589,-1.4208530127840642,1.1453621996635632,1.0985652136166622,1.3220722403375007,1.750350114354522,0.20176481029023732,0.0035084525635724656,-0.10472090399248499,-1.5002551810445082,2.972425757687237,-0.11140329248770067,1.043667049096749,0.09396659866262938,1.5310169580177504,3.8709808617309798,-1.9085069688807137,-1.2093722687003645,839.0
VH97007019,,35979,28,17,SA,NRJSHVPDELFHKB-UHFFFAOYSA-N,SOL1244434A,AEOS01138800,0.06301811505152 ,uM ,-0.6164896862432933,-0.3414985024274416,-0.5345571334818607,-0.1281838954704713,0.13763873652680408,0.7689550804694069,0.6629435294042201,0.7426047683842403,1.660683196018737,-0.6880044009182698,0.4043397390821313,2.3525767610154675,0.06502615194656801,0.314287737541969,-1.5011101454504625,-1.4801608390891456,0.35016150972301885,-1.3348788548271397,814.0
VH97007019,,35979,28,20,SA,CEGSUKYESLWKJP-UHFFFAOYSA-N,SOL12080B32,AEOS01138800,0.06301811505152 ,uM ,-0.7042516655778001,-1.5592218495929133,0.7366056627903765,0.8602082567597037,1.4683849379900706,2.1374385498607995,0.6492480043053823,0.560932865365372,-0.3729040499569201,-0.4506988067037973,2.499797417438112,0.11290911908661304,-0.2668017677749081,0.7521318108279604,0.5461518714047977,2.8029846874021582,-0.3586483005922993,-1.0772231422314245,858.0
VH97007019,,35979,28,23,SA,WJUNQSYQHHIVFX-UHFFFAOYSA-N,SOL124A379E,AEOS01138800,0.06301811505152 ,uM ,-0.962805598972397,1.1652142709423163,-1.695620527802336,-0.6347877884488675,-1.30471790552725,-0.5811232707045666,-1.841937334992906,-1.7099172387151675,-0.35869570097576525,-0.6164830832133097,-1.1592438931302655,0.741357714024718,0.10339886677362746,-0.5755933044259038,0.23258418362207484,-0.034823682980262644,1.712362555861225,0.2807633440819758,770.0
VH97007019,,35979,28,26,SA,XNWDRALEEPGBHB-UHFFFAOYSA-N,SOL11E43FF5,AEOS01138800,0.06301811505152 ,uM ,-0.31837384779772865,-0.8338167009424589,0.28958739585553117,0.3804490436066461,0.710233266060442,1.0365428994658052,0.5074164773793778,0.32923334897576056,-0.7321624920652127,-1.2478229090094366,-1.0241283138692279,-0.024318819796840526,0.015981901283531455,-1.8927775989494873,-0.5215085707031941,-0.8661157994235967,0.4873972323662134,-0.7035304407821613,899.0
VH97007019,,35979,28,29,SA,BZZYIHQWCXHSMZ-FMSKOOSDSA-N,SOL1238787C,AEOS01138800,0.06301811505152 ,uM ,0.2073068698319915,0.19565771165807067,0.31630105340547665,0.392179397491777,-1.489858656338827,-1.544833617106448,0.32411198962306104,0.07544983788022303,0.260360066085799,-1.263789042056769,-1.2758086074469916,0.6454935491064866,0.8852791848826869,1.6570752029440556,-0.5936171728036408,2.2262519001328682,-0.6017541935646737,0.08254616435938197,929.0
VH97007019,,35979,28,32,SA,PMJIHLSCWIDGMD-UHFFFAOYSA-N,SOL1249C83E,AEOS01138800,0.06301811505152 ,uM ,0.5075191258984149,0.6957539741824462,-0.6853758916449628,-0.48482374460724204,-0.8245381077469679,-0.8062688734436093,0.017225762415970014,-0.24563093116467724,-0.7350845547263691,-0.49086324791338626,1.6466459190516567,-0.6443905905133667,1.0145409599720634,2.596872928709353,1.0388520725302797,1.3957037772158194,0.15603897986866916,-3.9522510208682795E-4,942.0
VH97007019,,35979,28,35,SA,KXSNSVDPSDYDHW-HXUWFJFHSA-N,SOL121F59AE,AEOS01138800,0.06301811505152 ,uM ,-0.44102489134979134,-0.3449612910938612,-1.8732965652315003,-1.2434819842399256,1.1451208582622217,1.8436984280683997,1.6871446952682285,1.6508549548491958,-3.266426728843015,-0.02223654888178814,-1.036010180653302,1.4197176122291408,-0.06521115647883552,-2.0922704585540357,-0.7964526335815391,4.387018036182182,-0.6516794276549965,-0.2635741573389973,886.0
VH97007019,,35979,28,38,SA,YPHMISFOHDHNIV-FSZOTQKASA-N,SOL124A3E53,AEOS01138800,0.06301811505152 ,uM ,-2.1047437519369336,-1.697250008385825,-2.590993357271116,-1.2320720825089126,3.9762563834617897,6.978631863321913,-0.6444429250286525,-0.18290729844195214,-0.6181026694505964,0.6148065740838958,-0.1581872348238976,0.4103667235311124,0.6331565137163241,-1.6088476299682826,-4.518970675869109,-4.240033896441946,-1.2348114172585045,-0.40144146979640083,768.0
VH97007019,,35979,28,41,SA,XYUYSDBKGVJSKN-UHFFFAOYSA-N,SOL124EB472,AEOS01138800,0.06301811505152 ,uM ,-0.8580521527867396,0.2083058169112436,-2.794550264375719,-1.773181164309212,0.9259502443400168,2.2790923195923063,0.04613519170294786,0.423008797126718,5.086612197986794,-0.4446236343097752,3.775437976776909,1.0064932888209857,0.13999430857520745,0.6926844573433679,-0.6600800665379533,0.7000210763184642,-1.7040131086387513,-0.44508359270459397,804.0
VH97007019,,35979,28,44,SA,GNKAYRQCODZPBL-HSZRJFAPSA-N,SOL120BFE9B,AEOS01138800,0.06301811505152 ,uM ,0.11990504148880844,0.07035521401230871,-0.40202002300414674,-0.1302368040527012,-0.09922622766307719,0.13762935206141905,-0.09956102204604968,-0.1527914677324723,3.2957181199200085,-0.35350008318603987,1.805322330801057,0.3981219670137633,-0.6263249010845072,0.08273997016909646,-0.9272358560643098,-0.1140982112155906,1.8063545347131553,1.8715548658396255,893.0
VH97007019,,35979,28,47,R1,,,AEOS01138800,,,-9.832258732336149,-26.360414320724576,33.856177806765565,37.00352715969901,-4.486613121377987,-5.5720479426613725,3.262573938113757,4.137104648668028,-4.730963461839244,,-16.544711881746,-2.5195732112938423,-2.680534684762235,-0.2293366355970201,,6.536017018940121,1.269650654663187,-0.2355981665393066,754.0
VH97007019,,35979,29,2,SA,HHBOWXZOLYQFNY-UHFFFAOYSA-N,SOL123DA04F,AEOS01138800,0.019913724356280322 ,uM ,0.10935057762719547,-0.11583843815395037,1.8984332549577438,1.0406335221712433,0.1921113450616245,-0.32638323928226637,-0.3365189001942584,-1.3678803966297268,-0.5023614505957469,-0.1693219542139429,-3.400451486441938,0.7994064862675958,-1.3804041024994131,-1.8109534141979657,1.7744165931590126,1.267284696983613,0.027481169007565916,0.7762166976526425,823.0
VH97007019,,35979,29,5,SA,TXZRKKQUOSAZKF-UHFFFAOYSA-N,SOL120824C6,AEOS01138800,0.019913724356280322 ,uM ,-0.10294916546038653,0.5582946470880132,0.1625820992223643,-0.020918141494148876,0.22655175835695696,0.21624020842082073,-1.718885032883488,-2.4237058443008865,4.183180928074373,1.3397470091159656,-3.319815941737723,1.7625644676408205,2.2231947436267707,0.6157290341059654,0.09440736320388368,-2.0237633639522414,-1.0459153309482996,-0.7947874736197746,779.0
VH97007019,,35979,29,8,SA,CKCSOMMBIPJYSG-UHFFFAOYSA-N,SOL11E77B71,AEOS01138800,0.019913724356280322 ,uM ,0.5883719072355684,0.3715069524328096,1.2344580803398573,0.641912838346541,-0.5592879924707997,-1.2148740556228366,-1.1358799914134383,-1.7467220246437947,-0.8170901181531958,0.9662813574737605,-0.4523587822683209,0.2943878489918034,1.200973857770129,-1.06769643070755,-0.36659128995219603,-0.39539443404416946,-0.4640230138499019,2.4236461702330914,856.0
VH97007019,,35979,29,11,SA,KLSRELDSEJWOAS-UHFFFAOYSA-N,SOL1238471E,AEOS01138800,0.019913724356280322 ,uM ,1.3720736037925543,0.4318683423755213,0.5337434221394275,-0.3985559137077766,0.3700615352865586,-0.3966158532957846,0.5401081102882342,-0.15697531173939094,-0.8672311347913371,0.20230743420262579,-2.7536619266250963,-1.055829044963328,0.9982731012479511,-2.995131026676776,-0.7730264630629036,-2.852979449189466,1.2064923335639834,1.6352617427738214,932.0
VH97007019,,35979,29,14,SA,BWZNJVZTAWBIFG-UHFFFAOYSA-N,SOL123F993B,AEOS01138800,0.019913724356280322 ,uM ,2.2626986218082634,1.049959895721138,1.5318836400988873,0.1641716763285421,0.04307927071768026,-0.8783332297342754,-1.9413952826004763,-2.499475605059004,3.057955820495742,0.050587971074798815,0.08013250105631549,2.0244965880077066,-1.2282671736764725,0.26072930909237485,-0.11334564861382422,-0.8957257550164732,2.3938463263357135,1.3799194045174374,999.0
VH97007019,,35979,29,17,SA,NRJSHVPDELFHKB-UHFFFAOYSA-N,SOL1244434A,AEOS01138800,0.019913724356280322 ,uM ,1.0266806655088399,0.15214685454528754,1.8753889744282173,1.0520557300666291,-0.9079249438651702,-1.3810786503287338,-0.5529096839815317,-1.028388176083041,2.4876901629535735,0.501371067018488,-2.597390838580463,0.2421720041540777,0.8404866552023559,0.19245807497690035,1.441666407271929,0.07517027521887022,1.920810824956695,1.131908934731131,949.0
VH97007019,,35979,29,20,SA,CEGSUKYESLWKJP-UHFFFAOYSA-N,SOL12080B32,AEOS01138800,0.019913724356280322 ,uM ,0.4816923874639683,-0.15056877396337512,-0.28522775726404065,-0.5331982457796626,1.070506666460247,1.1148565192168312,0.9725397698845256,0.58148070707618,-0.4320515034145109,-0.06523249169805954,2.161801445461029,1.3851466925165896,-0.48217084747261857,-7.017106238828624,-1.014503190510526,0.49401884297912335,-1.9142765348076736,0.10852952101977581,924.0
VH97007019,,35979,29,23,SA,WJUNQSYQHHIVFX-UHFFFAOYSA-N,SOL124A379E,AEOS01138800,0.019913724356280322 ,uM ,-0.15015048484495191,-0.1269314135295062,-0.032003068601260884,0.1358919496271849,0.3912950116295006,0.7290470406229166,-0.7436479679798538,-0.8771752231331118,-0.47042108240922664,-1.0906292211135353,-1.3767656271443316,0.47079036110642464,-0.1484361989702789,-0.44199019203378903,-0.7521616751522238,-0.8971860752194366,2.288422828023346,-0.18403186877445077,887.0
VH97007019,,35979,29,26,SA,XNWDRALEEPGBHB-UHFFFAOYSA-N,SOL11E43FF5,AEOS01138800,0.019913724356280322 ,uM ,0.7740740654968434,-0.9129118568781474,1.4558066808404135,0.5599212201077857,1.3554893609107699,0.984121127761005,0.8533696436631455,0.20447874022027288,1.6812927779417672,-0.08603695419425461,0.8624080441853312,1.303524835208706,-1.5537765221596382,1.7687933912713474,0.2982214003325077,-0.814558280069354,0.8980735724860017,-0.31940742147437057,1006.0
