WellsConcentration,inchi_key,single-cell hit for GFP,non-tox? for GFP,GFP.PrPko.count_ratio for GFP,membrane PrP-/GFP+ hit for GFP,membrane PrP,membrane GFP,cyto PrP,cyto GFP,smiles,cas_number,moa,gene_symbols[1],chembl_ids[1],pubchem_ids[1],SSEC PubChem CIDs annotation SSEC_set,PubChem CID,NSN-number,venn_cat_71767115,venn_x_coord_71767115,venn_y_coord_71767115,venn_cat_1791869146,venn_x_coord_1791869146,venn_y_coord_1791869146
10,SGDBTWWWUNNDEQ-LBPRGKRZSA-N,0,0,-0.433112231486232,0,-4.78729784336372,-2.93308467963586,0.366326823142558,-1.08393377620962,,,,,,,MoA public,460612,UD-10-EB01,,0.5,1,,0.2,0.5
10,DETOMBLLEOZTMZ-UHFFFAOYSA-N,0,1,2.62000264671628,0,-2.76162073119853,2.79903764857277,-4.68556946389813,4.53043030662448,Cc1c(CN2CCC(Nc3ncnc4sc(CC(F)(F)F)cc34)CC2)ccc2c1cc(C#N)n2Cc1cn[nH]c1,1857417-13-0,Menin inhibitor,MEN1,CHEMBL3780822,91667931,MoA public,91667931,UE-02-UW61,,0.5,1,,0.2,0.5
10,YZRLVRHBPHBXFV-KYJUHHDHSA-N,1,1,16.6739624193416,1,-5.91484822412245,0.088875365494824,-9.76005973960083,0.0693864888092173,CN(Cc1ccccc1)C(=O)[C@H](Cc1ccc2ccccc2c1)NC(=O)[C@@H]1CCCN1c1nc(=O)c2ccccc2[nH]1,,Tachykinin Antagonists,TACR1,,,MoA public,44215199,YD-56-OK01,ABC,4,4.5,AB,4,2.5
10,IUMQXQJZIHWLIN-HSZRJFAPSA-N,0,1,-1.26263910838316,0,2.51841505669949,1.47817639294451,2.60401308499271,1.80061578765325,COC(=O)[C@H](NC(=O)c1cc(-c2ccccc2)nc2ccccc12)c1ccccc1,174635-53-1,Tachykinin NK3 Antagonists,TACR3,CHEMBL9843,6604858,MoA public,6604858,SD-37-ST91,,0.5,1,,0.2,0.5
10,HAQIRIMIVLFYIX-ZFWWWQNUSA-N,0,1,0.819706700756727,0,-0.808683880932592,-0.108437069659291,-0.935203663798579,0.0886266176191504,CCCCNC(=O)[C@@H]1Cc2ccccc2N1C(=O)[C@@H](N)CC,175553-48-7,Tripeptidyl Peptidase II Inhibitors,TPP2,CHEMBL151059,9817923,,,,,0.5,1,,0.2,0.5
10,ZXPHIYQTYJUUQW-FIBWVYCGSA-N,0,1,0.0877893349811913,0,1.49906455861901,-1.34609852100148,1.65446453427059,-1.37090095170915,COc1cc(C(=O)N2C[C@@H](n3cc(C4CC4)nn3)C[C@H]2C(=O)NCC(c2ccccc2)c2ccccc2)ccc1CN,,Trypsin Inhibitor,PRSS1,,,,,,,0.5,1,,0.2,0.5
10,SMGZHCSEIBBFEJ-UHFFFAOYSA-N,0,1,1.40881828522617,0,-1.06376090045341,-1.05202844444738,-1.10661971346218,-0.883925911958746,Cc1nc2ccccc2n1S(=O)(=O)c1ccc(F)cc1,324777-01-7,Aldehyde dehydrogenase 3 inhibitor,ALDH3A1,CHEMBL1378094,804705,MoA public,804705,OE-76-OJ60,,0.5,1,,0.2,0.5
10,XBPYTDZHCNJRBY-UHFFFAOYSA-N,0,1,-1.27224925933335,0,1.40812938492995,0.0465065769163727,2.1557199351807,-0.0887623553217213,O=C(NCCc1c[nH]c2ccccc12)c1ccccc1O,31384-98-2,L-Type Calcium Channel Blockers;Sodium Channel  Blockers;Potassium Channel Modulators,KCND3,CHEMBL1512476,10356316,MoA public,10356316,NB-61-FT12,,0.5,1,,0.2,0.5
10,SPUYFKBFURBLKE-UHFFFAOYSA-N,0,1,1.91096779216979,0,-1.68749499043582,0.0491690130906683,-2.57074000627791,-0.202981727325633,COc1ccc(N2CCN(Cc3cc4cnc(C#N)nc4n3CC(C)(C)C)CC2)c(OC)c1,,Cathepsin K Inhibitors,CTSK,,17968256,MoA public,17968256,TC-52-HZ53,,0.5,1,,0.2,0.5
10,MOOPBYUCHZCDPA-BUHFOSPRSA-N,0,1,-0.470680006479528,0,1.84804254728476,0.107110628965519,3.28653590923145,-0.0259130472895124,O=C(/C=C/c1ccccc1Cc1ccc2ccccc2c1)NS(=O)(=O)c1cccs1,,Prostanoid EP3 Antagonists,PTGER3,CHEMBL220802,9954562,MoA public,9954562,TF-74-AL30,,0.5,1,,0.2,0.5
10,BTIHMVBBUGXLCJ-OAHLLOKOSA-N,1,1,5.70741037999614,0,-4.48764282223918,-2.86072993405036,-5.79191728325149,-3.65415682679479,CC[C@H](CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1,186692-46-6,CDK inhibitors,CDK2,CHEMBL14762,160355,MoA public,160355,YF-27-IE24,AB,4,6.2,A,2,2.5
10,PJDFLNIOAUIZSL-UHFFFAOYSA-N,0,1,-0.997529151266575,0,2.122525532765,0.0523259535006951,2.53107081544301,-0.427666262343705,C=CC(N)CCC(=O)O,1391054-02-6,GABA Aminotransferase Inhibitors,ABAT,CHEMBL89598,5665,,,,,0.5,1,,0.2,0.5
10,MTKCOKFSICWGPP-UHFFFAOYSA-N,1,1,22.5045453909042,1,-6.90427978892469,0.625585836756368,-10.8613886580903,0.23510348236739,Nc1cccc(C(=O)c2sc(Nc3ccccc3)nc2N)c1,,CDK inhibitor,CDK2,,18521975,MoA public,18521975,EA-84-SC49,ABC,4,4.5,AB,4,2.5
10,COFVZFLCAOUMJT-OAQYLSRUSA-N,0,1,0.172531591619941,0,-0.328381825470775,-0.783841517689862,0.0139420639327247,-1.11398822132681,COc1cc2c(cc1OC)CN(C(=O)[C@@H](NCc1ccncc1)C(C)(C)C)CC2,1610882-30-8,HCRTR2 antagonist;Orexin OX-2 Antagonists,HCRTR2,CHEMBL142009,10408514,MoA public,10408514,LD-96-DG13,,0.5,1,,0.2,0.5
10,YCOYDOIWSSHVCK-UHFFFAOYSA-N,0,1,1.97968052114981,0,-3.63176964746246,-0.764845880041954,-4.4013498564778,-0.860325113548291,Clc1ccc(Nc2nnc(Cc3ccncc3)c3ccccc23)cc1,212141-51-0,Angiogenesis Inhibitors;Aromatase Inhibitors;Inhibitors of Signal Transduction Pathways;KIT (C-KIT) Inhibitors;PDGFRbeta Inhibitors;VEGFR-1 (Flt-1) Inhibitors;VEGFR-2 (FLK-1/KDR) Inhibitors;VEGFR-3 (FLT4) Inhibitors,FLT1,CHEMBL101253,151193,,,,,0.5,1,,0.2,0.5
10,QUVNZVHUMJPPGC-KRWDZBQOSA-N,0,1,1.41244094910358,0,-2.20653266252872,-1.55350021005387,-2.43060947845961,-1.65260892007878,Cc1cc(F)c(-c2ccc(O[C@H]3CN4CCC3CC4)nn2)cc1F,,,CHRNA7,,50939026,MoA public,50939026,ZC-14-CM71,,0.5,1,,0.2,0.5
10,LGFLRHWJJKLPCC-ZDUSSCGKSA-N,0,0,2.35388869761624,0,-1.79729309985606,0.308886882772592,-0.60962622432403,2.36461280385238,Nc1nc(N)c2nc(CCc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)cnc2n1,52454-37-2,Folate Antagonists,FOLR1,CHEMBL293263,100516,MoA public,100516,ME-76-UC18,,0.5,1,,0.2,0.5
10,OVCDSSHSILBFBN-UHFFFAOYSA-N,0,1,3.45203465999663,0,-3.56960038945666,-0.752421501018236,-5.42631429150505,0.58909123340106,CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O,1021496-19-4,Histamine Methyltransferase Inhibitor;Antimalarial,HNMT,CHEMBL1357648,2165,MoA public,2165,JD-67-NH38,,0.5,1,,0.2,0.5
10,HIHZDNKKIUQQSC-UHFFFAOYSA-N,0,1,0.174999474835275,0,0.161770097791207,0.343027415705277,-0.297105950381179,0.265440289306352,COc1ccccc1N1CCN(CCCNc2c(C)c(=O)n(C)c(=O)n2C)CC1,34661-85-3,alpha1A-Adrenoceptor Antagonists,ADRA1B,CHEMBL420060,5640,,,,,0.5,1,,0.2,0.5
10,RPBMXJHQYJLPDN-UHFFFAOYSA-N,0,1,0.639478157656987,0,0.00507919904936517,8.98344621221658,-0.0339961723634263,8.73911488857303,CC(=O)c1cc(-c2cc(C(=O)NC3CC3)ccc2C)c2ncccn12,,BRD9/BRD7 inhibitor,BRD7,CHEMBL4065619,123773279,,,,,0.5,1,,0.2,0.5
10,NHVRIDDXGZPJTJ-UHFFFAOYSA-N,0,1,-0.0922246621494609,0,0.578860759858737,0.352820407690176,1.17494763170695,0.0241478588036047,CP(=O)(O)CCCN,127729-35-5,GABA(B) Agonists;GABBR1 agonist,GABBR1,CHEMBL112710,5230,,,,,0.5,1,,0.2,0.5
10,WCDLCPLAAKUJNY-UHFFFAOYSA-N,0,0,2.9450899603311,0,0.599640556951784,-2.1810515600278,-0.0547839595764976,-1.66252790227612,c1cc(N2CCOCC2)ccc1-c1cnc2c(-c3cn[nH]c3)cnn2c1,1435615-18-1,ALK2 inhibitor,TGFBR2,CHEMBL2385579,60182376,,,,,0.5,1,,0.2,0.5
10,WXTMDXOMEHJXQO-UHFFFAOYSA-N,0,1,-0.289340040928927,0,0.342841290853718,-0.70977980735417,0.182912969204112,-1.25464648018242,,,,,,,,,,,0.5,1,,0.2,0.5
10,ZGBGPEDJXCYQPH-UHFFFAOYSA-N,1,0,4.66678475960718,0,-5.74513588039768,-3.6035544185684,-5.85725664945122,-1.44293704840522,Cc1ccc(NC(=O)c2cccc(C(C)(C)C#N)c2)cc1Nc1ccc2ncn(C)c(=O)c2c1,878739-06-1,Apoptosis Inducers;Inhibitors of Signal Transduction Pathways;Raf kinase B Inhibitors;Raf kinase C Inhibitors,BRAF,CHEMBL2144069,11676786,,,,AB,4,6.2,A,2,2.5
10,CZWVHOJDIJIJOH-UHFFFAOYSA-N,0,1,0.634190982095276,0,-1.17702946958995,-0.622326871805686,-1.35957938777808,-0.874179260868028,O=C1c2ccccc2C(=O)N1c1ccc(S(=O)(=O)N2CCOCC2)cc1,92082-86-5,Phosphodiesterase IV Inhibitors;Phosphodiesterase V (PDE5A) Inhibitors;TNF-alpha Production Inhibitors,PDE5A,CHEMBL588887,969454,MoA public,969454,EC-47-EO60,,0.5,1,,0.2,0.5
10,XXUFNNVFZFVKGP-UHFFFAOYSA-N,0,1,0.518653501342734,0,-1.21464613203587,-1.60941887910529,-1.00129415937359,-1.68886024719764,CCOC(=O)N1CCN(C(=O)Cn2sc3nc(C)cc(C)c3c2=O)CC1,902589-96-2,DTYMK inhibitor,DTYMK,,49878590,MoA public,49878590,IB-94-WM88,,0.5,1,,0.2,0.5
10,HKGVZNNJDXEJQC-UHFFFAOYSA-N,0,1,-1.28772159780808,0,2.05802426453353,0.223207964439951,3.36605448240161,-0.41150845824867,CSc1ncc(CO)c(NC2CCCC2)n1,211245-63-5,CDK Inhibitors,CCND2,,10752510,MoA public,10752510,AA-57-FZ47,,0.5,1,,0.2,0.5
10,HWKROQUZSKPIKQ-MRXNPFEDSA-N,0,1,1.1288805543086,0,-1.1436236874319,-1.30038728150458,-1.83238958367522,-1.09415469680062,CC1CCN(CC[C@H]2CCCN2S(=O)(=O)c2cccc(O)c2)CC1,201038-74-6,5-HT7 Antagonists,HTR5A,CHEMBL1256844,6604889,MoA public,6604889,ZD-44-TM36,,0.5,1,,0.2,0.5
10,GPLUUMAKBFSDIE-KRWDZBQOSA-N,0,1,0.104736323043918,0,-0.539767172945216,-0.354679702753273,-0.326619326870599,-0.540680338709714,NC(=O)c1ccc(CNC(=O)NC[C@H]2CN(Cc3ccc(Cl)c(Cl)c3)CCO2)cc1,408303-43-5,Chemokine CCR3 Antagonists,CXCR3,,10218764,MoA public,10218765,XB-39-AJ51,,0.5,1,,0.2,0.5
10,WJXSWCUQABXPFS-UHFFFAOYSA-N,0,1,-0.057637726508385,0,0.566321486313569,0.926218017718774,0.348179837795911,1.13694562209426,Nc1c(O)cccc1C(=O)O,4920-81-4,Aldehyde Dehydrogenase Inhibitor,ALDH2,CHEMBL445304,86,,,,,0.5,1,,0.2,0.5
10,HOVMHIRTZYQSKM-UHFFFAOYSA-N,0,1,-1.11421569437655,0,3.21330129718062,0.680629238751172,3.16091228886193,1.09724643665466,Cc1cc2c(cc1Cl)N(C(=O)Nc1cccc3ncccc13)CC2,,5-HT2B Antagonists,HTR2B,CHEMBL2110371,10449757,MoA public,10449757,XE-61-UO54,,0.5,1,,0.2,0.5
10,YBKFCWABWAQJTN-VQTJNVASSA-N,0,1,1.42802721316668,0,-1.00674918417159,0.410595158639225,-2.20658656280479,0.479896514123105,CC(=O)N1CSC[C@@H]1C(=O)N[C@@H](Cc1ccc(OCc2c(Cl)cccc2Cl)cc1)C(=O)O,217478-98-3,Cell Adhesion Inhibitors;Integrin alpha4beta1 (VLA-4) Antagonists,ITGB1,CHEMBL351547,9870468,MoA public,9870468,WF-15-NA60,,0.5,1,,0.2,0.5
10,ANDGGVOPIJEHOF-UHFFFAOYSA-N,0,1,1.01293047938704,0,-0.887913713019519,-1.10103310594334,-1.09013593896377,-0.893870591629655,O=C(c1ccc2nccnc2c1)N1CCCCC1,154235-83-3,AMPA Receptor Modulators,GRIA1,CHEMBL136800,148184,MoA public,148184,SA-13-XJ12,,0.5,1,,0.2,0.5
10,OCQPKQVXUZWWQU-UHFFFAOYSA-N,0,0,3.30973147124397,0,-2.98674160532335,-7.49637136908157,-5.26588308447953,-8.98593660594123,COc1ncc(-c2ccc3ncc4c(c3c2)n(-c2cn(C(C)C)nc2C)c(=O)n4C)c(OC)n1,,dual mTOR PI3K inhibitor,MTOR,,59619873,MoA public,59619873,PF-59-CY33,,0.5,1,,0.2,0.5
10,UIURJGHFUQVQKB-UHFFFAOYSA-N,1,0,33.8332475977696,0,-11.6072114417764,-12.9662011646019,-19.3673357427775,-15.0154638384216,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)NC(C)C)n1,,Focal Adhesion Kinase (FAK) Inhibitors,PTK2,,10460099,,,,AB,4,6.2,A,2,2.5
10,UTNUDOFZCWSZMS-YFHOEESVSA-N,0,1,0.435048560460409,0,-2.56924062907807,-2.32048375649989,-1.0896977001055,-2.71138317443808,C/C(O)=C(\C#N)C(=O)Nc1ccc(C(F)(F)F)cc1,108605-62-5,Dihydroorotate Dehydrogenase (DHODH) Inhibitors,DHODH,CHEMBL973,54684141,MoA public,54684141,RB-89-LB88,,0.5,1,,0.2,0.5
10,WRHJCJHWJSQAHY-UHFFFAOYSA-N,0,1,-1.0472972553366,0,1.07128931970178,0.812287353758945,1.51142373223676,0.235093370481169,O=c1c2c[nH]c3ccccc3c-2nn1-c1ccccc1,77779-60-3,"GABA(A) BZ Site Receptor Antagonists;Non-Steroidal Antiinflammatory Drugs;""GABA(A) BZ Site Receptor Antagonists;Non-Steroidal Antiinflammatory Drugs""",GABRA1,,,MoA public,,LA-90-EP60,,0.5,1,,0.2,0.5
10,GJPICJJJRGTNOD-UHFFFAOYSA-N,0,1,-0.708699207927858,0,0.322189440351685,-0.0711739697991486,1.07891652385243,-0.657182696836652,COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)nc(-c2ncccn2)nc1OCCO,1174918-31-0,Endothelin ETA Receptor Antagonists;Endothelin ETB Receptor Antagonists,EDNRA,CHEMBL957,104865,MoA public,104865,SB-64-AD50,,0.5,1,,0.2,0.5
10,MTCFGRXMJLQNBG-UWTATZPHSA-N,0,1,-0.804636257531027,0,0.50575724301742,1.09948114987304,0.617771341700538,0.895734437792842,N[C@H](CO)C(=O)O,13095-79-9,NMDA Glycine-Site Agonists,GRIN1,CHEMBL285123,71077,,,,,0.5,1,,0.2,0.5
10,WKSAUQYGYAYLPV-UHFFFAOYSA-N,0,0,0.64158754965654,0,1.22603100138512,2.60096549722705,6.18118338165916,3.83376565110007,CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1,19085-09-7,Pharmacological Chaperones;Dihydrofolate Reductase (DHFR) Inhibitors,DHFR,CHEMBL3137689,4993,MoA public,4993,HD-54-TF26,,0.5,1,,0.2,0.5
10,GUGBOAVFOFNJFG-VAWYXSNFSA-N,1,0,6.36368151764522,0,-12.0127226369703,-13.5142530257553,-19.5789552074716,-15.5885600225994,O=C(/C=C/c1ccc(CNCCCc2c[nH]c3ccccc23)cc1)NO,,Histone Deacetylase (HDAC) Inhibitors,HDAC9,CHEMBL139836,11810219,MoA public,11810219,QA-07-KC40,AB,4,6.2,A,2,2.5
10,BCFGMOOMADDAQU-UHFFFAOYSA-N,0,0,-0.474757150878587,0,-3.21114444930944,-2.30138457958815,-2.27091390665106,-6.39840112317286,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,1092929-10-6,EGFR (HER1;erbB1) Inhibitors;HER2 (erbB2) Inhibitors;Inhibitors of Signal Transduction Pathways,EGFR,CHEMBL1076241,208908,MoA public,208908,DB-63-AM56,,0.5,1,,0.2,0.5
10,NTPLIHVIDFWRGV-UHFFFAOYSA-N,0,1,1.67290832469713,0,-1.25592442316439,-2.31449344696576,-3.43663187690742,-1.90227820273245,CN1CCC(O)(c2cn(-c3ccnc(NC4CCCC4)n3)c(-c3cccc(C(F)(F)F)c3)n2)CC1,,p38alpha MAPK Inhibitors,MAPK14,CHEMBL118258,10005638,,,,,0.5,1,,0.2,0.5
10,FYSRKRZDBHOFAY-UHFFFAOYSA-N,0,1,2.08701824260041,0,-2.42222750747839,-0.48784436270648,-3.26705754487687,-0.459086450569173,NC(=O)c1ccc(N(C(N)=O)c2c(F)cccc2F)nc1-c1ccc(F)cc1F,479543-46-9,P38a kinase inhibitor,MAPK14,CHEMBL1090090,10341154,MoA public,10341154,DC-59-NQ20,,0.5,1,,0.2,0.5
10,BURJZXYDAYWVQP-UHFFFAOYSA-N,0,0,0.869471779571524,0,2.49575084988693,0.270807320393484,2.71133652737644,-2.33555599729778,Nc1ncc(-c2cc(N3CCOCC3)nc(N3CCOCC3)n2)c(N)n1,,Phosphatidylinositol 3-Kinase alpha (PI3Kalpha) Inhibitors,PIK3CA,CHEMBL2017975,59507839,MoA public,59507839,MB-94-KL85,,0.5,1,,0.2,0.5
10,XDLYKKIQACFMJG-WKILWMFISA-N,0,0,1.18904609501936,0,-11.8777405819027,-13.4997156120194,-19.2041503167195,-15.5123723054251,COc1ccc(-c2cc3c(C)nc(N)nc3n([C@H]3CC[C@H](OCCO)CC3)c2=O)cn1,1013101-36-4,Mammalian Target of Rapamycin (mTOR;FRAP1) Inhibitors;Phosphatidylinositol 3-Kinase (PI3K) Inhibitors,MTOR,CHEMBL1234354,,MoA public,25033539,VA-06-DB75,,0.5,1,,0.2,0.5
10,JMPOIZCOJJMTHI-UHFFFAOYSA-N,0,1,0.227408950456136,0,-1.09417944443371,-1.45383979226324,-1.0746381057014,-1.30883440782304,O=C(CCn1cnc2c(=O)[nH]cnc21)Nc1ccc(C(=O)O)cc1,138117-50-7,Neurotrophic Agents,ADA,CHEMBL2104345,135409548,MoA public,132123,YC-50-TQ16,,0.5,1,,0.2,0.5
10,UIFFUZWRFRDZJC-SBOOETFBSA-N,0,0,-0.8519069493608,0,0.101768915790777,2.03097955421706,3.60423054993779,1.4215466569403,CCCCCC[C@H]1C(=O)O[C@H](C)[C@H](NC(=O)c2cccc(NC=O)c2O)C(=O)O[C@@H](C)[C@@H]1OC(=O)CC(C)C,116095-18-2,Electron transport chain inhibitor;Cytochrome c reductase;Electron Transport Chain Inhibitors,UQCRC1,CHEMBL211501,14957,,,,,0.5,1,,0.2,0.5
10,DKZGKUZHMHEHBU-UHFFFAOYSA-N,0,0,-1.13077497347002,0,-2.18831669655658,-2.4512616260555,0.385210966570489,-0.953896635992305,Cc1nc(NC(=O)NCC(=O)N(C)C)sc1-c1ccc(S(C)(=O)=O)c(F)c1,,Phosphatidylinositol 3-Kinase gamma (PI3Kgamma) Inhibitors,PIK3CG,,11154210,MoA public,11154210,XD-44-FJ34,,0.5,1,,0.2,0.5
10,JQXXHWHPUNPDRT-WLSIYKJHSA-N,0,1,-0.364260898802457,0,-0.275349068514829,-1.25700521428256,-0.264008905224176,-0.999838977498523,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,13292-46-1,DNA-Directed RNA Polymerase Inhibitors;Enzyme Inducers;RNA Polymerase (Bacterial) Inhibitors,NR1I2,CHEMBL374478,86278253,,,,,0.5,1,,0.2,0.5
10,WVJQRGXWNDPXAN-UHFFFAOYSA-N,0,1,-0.269384973038478,0,-0.219449067615743,-0.253350307983631,-0.405075863478729,-0.189428618088544,,,,,,,,,,,0.5,1,,0.2,0.5
10,NCRSWJPOFRASIF-HMMYKYKNSA-N,0,0,-2.10014415606915,0,11.1725480595294,2.68610594996913,11.5543146062605,10.8762359870832,C/C1=C\C(C)C(C)OC(=O)CC(c2ccc(O)cc2)NC(=O)C(Cc2c[nH]c3ccccc23)N(C)C(=O)C(C)NC(=O)C(C)C1,,Actin stabilizer,ACTB,,10371638,,,,,0.5,1,,0.2,0.5
10,BAWKQIKBNVOTQP-UHFFFAOYSA-N,0,0,0.689469287373645,0,-2.55340604331976,-4.60335714925834,-3.54155016224097,-3.91091442480241,c1ccc(-n2cnc3cnc4ccc(-c5cccc(N6CCNCC6)c5)cc4c32)cc1,,RET inhibitor,RET,,11350256,,,,,0.5,1,,0.2,0.5
10,KYHUARFFBDLROH-MOPGFXCFSA-N,0,1,0.171607727708837,0,-0.633083661473535,-0.973188543070379,-0.610048942503745,-1.04585003695802,Cc1cc([C@@H](C)Nc2cccc(-c3cc(C)c(C(=O)N[C@@H](C)C(=O)O)c(C)c3)c2)ccc1Cl,1233332-14-3,,S1PR1,CHEMBL3086703,59393720,MoA public,59393720,JA-89-EF08,,0.5,1,,0.2,0.5
10,JUOSGGQXEBBCJB-GORDUTHDSA-N,0,1,0.420558652559424,0,-0.504784620071722,-0.117214347852601,-0.954908178523496,-0.712897820973507,CNCC/C=C/c1cccnc1,1129-68-6,Nicotinic Receptor Agonists;Nicotinic alpha4beta2 Agonists,CHRNA4,CHEMBL132966,5310967,,,,,0.5,1,,0.2,0.5
10,KQKPFRSPSRPDEB-UHFFFAOYSA-N,0,1,0.249919865948163,0,-0.568730501474231,-0.0182544392772293,-0.272359822776703,-0.225673392259972,CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1,103628-46-2,5-HT1B Agonists;5-HT1D Agonists,HTR1B,CHEMBL1201150,5358,MoA public,5358,AA-90-AU53,,0.5,1,,0.2,0.5
10,NTHMDFGHOCNNOE-ZJUUUORDSA-N,0,1,0.987459074776901,0,0.23270599079377,0.879838095417116,-0.443778594729259,0.597834869452974,CSC[C@H]1CN(Cc2c[nH]c3c(N)ncnc23)C[C@@H]1O,,Methylthioadenosine Phosphorylase (MTAP) Inhibitors,MTAP,CHEMBL405346,656970,MoA public,656970,RA-02-OJ95,,0.5,1,,0.2,0.5
10,PSAJCYLXNSDJCJ-NXQCLTBJSA-N,0,0,-1.5363103003032,1,-5.68493131393121,9.52282025958541,-4.93370954771617,17.1895141543047,,,,,,,,,,C,4,1.5,B,6.2,2.5
10,SKYWIMYOGAWOMB-IRXDYDNUSA-N,0,1,-0.188790001807809,0,0.898066528231704,0.665387208029722,1.59763278945354,0.407792820544447,N=C(N)NCCC[C@H](NC(=O)c1ccc2ccccc2c1O)C(=O)N1CCC[C@H]1C(N)=O,178925-65-0,,TPSAB1,CHEMBL423874,177339,MoA public,177339,SA-62-CF55,,0.5,1,,0.2,0.5
10,PSCXFXNEYIHJST-QPJJXVBHSA-N,0,1,-0.543717684079891,0,1.19889934981127,1.26439397903255,1.49432305628736,1.41259186667239,O=C(O)C/C=C/c1ccccc1,1914-58-5,Peptidyl-Glycine alpha-Amidating Monooxygenase (PAM) Inhibitors,PAM,CHEMBL2269608,5370625,,,,,0.5,1,,0.2,0.5
10,YKPUWZUDDOIDPM-VURMDHGXSA-N,0,1,-0.0638898431673825,0,-0.110054191438166,-1.26226191678832,0.13366954444034,-1.05000175116334,COc1cc(CNC(=O)CCCC/C=C\C(C)C)ccc1O,25775-90-0,TRPV1 (Vanilloid VR1 Receptor) Agonists,TRPV1,CHEMBL313971,1548942,,,,,0.5,1,,0.2,0.5
10,BLGXFZZNTVWLAY-DIRVCLHFSA-N,0,1,0.10987246206665,0,-1.32574647482889,-0.440332538800481,-1.15165229238944,-0.464739387649358,COC(=O)[C@@H]1[C@@H](O)CC[C@@H]2CN3CCc4c([nH]c5ccccc45)[C@@H]3C[C@@H]21,112350-93-3,alpha-Adrenoceptor Antagonists,ADRA1B,CHEMBL10347,197067,MoA public,197067,JF-45-JM50,,0.5,1,,0.2,0.5
10,BLGXFZZNTVWLAY-DIRVCLHFSA-N,0,1,0.10987246206665,0,-1.32574647482889,-0.440332538800481,-1.15165229238944,-0.464739387649358,COC(=O)[C@@H]1[C@@H](O)CC[C@@H]2CN3CCc4c([nH]c5ccccc45)[C@@H]3C[C@@H]21,112350-93-3,alpha-Adrenoceptor Antagonists,ADRA1B,CHEMBL10347,197067,MoA public,197067,QE-67-NQ34,,0.5,1,,0.2,0.5
10,BLGXFZZNTVWLAY-DIRVCLHFSA-N,0,1,0.10987246206665,0,-1.32574647482889,-0.440332538800481,-1.15165229238944,-0.464739387649358,COC(=O)[C@@H]1[C@@H](O)CC[C@@H]2CN3CCc4c([nH]c5ccccc45)[C@@H]3C[C@@H]21,112350-93-3,alpha-Adrenoceptor Antagonists,ADRA1B,CHEMBL10347,197067,MoA public,197067,YC-28-VS60,,0.5,1,,0.2,0.5
10,MUXFZBHBYYYLTH-UHFFFAOYSA-N,0,1,0.820214794929151,0,-0.367701600144043,-0.416155381737569,0.1706253053209,-1.23719915802068,CC(C(=O)O)c1ccc2c(c1)CC(=O)c1ccccc1S2,1166864-09-0,Cyclooxygenase (COX) Inhibitors;Non-Steroidal Antiinflammatory Drugs,PTGS2,CHEMBL1765291,5720,,,,,0.5,1,,0.2,0.5
10,JLJAVUZBHSLLJL-DQEHQXCCSA-N,0,1,2.73421342036169,1,-3.25837198800871,-1.70406287663703,-3.42413563868942,-2.92467052181167,,,,,,,,,,C,4,1.5,B,6.2,2.5
10,SUAJDOQSUKIRNA-KRWDZBQOSA-N,0,1,-0.586808163131799,0,-0.0904744236451847,0.634200360656017,0.547149146619251,0.740171214765075,N[C@@H](CCCCNC(=O)OCc1ccc([N+](=O)[O-])cc1)C(=O)N1CCCCC1,,Dipeptidyl Peptidase IX (DPP9| DPRP2) Inhibitors,DPP9,,24784428,MoA public,24784428,KF-75-QZ31,,0.5,1,,0.2,0.5
10,FGPJLEXUYISLTH-UHFFFAOYSA-N,0,1,-0.939755501539759,0,11.742740788179,6.45598438603704,9.17288262149307,6.10261482639266,COc1ccc(Nc2ncc(Cl)c(Nc3ccc(N4CCC(N5CCN(C)CC5)CC4)c4c3C(=O)N(C)C4)n2)c(OC)c1,881414-87-5,FAK inhibitor,PTK2,,67037549,,,,,0.5,1,,0.2,0.5
10,KURWKDDWCJELSV-UHFFFAOYSA-O,1,0,28.510532644569,0,-12.001202315032,-13.3017903121356,-19.2932337987213,-15.6865164322189,,,,,,,MoA public,446654,JA-49-EI65,AB,4,6.2,A,2,2.5
