Barcode,multiplexed_barcode,hcse_plate_id,Row,Column,well_type,inchi_key,solution_name,plate_name,concentration,units,GFP.PrP.count_value,GFP.PrP.count_ratio_value,GFP.PrPko.count_value,GFP.PrPko.count_ratio_value,GFPko.PrP.count_value,GFPko.PrP.count_ratio_value,GFPko.PrPko.count_value,GFPko.PrPko.count_ratio_value,Memb.intensity_unclassified.count_value,Membrane_Intensity_MedianIntensity_CorrPrP.GFP.PrP.median_value,Membrane_Intensity_MedianIntensity_CorrPrP.GFP.PrPko.median_value,Membrane_Intensity_MedianIntensity_CorrPrP.GFPko.PrP.median_value,Membrane_Intensity_MedianIntensity_CorrPrP.GFPko.PrPko.median_value,Membrane_Intensity_MedianIntensity_CorrPrP.Memb.intensity_unclassified.median_value,Membrane_Intensity_MedianIntensity_GFP.GFP.PrP.median_value,Membrane_Intensity_MedianIntensity_GFP.GFP.PrPko.median_value,Membrane_Intensity_MedianIntensity_GFP.GFPko.PrP.median_value,Membrane_Intensity_MedianIntensity_GFP.GFPko.PrPko.median_value,Membrane_Intensity_MedianIntensity_GFP.Memb.intensity_unclassified.median_value,total.count_value
VH97007015,,35975,25,14,SA,BWZNJVZTAWBIFG-UHFFFAOYSA-N,SOL123F993B,AEOS01138798,0.19942441472 ,uM ,-4.62168364475097,-6.066734026460247,5.50829795104576,8.890405208508621,-1.1541594255396237,-0.45556774189313787,0.352792004231723,1.1167419936617498,5.179754404895634,-6.752123260970624,-2.122353671108402,-0.47455819113227865,-3.513786851712717,-1.033465254754953,0.9042682163313726,2.9787970515617808,-0.8774943320324164,-1.083428529538646,0.6481747840232928,720.0
VH97007015,,35975,25,17,SA,NRJSHVPDELFHKB-UHFFFAOYSA-N,SOL1244434A,AEOS01138798,0.19942441472 ,uM ,0.6987714989314817,0.8335644937535632,-0.5700481885568305,-0.32887776418683945,-0.6081545731208201,-0.4268373764675121,0.6144281906205783,0.8614832561464926,1.4175280912819586,-0.045577488743244354,-0.6090449377047615,1.675582775577142,0.2811661218415946,1.3463875753499033,0.20261919456248212,-0.1946237629229575,-2.167507230496511,0.7856170821286498,0.12149166349481139,789.0
VH97007015,,35975,25,20,SA,CEGSUKYESLWKJP-UHFFFAOYSA-N,SOL12080B32,AEOS01138798,0.19942441472 ,uM ,-1.2027281166860264,-0.2683498042715712,-0.4885755330707787,0.26872764619043316,0.08169068841742436,0.41864465416104224,0.5835161396990978,1.0886889155275714,2.2525451241533796,0.118655412494179,1.2534330734242585,0.9791938908258748,0.19179478479322634,-0.8581597033721895,-1.3108282435825676,1.0995358887542994,0.5888397130515982,-0.023131963482232686,-1.3366300311223336,723.0
VH97007015,,35975,25,23,SA,WJUNQSYQHHIVFX-UHFFFAOYSA-N,SOL124A379E,AEOS01138798,0.19942441472 ,uM ,-0.7659969670771394,-2.286640529878415,2.1810721598490916,2.700085797277622,-1.0562115862349926,-0.8866270778860534,2.049045893909096,1.9037788589392106,1.0424951951217039,-3.0907382132421626,-1.0547813129557977,1.1359717735657404,-1.068574101251458,0.14852193761013976,-0.8673001842288071,-0.1879618274753787,-0.8950893221794634,-0.11544304476631582,-0.9293994864833598,810.0
VH97007015,,35975,25,26,SA,XNWDRALEEPGBHB-UHFFFAOYSA-N,SOL11E43FF5,AEOS01138798,0.19942441472 ,uM ,1.2189425869196098,0.1103011360015821,-0.27144459615483213,-0.5239381270750502,0.5893114996823821,0.2591098422683571,-0.029961288208770507,0.058102047514111924,0.11272762060840015,0.13065568186313375,1.0499164359745692,-0.5373480425717977,0.11656484829986842,1.2713964534697213,-0.10528044217607893,0.2950424193014249,-0.2192606327657012,1.1611498460980443,-0.704993911690436,856.0
VH97007015,,35975,25,29,SA,BZZYIHQWCXHSMZ-FMSKOOSDSA-N,SOL1238787C,AEOS01138798,0.19942441472 ,uM ,-0.10018613048273141,0.2565713323417654,-0.44728585544226,-0.4343617334228994,0.06507938041305816,0.10046632985020212,-0.4076437205988942,-0.11341960532322932,0.684053010328294,-0.10867783213457125,-0.358884963124592,-1.0527231235731263,-0.06331241891133359,0.1270352486115165,-0.3440467296444154,-0.9814948655151592,-1.5070305369852381,0.25062512688282335,0.048508863636010355,802.0
VH97007015,,35975,25,32,SA,PMJIHLSCWIDGMD-UHFFFAOYSA-N,SOL1249C83E,AEOS01138798,0.19942441472 ,uM ,-3.924833850710372,-0.8186115010923418,-0.15167149298779048,1.2761411589579552,-1.472515911193424,-0.6051787336300697,-0.37004531633749144,0.4367231507957932,2.1188333415963183,-0.6449393531598864,-0.5984493980685643,-1.0132819530349515,-2.7924179979891,0.9001211852045286,-0.23092618313019436,-0.2294613183998654,2.0636459285572943,-1.9528508589592026,-0.9076120782900673,643.0
VH97007015,,35975,25,35,SA,KXSNSVDPSDYDHW-HXUWFJFHSA-N,SOL121F59AE,AEOS01138798,0.19942441472 ,uM ,0.8816936399384784,0.5059311365826559,0.14270117494002577,-0.08303862668463403,-1.7514632583030014,-1.688070291531559,0.4755622681932868,0.39349878452766,-0.0431386522106081,-0.6912407736940412,0.928374198925917,-0.17122805737694474,1.9565438404507596,1.2260556921680685,1.4461196606453015,0.10760904352969343,-0.14635065259765295,0.6689962006290813,3.3440416461886238,840.0
VH97007015,,35975,25,38,SA,YPHMISFOHDHNIV-FSZOTQKASA-N,SOL124A3E53,AEOS01138798,0.19942441472 ,uM ,-7.405359888483462,-1.701080971788879,-1.2236161911845682,2.1995255263252953,-1.7813780668329728,-0.23700365285925698,-0.9829813279011543,0.44124097665653933,-0.5802871996004341,-2.5944214385610014,-0.4541720588321318,-0.08159519811438981,3.2372414578431643,-0.38389426129550525,-0.6712545610307865,-0.07955114976421547,0.27213384538022434,-2.2735025623921357,-1.084551191897885,434.0
VH97007015,,35975,25,41,SA,XYUYSDBKGVJSKN-UHFFFAOYSA-N,SOL124EB472,AEOS01138798,0.19942441472 ,uM ,-3.883048491931485,-0.20751083693586447,-1.5607682829135117,-0.3443636301734225,0.2630931046865627,1.219828726315977,-0.34772370047158513,0.45183890717454167,-0.996381172374559,0.045200646628429896,0.07133086472247052,0.074080059507533,-0.893171430203551,-0.802816759612068,-1.303300619533768,-0.9297437887666983,-0.861119737248944,1.6248081652392141,1.7879348115326088,579.0
VH97007015,,35975,25,44,SA,GNKAYRQCODZPBL-HSZRJFAPSA-N,SOL120BFE9B,AEOS01138798,0.19942441472 ,uM ,-0.08161660253084221,0.12516733961253187,0.33875314191111644,0.7107687546886661,-0.4507626846877423,-0.3812189417464827,-1.7220504163484052,-1.37625471971789,0.8125117403628493,-0.31711182208463884,0.15916586227116106,0.11852887399217546,1.839846160058672,3.044460439984303,1.5334097977804906,-0.7353454892212329,0.2484121099479478,-1.6173170931942562,-1.1881631912714647,770.0
VH97007015,,35975,25,47,R1,,,AEOS01138798,,,-15.119045481598231,-29.884144174261884,35.06765292698528,40.173557738426716,-3.8869128236470156,-3.182464183647083,5.427605976781788,4.396362082686709,-2.1515352219295787,-5.223574453218902,-13.466209705183056,,-6.658799716951351,-46.63310504296358,80.11820093956365,5.679942173770941,,-0.23921605187815748,-5.602686131633797,815.0
VH97007015,,35975,26,2,SA,HHBOWXZOLYQFNY-UHFFFAOYSA-N,SOL123DA04F,AEOS01138798,0.19942441472 ,uM ,1.3754078672779713,2.215751232168111,-1.7347355108528195,-2.1200430737917717,-1.3858154018077695,-1.1836459224519513,-0.8550234976190978,-0.507057943711826,1.7798902757440598,1.2360474910745112,1.0857034160630477,0.24409356717652014,-0.42146627872306747,0.6177757001227119,-0.5333352428236277,1.665826004680664,-1.1171958402087234,-0.2359877787541266,-0.879307325780269,884.0
VH97007015,,35975,26,5,SA,TXZRKKQUOSAZKF-UHFFFAOYSA-N,SOL120824C6,AEOS01138798,0.19942441472 ,uM ,-2.0928570551948895,-0.6777387260222423,0.19631321128472326,0.911345817014155,-1.1415882298840465,-0.5857365195442313,0.8345303750934576,1.1711009419772453,-0.6495589572916924,0.6040784896205829,-2.0465794246215414,-0.7597009150845427,2.5440853898294327,0.45992161811869814,-0.2204001359784888,-1.184052190946624,-0.8458923359916151,0.626226266743586,-1.4852698295651494,783.0
VH97007015,,35975,26,8,SA,CKCSOMMBIPJYSG-UHFFFAOYSA-N,SOL11E77B71,AEOS01138798,0.19942441472 ,uM ,-1.4476639628360644,-0.35872513826560076,0.03478750142122968,0.6909239091978483,-0.9656726492717662,-0.4637588303451056,0.6862707934890797,0.9611025276917968,1.2101296779501483,-0.007285291530450719,-1.1923826272197369,-0.10679484615073409,-1.4662400178853285,-0.10836100599593347,-0.012787167144774575,-0.7629632283174773,-2.651849244554214,-0.0474228299385311,-1.120616780922288,810.0
VH97007015,,35975,26,11,SA,KLSRELDSEJWOAS-UHFFFAOYSA-N,SOL1238471E,AEOS01138798,0.19942441472 ,uM ,0.18280982697719791,-1.5184125183527641,2.2366415914252427,2.2558700248408896,0.4239405453615817,0.18639872187868117,1.1542812880966908,0.8865404199838014,3.277029113211694,-1.5461466584173678,-0.04648490288931054,-0.06624987341186912,-2.4176465342960047,-0.7673467439577065,-0.072898449478837,0.5224519254777595,-0.46460982262443795,-0.7587326642674082,-0.5773824163543272,916.0
VH97007015,,35975,26,14,SA,BWZNJVZTAWBIFG-UHFFFAOYSA-N,SOL123F993B,AEOS01138798,0.19942441472 ,uM ,-6.266095089169943,-8.532148310378455,6.880506337865839,11.65561081951718,-0.1347997569196827,0.7249181256056615,0.04346426866061466,0.975504844059851,2.2212715803205034,-5.793007801712751,-3.8933251375645894,-0.12059543487188143,-2.9397928624766947,1.6045775255587453,0.8607714922833072,3.4182994061955525,-0.794671674588065,0.35182175264606796,1.5975876555506987,673.0
VH97007015,,35975,26,17,SA,NRJSHVPDELFHKB-UHFFFAOYSA-N,SOL1244434A,AEOS01138798,0.19942441472 ,uM ,-0.40849940340277197,-0.8741146923575372,1.4087718352321885,2.1848303922207397,-0.6722656190786992,-0.42603234223089015,-0.5615044740406091,-0.12604595186784767,1.5426638430013857,0.4941336571254081,-1.0006073930814021,-0.1023635523340242,-1.0952334962446435,-1.1075269430100225,1.3661744239122946,-0.5259122129407346,-0.1959467779619046,0.7204973458424175,-1.5069307684879003,782.0
VH97007015,,35975,26,20,SA,CEGSUKYESLWKJP-UHFFFAOYSA-N,SOL12080B32,AEOS01138798,0.19942441472 ,uM ,-0.4261246303483706,1.3172454550306474,-1.8551291269198282,-1.5875197710665658,-1.0296121075634639,-0.5962528334078855,0.9039182810563432,1.3472547692781982,-0.2844108998163097,0.26794010199874446,1.4553776198263224,0.6112583006880128,-1.4769499834870854,-1.1749771766586652,-0.711981243311816,-1.2836143557226827,-2.216766558841653,-0.8983568067502641,-1.1100852704335147,720.0
VH97007015,,35975,26,23,SA,WJUNQSYQHHIVFX-UHFFFAOYSA-N,SOL124A379E,AEOS01138798,0.19942441472 ,uM ,1.341627828577057,0.28583029239995533,0.08191375954662125,-0.047113165057814585,-1.5647037909586863,-1.3572615602268896,0.39938033971934406,0.4373412342733382,2.736814733711385,0.12357804279741472,-0.9499254827675756,-0.38949678841682567,-0.6673275340264563,-0.5185533721410642,3.261546156856447,0.7860400251997752,-1.0317603468980685,-0.6096096829819715,3.5712208466700246,859.0
VH97007015,,35975,26,26,SA,XNWDRALEEPGBHB-UHFFFAOYSA-N,SOL11E43FF5,AEOS01138798,0.19942441472 ,uM ,0.10327669715994948,0.026261978692496805,-0.27536327171781894,-0.239010116032937,0.2847361517320085,0.26378108483863216,-0.5989652009028579,-0.2736187439561791,-0.12701156606228708,1.739616729589994,-0.15811555672114222,1.8780466917911287,-1.598475221509757,1.617201907907948,0.2097501738851023,0.7601694301679851,-0.9361656448619258,-0.00765490637483264,-0.21294305395799445,804.0
VH97007015,,35975,26,29,SA,BZZYIHQWCXHSMZ-FMSKOOSDSA-N,SOL1238787C,AEOS01138798,0.19942441472 ,uM ,0.3021638056454545,0.925708028343256,-0.7983938459070917,-0.8927711680287913,-0.06750993252183318,-5.67164871764984E-4,-1.6089460968248375,-1.101546794156978,0.44373069429376455,2.7053971580765444,0.7893392416218636,0.6775846104269324,1.591187857769541,-0.3997663256149809,-0.13767009681131123,0.20884628468761907,-0.2813158629968702,-1.8003945259596466,-0.9868052490163263,805.0
VH97007015,,35975,26,32,SA,PMJIHLSCWIDGMD-UHFFFAOYSA-N,SOL1249C83E,AEOS01138798,0.19942441472 ,uM ,0.6964615914482715,0.6191857389174815,-0.2788307236746275,-0.5062248856336782,-0.3525851479064295,-0.3937727306784162,-0.25489289209673294,-0.0700622125200721,0.4615634554361151,0.8330734102091104,-0.5876947781410398,0.09262977987851102,0.4934681928904407,-0.6085636226089834,-0.6961425467096505,-0.37555407315058786,0.11766471251094117,1.0109346369323529,3.5712561438386246,837.0
VH97007015,,35975,26,35,SA,KXSNSVDPSDYDHW-HXUWFJFHSA-N,SOL121F59AE,AEOS01138798,0.19942441472 ,uM ,1.6375572159140623,1.0097429594366698,-0.22548380456365527,-0.639805117679098,-0.4790331494446256,-0.7272537008139492,-1.144908129335578,-0.897331328217156,1.8804761592152115,1.0387223353630468,0.6198378857694911,0.7757428695767624,0.11030468065439449,1.4894985784689192,0.4533390151644385,-0.29839290831867066,-0.09447375173623027,0.805459126997757,0.24427901898801035,870.0
VH97007015,,35975,26,38,SA,YPHMISFOHDHNIV-FSZOTQKASA-N,SOL124A3E53,AEOS01138798,0.19942441472 ,uM ,-8.914276085264664,-4.883836054900345,-1.3278453952029168,2.660109303056104,2.0258955064061297,6.629900483793318,0.8471394924789581,3.8136071257576463,-0.31461106902250346,-4.531241630209696,-0.49811101367140154,-0.6842249613998247,1.373352147720101,-0.28806093271276345,-3.0972094661673215,-0.2900537022652556,-1.6079611748819798,-0.14011901323722686,-1.4174249890886994,394.0
VH97007015,,35975,26,41,SA,XYUYSDBKGVJSKN-UHFFFAOYSA-N,SOL124EB472,AEOS01138798,0.19942441472 ,uM ,0.18780827651081283,-0.4482823200345224,0.5914931711848571,0.678105373666958,-1.4077107662588506,-1.4103060384514425,2.3395373189499034,1.9630699194540921,-0.017013882631139222,-1.628841048291255,-1.4243205626569673,0.5370038309864058,-0.5857597889538063,-2.944870208983512,0.17551801683929658,-0.972211228440309,-2.155357238308652,1.193486361173553,-0.5783931318623464,799.0
VH97007015,,35975,26,44,SA,GNKAYRQCODZPBL-HSZRJFAPSA-N,SOL120BFE9B,AEOS01138798,0.19942441472 ,uM ,-0.9437427685768214,0.6171489076384156,-1.1469718313560264,-0.7151490220991753,-0.27542396474752406,0.06936458877808772,0.529186675591014,0.8509202989573207,-0.11692539383694613,0.7249256533661086,0.02299422870394176,0.23644496842795432,-0.7583465261942038,-0.34308421077579354,1.0186245952207504,0.025274699014061736,1.034383549433784,0.8851320012545681,-0.6718147675120145,707.0
VH97007015,,35975,26,47,R1,,,AEOS01138798,,,-15.119045481598231,-29.884994366373594,36.246157036061405,40.61941163418279,-3.8869128236470156,-3.182464183647083,3.911348313494372,3.072974665737482,-2.3895515777710203,9.60624223298816,-12.775235089679496,,-6.658799716951351,-45.79562855795435,1.45234617402189,6.080562724318816,,0.27563447780379485,-5.602686131633797,830.0
VH97007015,,35975,27,2,SA,HHBOWXZOLYQFNY-UHFFFAOYSA-N,SOL123DA04F,AEOS01138798,0.06301811505152 ,uM ,0.8365273127673966,-0.015356288167220932,0.2553865360064009,-0.14893474239844112,1.0385329843937376,0.5102009995971974,0.37679642264539615,0.33359837154996597,1.442301510304159,0.15698781347922594,-2.4717463928784906,-0.35175776891640936,0.5767108199164506,-0.42703916056650815,0.14541517495831624,0.6065269579598975,-0.15485065885025404,-0.16267483824445947,-1.8650969118961302,909.0
VH97007015,,35975,27,5,SA,TXZRKKQUOSAZKF-UHFFFAOYSA-N,SOL120824C6,AEOS01138798,0.06301811505152 ,uM ,0.04786861242978789,0.10032015866138938,0.018907441588455136,0.06482584275125473,-0.018212968527428767,-0.03713868449188834,-0.31579407749900085,-0.08333176863541743,1.153769294147296,0.989597062904207,0.13388231415239965,0.3191834778549238,-2.117921091581196,1.6740828336220357,2.0930171173165415,0.3864599116626427,-0.09327767419349883,-0.6575999614684216,2.4130232135335694,873.0
VH97007015,,35975,27,8,SA,CKCSOMMBIPJYSG-UHFFFAOYSA-N,SOL11E77B71,AEOS01138798,0.06301811505152 ,uM ,0.5544383719680477,0.16335613141497302,-0.2713735823805921,-0.261649382325025,0.8600427731301342,0.5687248535358029,0.4103720749287837,0.39980964796401747,1.1080490339697842,-0.22243648566780566,-2.166766676070674,0.29971215961693626,0.062156272049673424,-0.5944535989893608,0.385295654379064,-0.7607880112363221,1.0504031310914608,-0.2732291296629376,-0.27390330240644406,894.0
VH97007015,,35975,27,11,SA,KLSRELDSEJWOAS-UHFFFAOYSA-N,SOL1238471E,AEOS01138798,0.06301811505152 ,uM ,1.4448430063063267,0.7845496438852738,-0.5148863883846765,-0.5841313116412399,0.024531416989156667,-0.0881722044227147,0.2372332193866555,0.2286203468958949,-1.1036050391627468,-0.7592471952016864,1.6757440873134908,0.5012811704760167,-0.5168444462434991,1.2054976846797347,1.0851578728443492,0.4390919233118257,-0.9567781847461944,-0.16990647765731895,-0.47121661327226766,892.0
VH97007015,,35975,27,14,SA,BWZNJVZTAWBIFG-UHFFFAOYSA-N,SOL123F993B,AEOS01138798,0.06301811505152 ,uM ,-0.726006164884491,0.9471450232124634,-1.1976125997358988,-0.6159247865566377,-0.37830106975215316,0.09666298036220355,-0.6415807020462831,-0.056328777131483036,-2.1435365402830766,0.31107802265462886,-0.7686582241926213,2.41251715505683,0.015070820719548985,1.1910248537501265,0.2797791244670604,1.9246158192247111,0.5557344025568641,-2.1944120228514623,-0.9278926098495278,737.0
VH97007015,,35975,27,17,SA,NRJSHVPDELFHKB-UHFFFAOYSA-N,SOL1244434A,AEOS01138798,0.06301811505152 ,uM ,-0.0913674345020555,-1.378524911645459,1.2154889639350583,1.6152632349369143,1.2759954406881462,1.0545161246325705,1.348697737781737,1.332754272275114,0.9789326345701791,-1.9143878320712855,-0.615543030502578,0.1841535355701067,0.5617633206322772,0.19452884688306232,-1.942662751688988,-0.3820827215636884,0.0790394757612948,-0.5861072229425309,-0.5463179885890206,819.0
VH97007015,,35975,27,20,SA,CEGSUKYESLWKJP-UHFFFAOYSA-N,SOL12080B32,AEOS01138798,0.06301811505152 ,uM ,-0.20181050256529373,-1.1745520368522084,0.5485583574448787,0.8700776742702566,0.6064216130085311,0.5375063490743006,2.5667896063977707,2.380615933149524,-1.3794348444822297,0.12404482598701612,0.37274774407531286,0.15895383051167908,-0.7425798936101194,2.7178777242692047,-1.267469499330426,-0.6264060049536126,0.24950358434595338,0.5202347157455869,1.4931352841933878,797.0
VH97007015,,35975,27,23,SA,WJUNQSYQHHIVFX-UHFFFAOYSA-N,SOL124A379E,AEOS01138798,0.06301811505152 ,uM ,-0.7626527084067861,-1.6039007929709845,1.1330079576440624,1.5506110609970831,0.5076876978030744,0.4927003556094324,0.9478473598275172,1.0509768588552502,1.3352854250768258,-0.6256843443067848,-0.7598969231648328,1.4214502318219349,-2.7929747105002516,-1.2228515549821841,-0.16359246440827344,-0.11770825948000901,0.8749358636345036,-2.7394494749510265,-1.7673134883663044,802.0
VH97007015,,35975,27,26,SA,XNWDRALEEPGBHB-UHFFFAOYSA-N,SOL11E43FF5,AEOS01138798,0.06301811505152 ,uM ,-1.0341695893176894,0.10806817951558959,-0.3111878203762697,0.07223581921646334,-1.0813633817459365,-0.6532433126643888,-0.7066859362548571,-0.25662604101270914,0.3418532814997853,-0.7473600586286077,-0.6250924909803095,0.5475547849251398,-0.2817076171922614,-0.2927434305400644,0.49290139150485945,0.344528003765385,-0.9285990221701902,1.4442256004306446,-0.6912190232568846,751.0
VH97007015,,35975,27,29,SA,BZZYIHQWCXHSMZ-FMSKOOSDSA-N,SOL1238787C,AEOS01138798,0.06301811505152 ,uM ,-0.2993870304627957,-0.44570391012696603,-0.05599199602017702,-0.08020370606612677,1.3005470268274366,1.092489620861477,0.6833182003957462,0.782830839780364,2.5805524648121723,-0.11403009705699413,0.4989025315680897,1.0645761659178388,0.30981606448297905,0.732322309365203,-0.3692560804797224,0.007353925196013041,-0.8934303328817624,-0.9671370687687002,1.2347362013867689,821.0
VH97007015,,35975,27,32,SA,PMJIHLSCWIDGMD-UHFFFAOYSA-N,SOL1249C83E,AEOS01138798,0.06301811505152 ,uM ,0.47992286319789346,-0.7077241193683687,1.4544009509890408,1.240595055609658,-0.28700284983922686,-0.40946226165154936,0.10361840813571468,0.1653132820561337,2.371835824955434,-1.405840827337547,0.6365624400673359,-1.1246029145324443,0.23253475462064296,2.6032511564651375,0.4200109603635941,-0.25873998982856605,-0.4476452454323907,-0.8839228161201726,-0.9733925254647104,870.0
VH97007015,,35975,27,35,SA,KXSNSVDPSDYDHW-HXUWFJFHSA-N,SOL121F59AE,AEOS01138798,0.06301811505152 ,uM ,-0.8851915452348303,-0.006728122381545283,-0.06711419814855656,0.1841966195937483,-0.8154542192479997,-0.6015228402238669,0.5040019643329605,0.7175408097296179,1.65565611169154,-1.0586978885983427,0.1277029772461563,0.5482034306966624,-1.867025836345866,0.1095198916723738,0.9848027316477515,-0.44096420074088505,-0.7016769983497103,0.8825507914595649,-0.4984701999378239,767.0
VH97007015,,35975,27,38,SA,YPHMISFOHDHNIV-FSZOTQKASA-N,SOL124A3E53,AEOS01138798,0.06301811505152 ,uM ,-3.0366902992137432,1.739589287326009,-2.4419159629446816,-2.0401720564892556,-0.5421264252855623,0.3209173665598674,-1.4271197854417597,-0.8063812754463947,-1.9620114709004592,0.6098696818595573,0.37238528956367795,3.2349924983808758,0.6928265093262846,-2.159502764570396,0.534821466868587,3.765128426306863,-2.0014296929681272,-3.135495697338827,-1.243092748070833,590.0
VH97007015,,35975,27,41,SA,XYUYSDBKGVJSKN-UHFFFAOYSA-N,SOL124EB472,AEOS01138798,0.06301811505152 ,uM ,-1.7240500639219891,-1.6269300268026936,1.2723337717977348,2.2277350928148745,0.5847461341444804,0.6634814622847623,-0.3806915117830209,-0.08075672372888447,-0.23858524600251732,-1.0882393788308262,1.1183483447178846,0.6415312453514107,0.05419756635363402,-1.6118138659400358,-0.6283922251332023,-0.33483731986548626,-0.07262221653701618,1.0921073393978398,-1.9553295981496792,724.0
VH97007015,,35975,27,44,SA,GNKAYRQCODZPBL-HSZRJFAPSA-N,SOL120BFE9B,AEOS01138798,0.06301811505152 ,uM ,0.9038726727608188,0.16305315199575582,0.7628067750906226,0.8542525310540989,-0.8264695657304357,-0.7862625852716244,-0.6788193932863588,-0.5105715415063147,1.324668640992442,-1.4977633135850101,-0.8833454796306888,-0.5793442894481798,0.43680268594408433,-0.6165163562328726,-0.2724614022350563,0.6885204027820317,1.8249201806554907,1.1062582781186576,0.2655244538212451,817.0
VH97007015,,35975,27,47,R1,,,AEOS01138798,,,-15.119045481598231,-29.889264374952116,41.26760932690749,41.15491047904281,-3.8869128236470156,-3.182464183647083,2.395090650206956,1.4964859356947535,0.46664469232627986,-9.895982450243043,-12.775235089679496,,-6.444384110884359,-46.63310504296358,40.26009699707624,5.177467409581685,,0.9907046579176285,-5.521322484735444,933.0
VH97007015,,35975,28,2,SA,HHBOWXZOLYQFNY-UHFFFAOYSA-N,SOL123DA04F,AEOS01138798,0.06301811505152 ,uM ,0.14986612821696121,0.16056040228241814,-0.7135609784609974,-0.9035046752389889,1.6721510021639918,1.2593769569256783,0.7924537092625612,0.7976484320186651,-0.07438346666035404,1.3173235089027955,-0.6746785721114198,0.7902199919102043,0.8387775791191063,0.6570916986268024,-1.1605851314382256,-0.7378509053990683,1.1432090099991346,-0.05836200565898448,-2.06386260559187,849.0
VH97007015,,35975,28,5,SA,TXZRKKQUOSAZKF-UHFFFAOYSA-N,SOL120824C6,AEOS01138798,0.06301811505152 ,uM ,-0.20063562011259214,-0.057831239210507715,0.47686549787541543,0.6781900624486439,-0.8633534007999227,-0.6113921128936711,-0.9786156223024525,-0.5720331005551412,0.5857557838278721,1.8868553538972463,-1.3230359391525957,0.7563361175692828,-0.3396822110997593,1.2634417120206596,-0.30776343330291767,-0.7337670721472855,-4.235702104626048,0.38991705237675084,2.6263422688072353,852.0
VH97007015,,35975,28,8,SA,CKCSOMMBIPJYSG-UHFFFAOYSA-N,SOL11E77B71,AEOS01138798,0.06301811505152 ,uM ,0.04072401037970242,1.2864057802859048,-1.627955076403569,-1.4125902622667286,0.3519166730094601,0.4885270978000937,-1.1078047634714583,-0.6158407461725086,-0.8902731439532194,2.0892159090646385,-0.9429723363950996,-0.032627001083007964,-1.10730858070114,-0.6652902122756901,-1.1583375157912015,-0.5559310768379622,-2.605815614796646,-1.2459825514156535,-0.22472062540160603,821.0
VH97007015,,35975,28,11,SA,KLSRELDSEJWOAS-UHFFFAOYSA-N,SOL1238471E,AEOS01138798,0.06301811505152 ,uM ,0.7300373828334549,-0.3996749223854893,0.501508849575876,0.5357958815879869,0.9353745041311361,0.5951867613829435,0.6744404413185504,0.5696106084153749,1.4287212302516898,-0.2937754167153381,0.05905781668282134,0.4444004998510059,-1.9714856967364993,0.25507632482694936,-0.092798398107088,-0.21299150299098532,-1.361010501538822,-0.27295449477381467,-0.31197145879341326,898.0
VH97007015,,35975,28,14,SA,BWZNJVZTAWBIFG-UHFFFAOYSA-N,SOL123F993B,AEOS01138798,0.06301811505152 ,uM ,-1.3864853346491688,-1.5109816040436603,0.38786308114634,1.126259333689851,3.0506433114591647,2.8641322627857084,0.4572601172924562,0.769378172401698,0.40875107830904817,-0.5856102884067231,1.1185372695841953,0.15396085889571526,-0.38100064977185516,-0.356977824775959,-1.4510419840765583,-0.9810280385196762,-1.4009480306356377,-1.0513157999076195,0.26346038504267816,781.0
VH97007015,,35975,28,17,SA,NRJSHVPDELFHKB-UHFFFAOYSA-N,SOL1244434A,AEOS01138798,0.06301811505152 ,uM ,2.736013505865852,1.3543396697062882,-0.27691420224925906,-0.5287276468554278,-1.3339089310433996,-1.179039084508501,-1.4602134943090301,-1.0598364145404409,-1.2347104001480866,0.9014595846874387,-1.4286534050810653,-0.7022239283229421,0.17346132331612313,2.1718446946982066,1.3517150861807299,2.1008719657877815,0.3109068461526429,0.8130713927108583,1.1505685634276173,886.0
VH97007015,,35975,28,20,SA,CEGSUKYESLWKJP-UHFFFAOYSA-N,SOL12080B32,AEOS01138798,0.06301811505152 ,uM ,-0.8701082647095425,-0.1872708663003047,-0.19171631242993556,0.40223073918712204,-0.12435464640115884,0.1805380176827791,-0.4965249953794227,-0.048910596754735844,-0.5581679714491665,0.860715399632845,0.8818587691659729,0.07580529412386336,0.11155200631688861,-0.17335558037110835,-0.35584388676420176,-0.959671298536213,-1.9826692114345115,0.7336525888710043,3.6120719777226746,749.0
VH97007015,,35975,28,23,SA,WJUNQSYQHHIVFX-UHFFFAOYSA-N,SOL124A379E,AEOS01138798,0.06301811505152 ,uM ,0.25453895717280023,0.05318167804497319,-0.04031084633165172,0.06661347610288822,-0.6933714260637771,-0.5034425572601606,-0.2042297865005013,0.05995139189937378,-0.29767484401901834,0.014673538272881974,-0.35728240945301365,-0.6462934898169489,-0.7158736492962652,-2.855765827610735,-1.2132736843508156,0.45087022388159176,-0.3582995849562178,0.266035412367521,-1.5339754789196427,810.0
VH97007015,,35975,28,26,SA,XNWDRALEEPGBHB-UHFFFAOYSA-N,SOL11E43FF5,AEOS01138798,0.06301811505152 ,uM ,-2.8071947001967192,-0.4370966047311531,-0.7822838495372024,-0.04545893180794663,0.3146840885742295,0.9669400846318367,-0.13578523596318234,0.435769307186999,-0.8506071492952434,0.7681618915926727,-0.2273696723742725,0.8061436005342968,-2.2861942120750816,-1.168713376940152,-0.6585163275881369,0.8205058832030772,0.548064430313302,0.38711994811009165,0.44803960510639057,674.0
