inchi_key,compound_key,compound_moa_key,moa,comment,user521,creation_date,nvs_proprietary,member_key,cset_key,member_date,smiles,compound_target_key,gene_id,gene_symbol,gene_name,tax_id,tax_name,modality
WUJVPELCYCESAP-UHFFFAOYSA-N,2266.0,6661.0,GPR120 agonist,,,2016-05-06 11:07:54.951687,,6282.0,1.0,2014-12-22 15:28:03.392558,O=C(O)CC1CCC2(CC1)CCN(c1cc(OC(F)(F)F)ccc1Cl)CC2,4363.0,338557.0,FFAR4,free fatty acid receptor 4,9606.0,Homo sapiens,stimulator/agonist
OAIJSZIZWZSQBC-GYZMGTAESA-N,,,,,,,,,,,,,,,,,,
WVIPVRJNDZWQGP-UHFFFAOYSA-N,24096.0,7890.0,bET inhibitor BD1 selective,BRD4-BD1 selective probe,nguyene1,2018-09-14 12:03:45.682512,False,19035.0,1.0,2018-09-14 12:35:35.067914,Cc1cc2nc(O)cc(C)c2cc1NC(=O)c1cc(S(=O)(=O)N(C)C)ccc1N1CCOCC1,10435.0,23476.0,BRD4,bromodomain containing 4,9606.0,Homo sapiens,inhibitor/antagonist
BZCALJIHZVNMGJ-HSZRJFAPSA-N,2990.0,3.0,Free Fatty Acid Receptor 1 (FFAR1; GPR40) Agonists,,,2016-05-06 11:07:54.951687,,5546.0,1.0,2014-05-27 14:45:07.870775,Cc1cc(OCCCS(C)(=O)=O)cc(C)c1-c1cccc(COc2ccc3c(c2)OC[C@H]3CC(=O)O)c1,5608.0,2864.0,FFAR1,free fatty acid receptor 1,9606.0,Homo sapiens,stimulator/agonist
FFNWMBDISAYHDC-UHFFFAOYSA-N,751.0,2854.0,5-HT4 and 5-HT3 antagonist,,,2016-05-06 11:07:54.951687,,2694.0,1.0,2014-01-02 00:00:00.000000,CCN(CC)CCOC(=O)c1cc(Cl)c(N)cc1OC,1528.0,285242.0,HTR3E,5-hydroxytryptamine receptor 3E,9606.0,Homo sapiens,inhibitor/antagonist
FFNWMBDISAYHDC-UHFFFAOYSA-N,751.0,2854.0,5-HT4 and 5-HT3 antagonist,,,2016-05-06 11:07:54.951687,,2694.0,1.0,2014-01-02 00:00:00.000000,CCN(CC)CCOC(=O)c1cc(Cl)c(N)cc1OC,1529.0,200909.0,HTR3D,5-hydroxytryptamine receptor 3D,9606.0,Homo sapiens,inhibitor/antagonist
FFNWMBDISAYHDC-UHFFFAOYSA-N,751.0,2854.0,5-HT4 and 5-HT3 antagonist,,,2016-05-06 11:07:54.951687,,2694.0,1.0,2014-01-02 00:00:00.000000,CCN(CC)CCOC(=O)c1cc(Cl)c(N)cc1OC,1530.0,170572.0,HTR3C,5-hydroxytryptamine receptor 3C,9606.0,Homo sapiens,inhibitor/antagonist
FFNWMBDISAYHDC-UHFFFAOYSA-N,751.0,2854.0,5-HT4 and 5-HT3 antagonist,,,2016-05-06 11:07:54.951687,,2694.0,1.0,2014-01-02 00:00:00.000000,CCN(CC)CCOC(=O)c1cc(Cl)c(N)cc1OC,1531.0,9177.0,HTR3B,5-hydroxytryptamine receptor 3B,9606.0,Homo sapiens,inhibitor/antagonist
FFNWMBDISAYHDC-UHFFFAOYSA-N,751.0,2854.0,5-HT4 and 5-HT3 antagonist,,,2016-05-06 11:07:54.951687,,2694.0,1.0,2014-01-02 00:00:00.000000,CCN(CC)CCOC(=O)c1cc(Cl)c(N)cc1OC,1532.0,3360.0,HTR4,5-hydroxytryptamine receptor 4,9606.0,Homo sapiens,inhibitor/antagonist
DEVUYWTZRXOMSI-UHFFFAOYSA-N,287.0,2141.0,carbonic anhydrase inhibitor,,,2016-05-06 11:07:54.951687,,734.0,1.0,2014-01-02 00:00:00.000000,NS(=O)(=O)Nc1ccccc1,451.0,759.0,CA1,carbonic anhydrase 1,9606.0,Homo sapiens,inhibitor/antagonist
UVIQSJCZCSLXRZ-UBUQANBQSA-N,532.0,2489.0,Cytochrome P450 CYP17 (17alpha-Hydroxylase/C17-20 Lyase) Inhibitors,,,2016-05-06 11:07:54.951687,,1506.0,1.0,2014-01-02 00:00:00.000000,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC=C(c5cccnc5)[C@@]4(C)CC[C@@H]32)C1,1059.0,1586.0,CYP17A1,cytochrome P450 family 17 subfamily A member 1,9606.0,Homo sapiens,
UVIQSJCZCSLXRZ-UBUQANBQSA-N,532.0,2488.0,Androgen Biosynthesis Inhibitors,,,2016-05-06 11:07:54.951687,,1506.0,1.0,2014-01-02 00:00:00.000000,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC=C(c5cccnc5)[C@@]4(C)CC[C@@H]32)C1,1059.0,1586.0,CYP17A1,cytochrome P450 family 17 subfamily A member 1,9606.0,Homo sapiens,
BYDKEYCXCIVOOV-JTSKRJEESA-N,3704.0,6585.0,Known Thrombin inhibitor,,,2016-05-06 11:07:54.951687,,6326.0,1.0,2014-12-22 15:15:32.291175,N=C(N)N1CCC[C@@H](CNC(=O)C[C@H](NS(=O)(=O)c2ccc3ccccc3c2)C(=O)N(CC(=O)O)C2CC2)C1,6631.0,2147.0,F2,"coagulation factor II, thrombin",9606.0,Homo sapiens,inhibitor/antagonist
YCXFHPUBGMMWJQ-UHFFFAOYSA-N,3635.0,6528.0,CCKBR antagonist,,,2016-05-06 11:07:54.951687,,5699.0,1.0,2014-05-27 14:45:08.396010,Cc1cccc(NC(=O)NC2N=C(c3ccccc3)c3ccccc3N(CC(=O)c3ccccc3C)C2=O)c1,6528.0,887.0,CCKBR,cholecystokinin B receptor,9606.0,Homo sapiens,inhibitor/antagonist
JNAHVYVRKWKWKQ-CYBMUJFWSA-N,,,,,,,,,,,,,,,,,,
QNFWRHKLBLSSPB-MRXNPFEDSA-N,7470.0,1715.0,inhibitor of sodium-coupled citrate transporter,,canhast1,2016-05-06 11:07:54.951687,,7204.0,1.0,2016-02-12 15:22:37.644067,CC(C)(C)c1ccc(CC[C@@](O)(CC(=O)O)C(=O)O)cc1,7444.0,284111.0,SLC13A5,solute carrier family 13 member 5,9606.0,Homo sapiens,inhibitor/antagonist
DQDBCHHEIKQPJD-ODKJCKIQSA-N,1147.0,6616.0,Neurotensin Agonists,,,2016-05-06 11:07:54.951687,,3466.0,1.0,2014-01-02 00:00:00.000000,CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)CCCNC(=N)N)C(=O)N[C@@H](CC(C)C)C(=O)O,2318.0,6272.0,SORT1,sortilin 1,9606.0,Homo sapiens,stimulator/agonist
DQDBCHHEIKQPJD-ODKJCKIQSA-N,1147.0,6616.0,Neurotensin Agonists,,,2016-05-06 11:07:54.951687,,3466.0,1.0,2014-01-02 00:00:00.000000,CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)CCCNC(=N)N)C(=O)N[C@@H](CC(C)C)C(=O)O,2319.0,23620.0,NTSR2,neurotensin receptor 2,9606.0,Homo sapiens,stimulator/agonist
FPOBKZCHKXONBB-UHFFFAOYSA-N,1644.0,4262.0,Non-Steroidal Antiinflammatory Drugs,,,2016-05-06 11:07:54.951687,,5234.0,1.0,2014-01-02 00:00:00.000000,NC(=O)N(O)CC1=Cc2cc(Oc3ccccc3)ccc2OC1,3305.0,240.0,ALOX5,arachidonate 5-lipoxygenase,9606.0,Homo sapiens,inhibitor/antagonist
FPOBKZCHKXONBB-UHFFFAOYSA-N,1644.0,4261.0,Lipoxygenase Inhibitors,,,2016-05-06 11:07:54.951687,,5234.0,1.0,2014-01-02 00:00:00.000000,NC(=O)N(O)CC1=Cc2cc(Oc3ccccc3)ccc2OC1,3305.0,240.0,ALOX5,arachidonate 5-lipoxygenase,9606.0,Homo sapiens,inhibitor/antagonist
NNRSVGLUJAPMQD-UHFFFAOYSA-N,879.0,3038.0,Cell Adhesion Inhibitors,,,2016-05-06 11:07:54.951687,,2662.0,1.0,2014-01-02 00:00:00.000000,N=C(N)Nc1ccc(Cl)c(Cl)c1,1784.0,285242.0,HTR3E,5-hydroxytryptamine receptor 3E,9606.0,Homo sapiens,stimulator/agonist
NNRSVGLUJAPMQD-UHFFFAOYSA-N,879.0,3037.0,5-HT3 Receptor agonist,,,2016-05-06 11:07:54.951687,,2662.0,1.0,2014-01-02 00:00:00.000000,N=C(N)Nc1ccc(Cl)c(Cl)c1,1784.0,285242.0,HTR3E,5-hydroxytryptamine receptor 3E,9606.0,Homo sapiens,stimulator/agonist
NNRSVGLUJAPMQD-UHFFFAOYSA-N,879.0,3038.0,Cell Adhesion Inhibitors,,,2016-05-06 11:07:54.951687,,2662.0,1.0,2014-01-02 00:00:00.000000,N=C(N)Nc1ccc(Cl)c(Cl)c1,1785.0,200909.0,HTR3D,5-hydroxytryptamine receptor 3D,9606.0,Homo sapiens,stimulator/agonist
NNRSVGLUJAPMQD-UHFFFAOYSA-N,879.0,3037.0,5-HT3 Receptor agonist,,,2016-05-06 11:07:54.951687,,2662.0,1.0,2014-01-02 00:00:00.000000,N=C(N)Nc1ccc(Cl)c(Cl)c1,1785.0,200909.0,HTR3D,5-hydroxytryptamine receptor 3D,9606.0,Homo sapiens,stimulator/agonist
NNRSVGLUJAPMQD-UHFFFAOYSA-N,879.0,3038.0,Cell Adhesion Inhibitors,,,2016-05-06 11:07:54.951687,,2662.0,1.0,2014-01-02 00:00:00.000000,N=C(N)Nc1ccc(Cl)c(Cl)c1,1786.0,170572.0,HTR3C,5-hydroxytryptamine receptor 3C,9606.0,Homo sapiens,stimulator/agonist
NNRSVGLUJAPMQD-UHFFFAOYSA-N,879.0,3037.0,5-HT3 Receptor agonist,,,2016-05-06 11:07:54.951687,,2662.0,1.0,2014-01-02 00:00:00.000000,N=C(N)Nc1ccc(Cl)c(Cl)c1,1786.0,170572.0,HTR3C,5-hydroxytryptamine receptor 3C,9606.0,Homo sapiens,stimulator/agonist
NNRSVGLUJAPMQD-UHFFFAOYSA-N,879.0,3038.0,Cell Adhesion Inhibitors,,,2016-05-06 11:07:54.951687,,2662.0,1.0,2014-01-02 00:00:00.000000,N=C(N)Nc1ccc(Cl)c(Cl)c1,1787.0,9177.0,HTR3B,5-hydroxytryptamine receptor 3B,9606.0,Homo sapiens,stimulator/agonist
NNRSVGLUJAPMQD-UHFFFAOYSA-N,879.0,3037.0,5-HT3 Receptor agonist,,,2016-05-06 11:07:54.951687,,2662.0,1.0,2014-01-02 00:00:00.000000,N=C(N)Nc1ccc(Cl)c(Cl)c1,1787.0,9177.0,HTR3B,5-hydroxytryptamine receptor 3B,9606.0,Homo sapiens,stimulator/agonist
LRFKWQGGENFBFO-LJQANCHMSA-N,1334.0,1010.0,Lysophospholipid edg6 (S1P4) Receptor Agonists,,,2016-05-06 11:07:54.951687,,4150.0,1.0,2014-01-02 00:00:00.000000,CCCCCCCCc1ccc(CC[C@@](N)(CO)CO[P+]([O-])(O)O)cc1,2699.0,1903.0,S1PR3,sphingosine-1-phosphate receptor 3,9606.0,Homo sapiens,
LRFKWQGGENFBFO-LJQANCHMSA-N,1334.0,1009.0,Lysophospholipid edg1 (S1P1) Receptor Agonists,,,2016-05-06 11:07:54.951687,,4150.0,1.0,2014-01-02 00:00:00.000000,CCCCCCCCc1ccc(CC[C@@](N)(CO)CO[P+]([O-])(O)O)cc1,2699.0,1903.0,S1PR3,sphingosine-1-phosphate receptor 3,9606.0,Homo sapiens,
LRFKWQGGENFBFO-LJQANCHMSA-N,1334.0,1008.0,Lysophospholipid edg3 (S1P3) Receptor Antagonists,,,2016-05-06 11:07:54.951687,,4150.0,1.0,2014-01-02 00:00:00.000000,CCCCCCCCc1ccc(CC[C@@](N)(CO)CO[P+]([O-])(O)O)cc1,2699.0,1903.0,S1PR3,sphingosine-1-phosphate receptor 3,9606.0,Homo sapiens,
LRFKWQGGENFBFO-LJQANCHMSA-N,1334.0,1010.0,Lysophospholipid edg6 (S1P4) Receptor Agonists,,,2016-05-06 11:07:54.951687,,4150.0,1.0,2014-01-02 00:00:00.000000,CCCCCCCCc1ccc(CC[C@@](N)(CO)CO[P+]([O-])(O)O)cc1,2700.0,8698.0,S1PR4,sphingosine-1-phosphate receptor 4,9606.0,Homo sapiens,
LRFKWQGGENFBFO-LJQANCHMSA-N,1334.0,1009.0,Lysophospholipid edg1 (S1P1) Receptor Agonists,,,2016-05-06 11:07:54.951687,,4150.0,1.0,2014-01-02 00:00:00.000000,CCCCCCCCc1ccc(CC[C@@](N)(CO)CO[P+]([O-])(O)O)cc1,2700.0,8698.0,S1PR4,sphingosine-1-phosphate receptor 4,9606.0,Homo sapiens,
LRFKWQGGENFBFO-LJQANCHMSA-N,1334.0,1008.0,Lysophospholipid edg3 (S1P3) Receptor Antagonists,,,2016-05-06 11:07:54.951687,,4150.0,1.0,2014-01-02 00:00:00.000000,CCCCCCCCc1ccc(CC[C@@](N)(CO)CO[P+]([O-])(O)O)cc1,2700.0,8698.0,S1PR4,sphingosine-1-phosphate receptor 4,9606.0,Homo sapiens,
LRFKWQGGENFBFO-LJQANCHMSA-N,1334.0,1010.0,Lysophospholipid edg6 (S1P4) Receptor Agonists,,,2016-05-06 11:07:54.951687,,4150.0,1.0,2014-01-02 00:00:00.000000,CCCCCCCCc1ccc(CC[C@@](N)(CO)CO[P+]([O-])(O)O)cc1,2698.0,1901.0,S1PR1,sphingosine-1-phosphate receptor 1,9606.0,Homo sapiens,
LRFKWQGGENFBFO-LJQANCHMSA-N,1334.0,1009.0,Lysophospholipid edg1 (S1P1) Receptor Agonists,,,2016-05-06 11:07:54.951687,,4150.0,1.0,2014-01-02 00:00:00.000000,CCCCCCCCc1ccc(CC[C@@](N)(CO)CO[P+]([O-])(O)O)cc1,2698.0,1901.0,S1PR1,sphingosine-1-phosphate receptor 1,9606.0,Homo sapiens,
LRFKWQGGENFBFO-LJQANCHMSA-N,1334.0,1008.0,Lysophospholipid edg3 (S1P3) Receptor Antagonists,,,2016-05-06 11:07:54.951687,,4150.0,1.0,2014-01-02 00:00:00.000000,CCCCCCCCc1ccc(CC[C@@](N)(CO)CO[P+]([O-])(O)O)cc1,2698.0,1901.0,S1PR1,sphingosine-1-phosphate receptor 1,9606.0,Homo sapiens,
FJZKZLNJNRQYPS-TZMCWYRMSA-N,1753.0,4392.0,ADRA1A agonist,,,2016-05-06 11:07:54.951687,,5565.0,1.0,2014-05-27 15:21:04.276825,COc1ccc(I)c2c1C[C@@H]1[C@@H](C2)OCCN1C,3451.0,148.0,ADRA1A,adrenoceptor alpha 1A,9606.0,Homo sapiens,
TYNLGDBUJLVSMA-UHFFFAOYSA-N,3097.0,6051.0,IL-1 Inhibitors,,,2016-05-06 11:07:54.951687,,2760.0,1.0,2014-01-02 00:00:00.000000,CC(=O)Oc1cccc2c1C(=O)c1c(OC(C)=O)cc(C(=O)O)cc1C2=O,5845.0,3553.0,IL1B,interleukin 1 beta,9606.0,Homo sapiens,inhibitor/antagonist
KSNUCNRMDYJBKT-UHFFFAOYSA-N,2285.0,1727.0,Vasopressin (AVP) V1a Antagonists,,,2016-05-06 11:07:54.951687,,596.0,1.0,2014-01-02 00:00:00.000000,CC(=O)NCCCOc1ccc(C(=O)N2CCC(N3C(=O)CCc4ccccc43)CC2)cc1,4404.0,552.0,AVPR1A,arginine vasopressin receptor 1A,9606.0,Homo sapiens,inhibitor/antagonist
MRAUNPAHJZDYCK-BYPYZUCNSA-N,3144.0,6089.0,Nitric Oxide Synthase Inhibitors,,,2016-05-06 11:07:54.951687,,3386.0,1.0,2014-01-02 00:00:00.000000,N/C(=N\[N+](=O)[O-])NCCC[C@H](N)C(=O)O,5934.0,4846.0,NOS3,nitric oxide synthase 3,9606.0,Homo sapiens,inhibitor/antagonist
KAKPGJJRYRYSTP-UHFFFAOYSA-N,5777.0,686.0,phosphorylated-p68 RNA helicase inhibitor,,wangyu2h,2016-06-15 17:26:23.625789,,7510.0,1.0,2016-07-07 10:57:00.973424,COc1cc(OC)cc(N2CCN(C(=O)Nc3nc4cc(F)ccc4nc3OC)CC2)c1,7841.0,1655.0,DDX5,DEAD-box helicase 5,9606.0,Homo sapiens,inhibitor/antagonist
MFFMDFFZMYYVKS-SECBINFHSA-N,2228.0,5125.0,DP-IV) Inhibitors,,,2016-05-06 11:07:54.951687,,1640.0,1.0,2014-01-02 00:00:00.000000,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,4306.0,1803.0,DPP4,dipeptidyl peptidase 4,9606.0,Homo sapiens,
MFFMDFFZMYYVKS-SECBINFHSA-N,2228.0,5124.0,DPP-IV,,,2016-05-06 11:07:54.951687,,1640.0,1.0,2014-01-02 00:00:00.000000,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,4306.0,1803.0,DPP4,dipeptidyl peptidase 4,9606.0,Homo sapiens,
MFFMDFFZMYYVKS-SECBINFHSA-N,2228.0,5123.0,Dipeptidyl Peptidase IV (CD26,,,2016-05-06 11:07:54.951687,,1640.0,1.0,2014-01-02 00:00:00.000000,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,4306.0,1803.0,DPP4,dipeptidyl peptidase 4,9606.0,Homo sapiens,
XBNSDTLFWKORGH-UHFFFAOYSA-N,1217.0,3628.0,Phosphatidylinositol 3-Kinase delta (PI3Kdelta) Inhibitors,,,2016-05-06 11:07:54.951687,,3676.0,1.0,2014-01-02 00:00:00.000000,Cc1cc(NC(=O)CCNC(=O)Nc2nc(C)c(-c3ccc(-n4cccn4)cc3)s2)no1,2479.0,5293.0,PIK3CD,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta",9606.0,Homo sapiens,inhibitor/antagonist
MVSJKTQQXQNEHK-PXLXIMEGSA-N,2600.0,5534.0,Glucose-6-phosphatase Inhibitors,,,2016-05-06 11:07:54.951687,,2022.0,1.0,2014-01-02 00:00:00.000000,Oc1ccc(/C=N/N(Cc2ccccc2)Cc2ccccc2)cc1,4931.0,2538.0,G6PC,glucose-6-phosphatase catalytic subunit,9606.0,Homo sapiens,inhibitor/antagonist
FIVPIPIDMRVLAY-RBJBARPLSA-N,3301.0,6228.0,NF-kappaB (NFKB) Activation Inhibitors,,jenkije1,2019-03-15 18:02:18.677588,,5302.0,1.0,2014-01-02 00:00:00.000000,CN1C(=O)[C@]23CC4=CC=C[C@H](O)[C@H]4N2C(=O)[C@@]1(CO)SS3,17927.0,6839.0,SUV39H1,suppressor of variegation 3-9 homolog 1,9606.0,Homo sapiens,inhibitor/antagonist
XASXTBSHBDYHAT-JOCHJYFZSA-N,,,,,,,,,,,,,,,,,,
LNTHITQWFMADLM-UHFFFAOYSA-N,224.0,1857.0,beta-Amyloid (Abeta) Protein Neurotoxicity Inhibitors,,,2016-05-06 11:07:54.951687,,528.0,1.0,2014-01-02 00:00:00.000000,O=C(O)c1cc(O)c(O)c(O)c1,334.0,351.0,APP,amyloid beta precursor protein,9606.0,Homo sapiens,
LNTHITQWFMADLM-UHFFFAOYSA-N,224.0,1856.0,PPARgamma Agonists,,,2016-05-06 11:07:54.951687,,528.0,1.0,2014-01-02 00:00:00.000000,O=C(O)c1cc(O)c(O)c(O)c1,334.0,351.0,APP,amyloid beta precursor protein,9606.0,Homo sapiens,
LNTHITQWFMADLM-UHFFFAOYSA-N,224.0,1855.0,Antioxidants,,,2016-05-06 11:07:54.951687,,528.0,1.0,2014-01-02 00:00:00.000000,O=C(O)c1cc(O)c(O)c(O)c1,334.0,351.0,APP,amyloid beta precursor protein,9606.0,Homo sapiens,
LNTHITQWFMADLM-UHFFFAOYSA-N,224.0,1854.0,beta-Amyloid (Abeta) Aggregation Inhibitors,,,2016-05-06 11:07:54.951687,,528.0,1.0,2014-01-02 00:00:00.000000,O=C(O)c1cc(O)c(O)c(O)c1,334.0,351.0,APP,amyloid beta precursor protein,9606.0,Homo sapiens,
LNTHITQWFMADLM-UHFFFAOYSA-N,224.0,1853.0,Apoptosis Inducers,,,2016-05-06 11:07:54.951687,,528.0,1.0,2014-01-02 00:00:00.000000,O=C(O)c1cc(O)c(O)c(O)c1,334.0,351.0,APP,amyloid beta precursor protein,9606.0,Homo sapiens,
LNTHITQWFMADLM-UHFFFAOYSA-N,224.0,1857.0,beta-Amyloid (Abeta) Protein Neurotoxicity Inhibitors,,,2016-05-06 11:07:54.951687,,528.0,1.0,2014-01-02 00:00:00.000000,O=C(O)c1cc(O)c(O)c(O)c1,335.0,5468.0,PPARG,peroxisome proliferator activated receptor gamma,9606.0,Homo sapiens,
LNTHITQWFMADLM-UHFFFAOYSA-N,224.0,1856.0,PPARgamma Agonists,,,2016-05-06 11:07:54.951687,,528.0,1.0,2014-01-02 00:00:00.000000,O=C(O)c1cc(O)c(O)c(O)c1,335.0,5468.0,PPARG,peroxisome proliferator activated receptor gamma,9606.0,Homo sapiens,
LNTHITQWFMADLM-UHFFFAOYSA-N,224.0,1855.0,Antioxidants,,,2016-05-06 11:07:54.951687,,528.0,1.0,2014-01-02 00:00:00.000000,O=C(O)c1cc(O)c(O)c(O)c1,335.0,5468.0,PPARG,peroxisome proliferator activated receptor gamma,9606.0,Homo sapiens,
LNTHITQWFMADLM-UHFFFAOYSA-N,224.0,1854.0,beta-Amyloid (Abeta) Aggregation Inhibitors,,,2016-05-06 11:07:54.951687,,528.0,1.0,2014-01-02 00:00:00.000000,O=C(O)c1cc(O)c(O)c(O)c1,335.0,5468.0,PPARG,peroxisome proliferator activated receptor gamma,9606.0,Homo sapiens,
LNTHITQWFMADLM-UHFFFAOYSA-N,224.0,1853.0,Apoptosis Inducers,,,2016-05-06 11:07:54.951687,,528.0,1.0,2014-01-02 00:00:00.000000,O=C(O)c1cc(O)c(O)c(O)c1,335.0,5468.0,PPARG,peroxisome proliferator activated receptor gamma,9606.0,Homo sapiens,
VZMLEMYJUIIHNF-QURGRASLSA-N,455.0,2395.0,Estrogen Receptor Agonist,,,2016-05-06 11:07:54.951687,,7141.0,1.0,2015-10-15 10:32:53.016763,CCC(=O)Oc1ccc(/C(CC)=C(\CC)c2ccc(OC(=O)CC)cc2)cc1,896.0,2099.0,ESR1,estrogen receptor 1,9606.0,Homo sapiens,stimulator/agonist
KNCYWVRUUBOHGE-RRFJBIMHSA-N,141.0,1980.0,MMP-9 (Gelatinase B) Inhibitors,,,2016-05-06 11:07:54.951687,,216.0,1.0,2014-01-02 00:00:00.000000,CNC(=O)[C@@H](NC(=O)[C@H](c1ccc(C)cc1)[C@H](CO)C(=O)NO)C(C)(C)C,167.0,6868.0,ADAM17,ADAM metallopeptidase domain 17,9606.0,Homo sapiens,
KNCYWVRUUBOHGE-RRFJBIMHSA-N,141.0,1979.0,MMP-2 (Gelatinase A) Inhibitors,,,2016-05-06 11:07:54.951687,,216.0,1.0,2014-01-02 00:00:00.000000,CNC(=O)[C@@H](NC(=O)[C@H](c1ccc(C)cc1)[C@H](CO)C(=O)NO)C(C)(C)C,167.0,6868.0,ADAM17,ADAM metallopeptidase domain 17,9606.0,Homo sapiens,
KNCYWVRUUBOHGE-RRFJBIMHSA-N,141.0,1978.0,MMP-1 (Interstitial Collagenase) Inhibitors,,,2016-05-06 11:07:54.951687,,216.0,1.0,2014-01-02 00:00:00.000000,CNC(=O)[C@@H](NC(=O)[C@H](c1ccc(C)cc1)[C@H](CO)C(=O)NO)C(C)(C)C,167.0,6868.0,ADAM17,ADAM metallopeptidase domain 17,9606.0,Homo sapiens,
KNCYWVRUUBOHGE-RRFJBIMHSA-N,141.0,1977.0,MMP-13 (Collagenase 3) Inhibitors,,,2016-05-06 11:07:54.951687,,216.0,1.0,2014-01-02 00:00:00.000000,CNC(=O)[C@@H](NC(=O)[C@H](c1ccc(C)cc1)[C@H](CO)C(=O)NO)C(C)(C)C,167.0,6868.0,ADAM17,ADAM metallopeptidase domain 17,9606.0,Homo sapiens,
KNCYWVRUUBOHGE-RRFJBIMHSA-N,141.0,1976.0,ADAM17 (TNF-alpha-Converting Enzyme (TACE) Inhibitors),,,2016-05-06 11:07:54.951687,,216.0,1.0,2014-01-02 00:00:00.000000,CNC(=O)[C@@H](NC(=O)[C@H](c1ccc(C)cc1)[C@H](CO)C(=O)NO)C(C)(C)C,167.0,6868.0,ADAM17,ADAM metallopeptidase domain 17,9606.0,Homo sapiens,
KNCYWVRUUBOHGE-RRFJBIMHSA-N,141.0,1980.0,MMP-9 (Gelatinase B) Inhibitors,,,2016-05-06 11:07:54.951687,,216.0,1.0,2014-01-02 00:00:00.000000,CNC(=O)[C@@H](NC(=O)[C@H](c1ccc(C)cc1)[C@H](CO)C(=O)NO)C(C)(C)C,168.0,4322.0,MMP13,matrix metallopeptidase 13,9606.0,Homo sapiens,
KNCYWVRUUBOHGE-RRFJBIMHSA-N,141.0,1979.0,MMP-2 (Gelatinase A) Inhibitors,,,2016-05-06 11:07:54.951687,,216.0,1.0,2014-01-02 00:00:00.000000,CNC(=O)[C@@H](NC(=O)[C@H](c1ccc(C)cc1)[C@H](CO)C(=O)NO)C(C)(C)C,168.0,4322.0,MMP13,matrix metallopeptidase 13,9606.0,Homo sapiens,
KNCYWVRUUBOHGE-RRFJBIMHSA-N,141.0,1978.0,MMP-1 (Interstitial Collagenase) Inhibitors,,,2016-05-06 11:07:54.951687,,216.0,1.0,2014-01-02 00:00:00.000000,CNC(=O)[C@@H](NC(=O)[C@H](c1ccc(C)cc1)[C@H](CO)C(=O)NO)C(C)(C)C,168.0,4322.0,MMP13,matrix metallopeptidase 13,9606.0,Homo sapiens,
KNCYWVRUUBOHGE-RRFJBIMHSA-N,141.0,1977.0,MMP-13 (Collagenase 3) Inhibitors,,,2016-05-06 11:07:54.951687,,216.0,1.0,2014-01-02 00:00:00.000000,CNC(=O)[C@@H](NC(=O)[C@H](c1ccc(C)cc1)[C@H](CO)C(=O)NO)C(C)(C)C,168.0,4322.0,MMP13,matrix metallopeptidase 13,9606.0,Homo sapiens,
KNCYWVRUUBOHGE-RRFJBIMHSA-N,141.0,1976.0,ADAM17 (TNF-alpha-Converting Enzyme (TACE) Inhibitors),,,2016-05-06 11:07:54.951687,,216.0,1.0,2014-01-02 00:00:00.000000,CNC(=O)[C@@H](NC(=O)[C@H](c1ccc(C)cc1)[C@H](CO)C(=O)NO)C(C)(C)C,168.0,4322.0,MMP13,matrix metallopeptidase 13,9606.0,Homo sapiens,
KNCYWVRUUBOHGE-RRFJBIMHSA-N,141.0,1980.0,MMP-9 (Gelatinase B) Inhibitors,,,2016-05-06 11:07:54.951687,,216.0,1.0,2014-01-02 00:00:00.000000,CNC(=O)[C@@H](NC(=O)[C@H](c1ccc(C)cc1)[C@H](CO)C(=O)NO)C(C)(C)C,169.0,4312.0,MMP1,matrix metallopeptidase 1,9606.0,Homo sapiens,
KNCYWVRUUBOHGE-RRFJBIMHSA-N,141.0,1979.0,MMP-2 (Gelatinase A) Inhibitors,,,2016-05-06 11:07:54.951687,,216.0,1.0,2014-01-02 00:00:00.000000,CNC(=O)[C@@H](NC(=O)[C@H](c1ccc(C)cc1)[C@H](CO)C(=O)NO)C(C)(C)C,169.0,4312.0,MMP1,matrix metallopeptidase 1,9606.0,Homo sapiens,
KNCYWVRUUBOHGE-RRFJBIMHSA-N,141.0,1978.0,MMP-1 (Interstitial Collagenase) Inhibitors,,,2016-05-06 11:07:54.951687,,216.0,1.0,2014-01-02 00:00:00.000000,CNC(=O)[C@@H](NC(=O)[C@H](c1ccc(C)cc1)[C@H](CO)C(=O)NO)C(C)(C)C,169.0,4312.0,MMP1,matrix metallopeptidase 1,9606.0,Homo sapiens,
